MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70485091	SLD	669000	659500	11/3/2006	5/21/2007		95	95	181 Highland Avenue	Winchester	MA	01890		4	1.5	2318	92	8176	Linda Sharpe	Waterfield Sotheby's International Realty	(781) 729-7900	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Handsome Center Entrance Colonial in desirable Muraco School district offers spacious light-filled rooms. Four corner bedrooms open up to a roomy 2nd floor foyer/landing perfect for a sitting area. Newer roof, updated eat-in kitchen w/stainless steel appliances, and recent exterior paint make this a stylish and welcoming home. Private back yard is a gardener's delight with lush mature gardens highlighted by shade trees. Great location within walking distance to the Fells. Move right in!	Colonial	1	0	Steam, Gas		Muraco	McCall	WHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Patio, Gutters;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Highland Avenue	181	181	http://media.mlspin.com/photo.aspx?mls=70485091	
70546985	SLD	499000	495000	3/26/2007	5/25/2007		3	3	324 Cambridge St	Winchester	MA	01890		4	3	2550	39	11464	Kevin Caulfield	Coldwell Banker Residential Brokerage - Boston - Newbury St.	(617) 266-4430	Call List Agent	Well maintained split level home with fantastic layout, spacious open kitchen, master bedroom and family room with fireplace. Sparkling hardwood floors throughout, open floor plan makes this a wonderful home for entertaining. Brand new roof, central air, meticulously maintained landscaping with beautiful patio and deck, and attached garage parking. Second kitchen on lower level provides you with plenty of space to accomodate a large or extended family.	Split Entry	1	1	Hot Water Baseboard, Gas		Vincent Owen			Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Brick;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Cambridge St	324	324	http://media.mlspin.com/photo.aspx?mls=70546985	
70549866	SLD	609000	609000	3/30/2007	5/29/2007		13	3	8 Clematis Street	Winchester	MA	01890		3	2	1486	123	4500	Joan Francis Sullivan	Carlson GMAC Real Estate	(781) 729-7000	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Charming 3 bedroom, 2 bath colonial featuring a lovely cherry cabinet kitchen, hardwood floors, 1st floor laundry, wrap-around porch, large deck and fenced in yard ideal for summer relaxing.  This home features all the charm of yesteryear combined with the modern amenities of today.	Colonial	1	0	Forced Air, Oil		Muraco	McCall	WHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Compactor, Countertop Range;Foundation:Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Deck, Professional Landscaping;Insulation:--;Electric:Circuit Breakers;Interior Features:Walk-up Attic;Hot Water:--;	SF	Clematis Street	8	8	http://media.mlspin.com/photo.aspx?mls=70549866	
70493870	SLD	530000	505000	11/28/2006	5/30/2007		114	71	146 Ridge Street	Winchester	MA	01890		3	1.5	1899	64	17282	Maria Freda	RE/MAX Leading Edge	(781) 729-5505	Call List Agent, Appointment Required	Great starter home on the west side near the Lexington line with new heating system, water tank, gas fire place, new composite style deck, newly finished lower level family room with bath.  Walk straight out to a large level 17,000+ square foot lot and imagine the possibilities of an addition, garden sanctuary or safety for kids and/or pets.	Ranch	1	1	Hot Water Baseboard, Gas		V.O.	Mc Call	Winchester	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Gutters, Fenced Yard;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Ridge Street	146	146	http://media.mlspin.com/photo.aspx?mls=70493870	
70531309	SLD	579000	625000	2/26/2007	5/30/2007		34	8	10 Alden Lane	Winchester	MA	01890		3	2	2684	66	10881	Nancy S. Pallotta	Century 21 Commonwealth	(781) 729-7777	Call ShowingTime at 888-627-2775	Wonderful expanded Cape on a private lot with rock walls, multi-tiered deck and gorgeous landscaping. Large family room has been added right off the kitchen, leading to a larger sunroom overlooking the lovely yard and deck. Hardwood throughout, newer systems including central air, wood burning fireplace and a cozy library all add to the charm. Playroom with a walk-in cedar closet, large laundry room, lots of storage and an attached garage. All in  a very desirable neighborhood	Cape	1	1	Central Heat		Lincoln	McCall	WHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck, Patio;Insulation:Full;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Alden Lane	10	10	http://media.mlspin.com/photo.aspx?mls=70531309	
70421450	SLD	724900	690000	7/11/2006	5/31/2007		194	194	7 SWANTON STREET	Winchester	MA	01890		5	3.5	3000	9	6000	Kim Covino	RE/MAX Leading Edge	(781) 729-5505	Call List Agent	NEW CONSTRUCTION!! DESIGN YOUR OWN KITCHEN & BATHS!Over 3000 Sq. Ft. of Custom living space, 5 bedroom 3 1/2 bath colonial w/ 2 car under garage! Granite/Maple kitchen,recessed lighting, oak flooring, Mahogany deck,large bar style island, stainless appliances, open floor plan with a great flow. Large Master suite with His/Hers closets,and private bath.4th and 5th bedrooms on 3rd with full bath. A wonderful layout w/ great space! A MILLION DOLLAR HOME FOR $724,900!! A great Deal! Close to 93/128	Colonial	1	2	Central Heat, Forced Air, Gas		Muraco	McCall	WHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Freezer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Vinyl;Exterior Features:Porch;Insulation:Full;Electric:--;Interior Features:--;Hot Water:Natural Gas;	SF	SWANTON STREET	7	7	http://media.mlspin.com/photo.aspx?mls=70421450	
70524989	SLD	539000	536000	2/12/2007	5/31/2007		250	71	31 Sargent Rd	Winchester	MA	01890		3	2	1341	83	8694	Sven Andersen	RE/MAX Leading Edge	(781) 729-5505	Call ShowingTime at 888-627-2775	Incredible house in an wonderful neighborhood. This beautiful home offers hardwood floors, wonderful crown molding throughout, solid doors. The family room/office next to the living room offers tons of light. The 3 season porch off the dining room adds an extra bit of space to the first level and could easily be converted.Open the door of the kitchen out to a private deck overlooking the back yard. New roof in 2005 and the walk-out basement which opens up to the professionally landscaped yard!	Gambrel /Dutch	1	0	Steam, Oil		Lincoln	McCall	Winchester	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck, Gutters;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Oil;	SF	Sargent Rd	31	31	http://media.mlspin.com/photo.aspx?mls=70524989	
70537815	SLD	459000	458000	3/9/2007	5/31/2007		14	7	502 Washington St	Winchester	MA	01890		2	1.5	2106	72	7408	Stephen DeConto	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Call List Office, Lock Box, Appointment Required	The instant you walk into this house you will feel the warmth and comfort of this wonderfully updated home. Re-designed first floor creates a graceful atmosphere. The open floor plan allows for easy living and elegant entertaining. Beautiful maple floors and sunlit rooms throughout. Central AC!   Enjoy the screened porch, private deck, and lovely landscaped rear and side yard. Short walk to Fells, playground and #1 State ranked elementary school. Nothing to do here but move in, relax and enjoy!	Cape	1	1	Hot Water Baseboard, Gas		Muraco	McCall	Winchester High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Marble;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck, Gutters, Sprinkler System;Insulation:Partial;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Washington St	502	502	http://media.mlspin.com/photo.aspx?mls=70537815	
70542502	SLD	469900	425000	3/16/2007	5/31/2007		44	43	122 Sylvester Ave	Winchester	MA	01890		3	2	1584	88	5000	Bob McGee	Century 21 Advance Realty	(781) 395-2121	Call List Office, Lock Box	Won't last. Charming and sunny 3 bedroom, 2 bath colonial with great layout and period craftsmanship. Features large eat-in kitchen and dining room with built-in china cabinet. Generous sized bedrooms with H/W flrs. House has newer roof, vinyl siding, heating and hot water systems. Steps away from the Lynch School and all within minutes of Winchester Center, tennis courts, pond, bike path and transportation.	Colonial	1	0	Steam, Oil		Lynch	McCall	Winchester	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Sylvester Ave	122	122	http://media.mlspin.com/photo.aspx?mls=70542502	
70567692	SLD	375000	413000	4/29/2007	5/31/2007		18	10	312 Washington St	Winchester	MA	01890		5	1	1692	135	6000	Lia Borrelli	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Call List Office, Lock Box, Key in Office, Appointment Required	A great opportunity to move into Winchester and make this your home.  With some TLC and upgrades this home with great space, natural light, versatile floor plan and convenient location has wonderful potential. This home sits on a lovely lot within walking distance of the center, schools, and the fells.   The full walk up third floor can be used as two extra bedrooms or be converted into a large family room or master bedroom suite. Being sold in "As Is" condition.	Colonial	1	0	Steam, Oil		Muraco	McCall	Winchester	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dryer;Foundation:Fieldstone, Brick;Construction:Frame;Exterior:Asbestos;Exterior Features:Porch;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Washington St	312	312	http://media.mlspin.com/photo.aspx?mls=70567692	
70518009	SLD	649000	630000	1/29/2007	6/7/2007		196	71	17 Robinhood Road	Winchester	MA	01890		4	2	2751	62	16751	Jenny Splaine	Century 21 Commonwealth	(781) 729-7777	Call ShowingTime at 888-627-2775	Well maintained cape on large, private lot.  Located in a great neighborhood,this home features four bedrooms, two fireplaces, finished lower level playroom, eat-in-kitchen, hardwood floors, plus much more.  The home is a short walk to the newly renovated Ambrose Elementary School.  A large lot provides excellent expansion opportunities. A must see.	Cape	1	2	Hot Water Baseboard, Oil		Ambrose	McCall	Winchester High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Porch - Enclosed, Patio;Insulation:--;Electric:--;Interior Features:--;Hot Water:Oil;	SF	Robinhood Road	17	17	http://media.mlspin.com/photo.aspx?mls=70518009	
70531053	SLD	1125000	1110000	2/26/2007	6/7/2007		29	29	19 HERRICK STREET	Winchester	MA	01890		5	3	3805	28	10225	Monte Marrocco	RE/MAX Leading Edge	(781) 729-5505	Call List Agent, Lock Box, Appointment Required	Turn-key custom-built colonial, 20 years young. Nothing to do, but move in! Home has tons of amenities: five bedrooms, finished basement, central vac, attached/heated garage and generous master suite with radiant floor in bath. Enclosed play area.  Walk to train, town and Lincoln and McCall schools.  A Winchester value and a must see !!	Colonial	1	2	Hot Water Baseboard, Gas		LINCOLN	McCall	Winchester	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Compactor, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Patio, Gutters, Professional Landscaping, Sprinkler System, Screens;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	HERRICK STREET	19	19	http://media.mlspin.com/photo.aspx?mls=70531053	
70555194	SLD	1095000	1100000	4/9/2007	6/7/2007		1	1	7 Rangeley Road	Winchester	MA	01890		4	4	3366	79	11643	Maria Freda	RE/MAX Leading Edge	(781) 729-5505	Call List Agent, Lock Box, Appointment Required, Sign	Stunning, meticulously maintained, Jerome Bailey Foster Col located in one of the most desirable areas, Romantic Rangeley Estates. Features newly expanded granite kitchen w/Subzero refrigerator,new rear entry tile mudroom,3 new baths,new roof,driveway,rear brick pavers,updated systms,new irrigation systm & newly installed central air.Enjoy daily strolls thru this historic central location,visits to Winchester center,Ginn Field,& easy access to the commuter rail,just,3 stops to downtown Boston!	Colonial	1	2	Forced Air, Hot Water Baseboard, Gas		Ambrose	Mc Call	Winchester	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Patio, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Screens;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Rangeley Road	7	7	http://media.mlspin.com/photo.aspx?mls=70555194	
70563311	SLD	979000	1026000	4/22/2007	6/7/2007		18	2	7 Risley Rd	Winchester	MA	01890		4	2.5	3958	67	13494	Anne Spry	Waterfield Sotheby's International Realty	(781) 729-7900	Call List Office, Lock Box	Tastefully renovated from top to bottom. Great flexibility with the open floor plan on both levels. Spacious center island kitchen flows to either 1st flr family room or dining room. Front to back fireplaced living room leads to sun-filled sunroom. 1st flr room can be either office or bedroom. Large master suite includes cathedral ceiling bedroom, large bath & dressing room.2 car garage, 2 roof decks, a patio and finished fireplaced family room in the basement add the final touches to this hom	Cape	1	2	Hot Water Baseboard, Hot Water Radiators, Gas		Linclon	McCall	Winchester	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Marble;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Patio, Professional Landscaping, Deck - Roof;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Risley Rd	7	7	http://media.mlspin.com/photo.aspx?mls=70563311	
70520681	SLD	759900	730000	2/3/2007	6/8/2007		80	79	5 Arbor Ln	Winchester	MA	01890		4	3.5	3000	15	10180	Caci / Sexeny Team	RE/MAX Leading Edge	(781) 729-5505	Call ShowingTime at 888-627-2775	MODERN LUXURIOUS HOME WITH ALL THE AMENITIES; EXPANSIVE OPEN EAT-IN KITCHEN (GRANITE) WITH GOURMET STAINLESS APPLIANCES. THE KITCHEN FLOWS INTO FIREPLACED FAM RM, PATIO DOORS LEAD TO DECK AND SPECTACULAR VIEW OF SUNSET. HARD WOOD FLOORS THROUGH OUT FIRST FLOOR AND WALL TO WALL IN BEDROOMS. TRAY CEILING MBR WITH FAN AND JACUZZI SPA GRANITE BATH AND WALK-IN CLOSET - GREAT BUILT-INS IN FAMILYROOM.  GAS LOG IN FR FIREPLACE. CENTRAL A/C & VACUUM - LAWN IRRIGATION SYSTEM. SEE LIST OF EXTRAS.	Colonial, Farmhouse	1	2	Central Heat, Forced Air, Gas		LYNCH	MC CALL	WHS SR HIGH	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Deck, Patio, Balcony, Professional Landscaping, Sprinkler System, Decorative Lighting;Insulation:Full, Fiberglass;Electric:220 Volts, Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas;	SF	Arbor Ln	5	5	http://media.mlspin.com/photo.aspx?mls=70520681	
70575385	SLD	699000	758000	5/4/2007	6/8/2007		12	12	10 Harrison Street	Winchester	MA	01890		4	1.5	1888	62	13128	Jenny Splaine	Century 21 Commonwealth	(781) 729-7777	Call ShowingTime at 888-627-2775	Property also listed as land.  Sold in "as is" condition. Fabulous 13,000+ sq. ft. level lot in sought after Flats neighborhood. Great for contractors.  Do not miss this opportunity.  Please allow 48 hours for offer presentation.	Colonial	1	1	Gas		Lynch	McCall	Winchester	Basement:Yes;Fireplaces:2;Roof:--;Floor:Wood, Tile, Other (See Remarks);Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Harrison Street	10	10	http://media.mlspin.com/photo.aspx?mls=70575385	
70573821	SLD	649900	649900	5/8/2007	6/11/2007		12	3	56 FRANKLIN ROAD	Winchester	MA	01890		3	2.5	1882	56	10000	Lucille Murray	RE/MAX Leading Edge	(781) 729-5505	Lock Box, Call ShowingTime at 888-627-2775	Desirable East Hill Location - "As Is" -- 6+ Room Split-Level Home - 3 BD's - 2.5 BA's - Sunroom - Hardwood Floors - Lower Level w/Fireplace is Ready for an Easy Renovation. Professionally Landscaped Yard w/Patio - This Home is Ready for an Easy Update and is in a Neighborhood w/Many New Homes being Built for $1M+ Price Range - and Many Additions to Existing Homes... Don't Miss this Opportunity. "Make Your Real Estate Dreams a Reality"!!!	Split Entry	1	2	Oil		Lincoln	McCall	Winchester	Basement:Yes;Fireplaces:2;Roof:--;Floor:Wood;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Porch - Enclosed, Patio, Professional Landscaping;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	FRANKLIN ROAD	56	56	http://media.mlspin.com/photo.aspx?mls=70573821	
70528571	SLD	394900	377000	2/20/2007	6/12/2007		86	85	62 Middlesex St	Winchester	MA	01890		2	1.5	1150	115	4731	Mark Donnellan	Tipp Management Corporation	(617) 628-5310	Call List Agent	Charming home in great neighborhood.  Within walking distance to downtown shopping, train, and schools.  The house has hdwd flrs and replacement windows throughout, newer kitchen and 1/2 bath on 1st flr, and brand new den with new pella sliders and wood burning stove.  Outside amenities include private back yard, vinyl fencing, lawn replaced 2yrs ago with new loam and sod, and new stone patio.  Seller willing to provide cash back at closing!	Cape	1	0	Steam, Oil		Lynch	McCall		Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Fieldstone;Construction:--;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Oil;	SF	Middlesex St	62	62	http://media.mlspin.com/photo.aspx?mls=70528571	
70557248	SLD	499900	485000	4/11/2007	6/12/2007		39	23	21 Dunster Lane	Winchester	MA	01890		3	1	1370	65	11273	Seeme Moreira	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Call List Office, Lock Box, Key in Office, Sign	Move right in to this charming 3-bedroom Cape on the west-side!  This special property offers hardwood floors, office/den in the lower level, updated kitchen with granite countertops, fresh interior & exterior paint, new light fixtures, new windows on 2nd floor & basement, updated electric & much more.  Landscaped yard, 1-car garage, patio, & storage shed complete the picture.  Be prepared to fall in love with this property the moment you step into the backyard!	Cape	1	1	Hot Water Radiators, Oil		Vinson-Owen	McCall	Winchester High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Patio, Storage Shed, Professional Landscaping;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Oil, Tankless, Separate Booster;	SF	Dunster Lane	21	21	http://media.mlspin.com/photo.aspx?mls=70557248	
70536206	SLD	1239000	1250000	3/7/2007	6/13/2007		30	27	50 Yale St	Winchester	MA	01890		4	3.5	2849	115	8983	Mary Price	Waterfield Sotheby's International Realty	(781) 729-7900	Call List Office, Lock Box, Appointment Required, Sign	Gracious classic center entrance colonial in much desired Flats area.  Sparkling thoughout, this property offers a blend of gracious family living and entertaining areas.  Large glassed-screened 3 season porch off livingroom. 4 bedrooms and 3 bathrooms on 2nd floor.  Third floor has flexibility of use:  private office space, 5th bedroom, etc.  Wonderful intown location, schools, shopping, train.  LL room on its sep. heat zone.	Colonial	1	1	Hot Water Radiators, Gas		Lynch			Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Fieldstone;Construction:Frame;Exterior:Stone, Stucco;Exterior Features:Porch - Enclosed, Fenced Yard;Insulation:--;Electric:--;Interior Features:Cable Available, Walk-up Attic, Other (See Remarks);Hot Water:Natural Gas, Tank;	SF	Yale St	50	50	http://media.mlspin.com/photo.aspx?mls=70536206	
70543009	SLD	659000	665000	3/19/2007	6/14/2007		50	35	9 Brookside Pl	Winchester	MA	01890		4	2.5	2935	95	12402	Sven Andersen	RE/MAX Leading Edge	(781) 729-5505	Sign, Call ShowingTime at 888-627-2775	Updated, immaculate expanded cape offers old charm with modern day amenities. A major addition in 96’ provided updated heating, electrical and plumbing systems. The large family room off the eat-in kitchen has a fireplace, recessed lighting and wonderful views of conservation land. Master bedroom offers updated bath, with w/d hookup and a walk-in closet. Lower levels offer a separate office and an enormous playroom with a full walk-out to the fenced yard that has been professionally landscaped	Cape	1	0	Hot Water Baseboard, Oil		Muraco	McCall	Winchester	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Gutters, Professional Landscaping, Screens, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Brookside Pl	9	9	http://media.mlspin.com/photo.aspx?mls=70543009	
70388059	SLD	1100000	1050000	5/15/2006	6/15/2007		327	326	1 Saint Augustine Ct	Winchester	MA	01890		4	3	3862	48	20005	Mary Rose Dupuis	Century 21 Commonwealth	(781) 729-7777	Call ShowingTime at 888-627-2775	Lovely 4BD 2CG oversized center entrance colonial set on a cul de sac. This home boasts a huge finished lower level perfect for a youg family.   Wide open  dine-in kitchen with a  fireplace. Off the kitchen is a beautiful cathedral ceilinge family room with french doors to the deck and a peaceful view of the really pretty landscaped yard. This home is on a cul-de-sac as well as a corner lot. Check out the VIRTUAL TOUR!  Beautiful yard with privacy on a 20 thousand sq. ft. plus lot.	Colonial	1	2	Hot Water Baseboard, Gas		Vinson Owen	McCall	Winchester High	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Disposal, Compactor, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Deck, Patio, Gutters;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available, Intercom;Hot Water:Natural Gas;	SF	Saint Augustine Ct	1	1	http://media.mlspin.com/photo.aspx?mls=70388059	
70499011	SLD	1147500	1148000	12/11/2006	6/15/2007		293	126	14 Winthrop St	Winchester	MA	01890		6	2.5	3800	127	16480	Susan Law/Sandra Bradlee	Coldwell Banker Residential Brokerage - Lincoln	(781) 259-1100	Call List Agent, Accompanied Showings, Appointment Required	The Charles L. Sleeper house, circa 1888 is set on 1/3 acre amid century old trees and perennial gardens. This treasured Queen Anne Victorian in heart of Winchester offers high ceilings, oversized windows, quarter-sawn oak floors, front & back stairs, period mouldings, and newer kitchen & systems. This special property with 5/6 bedrooms, 2.5 baths, large deck & carriage house is just a short stroll to town center, library, schools, and train.	Victorian	1	2	Central Heat, Hot Water Radiators, Gas		Lincoln	McCall	Winchester	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Fieldstone, Brick;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Porch, Deck, Balcony, Gutters, Storage Shed, Professional Landscaping, Screens;Insulation:Unknown;Electric:Fuses, Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Winthrop St	14	14	http://media.mlspin.com/photo.aspx?mls=70499011	
70509443	SLD	489000	477000	1/11/2007	6/15/2007		126	18	8 Hancock St	Winchester	MA	01890		5	2	2158	115	5000	Don Coughlin	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Call List Office, Lock Box, Appointment Required	Antique Colonial loaded with charm and detail.  From the leaded glass bay window, built in bkcases around the fireplace to the pocket drs and maple flrs, this home is appealing in so many ways!  The oversizd kitchn leads to a full bath and coveted 1st floor family rm.  GLA includes unheated 3rd flr bedrooms and 2nd flr office.  Your TLC will make this the home of your dreams!  In the #1 ranked Muraco school district and just a short walk to the Fells and commuter rail.	Colonial, Antique	1	2	Steam, Gas		Muraco			Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Porch;Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:Tank;	SF	Hancock St	8	8	http://media.mlspin.com/photo.aspx?mls=70509443	
