MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70388556	SLD	499000	490000	5/15/2006	8/15/2006		59	22	40 Ellison Park	Waltham	MA	02452		4	1.5	2174	95	7405	Leda Troiani	Martocchia REALTORS®	(781) 893-5777	Call List Office, Call List Agent, Lock Box	Beautiful Gambrel/Dutch Colonial,in desirable Ellison Park.Lovingly maintained. Fea. Open livingroom w. fireplace,formal diningroom w.built-in Hutch,& chair rail. Inviting 14X10 screened front porch. Great kitchen with sliders that lead to a private deck. Walk up attic excellent expansion potential.Beautiful yard with sprinkler system.Maintenance free exterior and a 2 year old roof.	Colonial, Gambrel /Dutch	1	1	Central Heat, Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck, Professional Landscaping, Sprinkler System;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;	SF	Ellison Park	40	40	http://media.mlspin.com/photo.aspx?mls=70388556	
70343796	SLD	384900	382500	3/8/2006	8/16/2006		128	127	30 Amherst Avenue	Waltham	MA	02451		3	2	1568	58	3485	Kenneth Sprague	Griffin Properties	(617) 354-5888	Call List Agent, Lock Box, Appointment Required	This nicely renovated and updated Cape features a new kitchen with stainless steel appliances, hardwood floors, fireplaced living room, brand new ceramic tile bath, and a formal dining room with sliders to the deck overlooking the fenced-in yard. The basement includes a renovated finished room with a full bath. The home offers plenty of storage in the basement, and updates including electrical and windows. A great location for transportation, shopping, and easy access to major highways!	Cape	1	0	Forced Air, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Storage Shed, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:Tank;	SF	Amherst Avenue	30	30	http://media.mlspin.com/photo.aspx?mls=70343796	
70411248	SLD	459900	444900	6/22/2006	8/17/2006		27	27	119 Villa Street	Waltham	MA	02453		3	2	1795	40	10454	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Highly desirable Cedarwood neighborhood! Pristine young Colonial featuring new 1st floor cathedral ceiling glass family room addition with radiant tile floor, fireplaced living room with new custom built bookshelves, newer modern kitchen, formal dining room, gleaming hardwood floors, tile baths, lower level fireplaced family room & half bath, walk-up attic storage, new relaxing wrap-around deck, amazing landscaping, dual brick patios, private wooded yard, and more!	Colonial, Garrison	1	0	Electric Baseboard		Stanley	McDevitt	Waltham High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Patio, Professional Landscaping;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Walk-up Attic;Hot Water:Electric;	SF	Villa Street	119	119	http://media.mlspin.com/photo.aspx?mls=70411248	
70371063	SLD	369900	362000	4/20/2006	8/18/2006		83	82	62 Rosemont Ave	Waltham	MA	02451		3	1.5	1889	45	6098	Charles Smerlas	Realty Executives	(781) 894-4000	Call List Agent	Reduced $40,000! This home glistens when you walk in the door A sun filled home w/ a beautiful picture window in the L/R; sliders off the din area to a rear deck; both the deck & din area overlook a tranquil & priv area in the back yard; There are gleaming H/W flrs, a full finished walk out basement; the home has 3 heat zones for energy efficiency; The home is heated by gas forced hot water and has a new hot water heater; You'll feel the warmth & comfort as you walk through this spectacular hom	Colonial	1	0	Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Rosemont Ave	62	62	http://media.mlspin.com/photo.aspx?mls=70371063	
70378017	SLD	359000	351000	5/1/2006	8/18/2006		87	87	20R Washington Ave.	Waltham	MA	02453		3	1.5	1431	135	3485	Carol Come	Coldwell Banker Residential Brokerage - Newton - Centre St.	(617) 969-2447	Call List Agent, Accompanied Showings, Appointment Required	Very charming "old style" colonial. From the spacious enclosed porch to living room w/fireplace & French doors, to beautiful wood floors, this house retains the charm of yesteryear & is in wonderful condition for the move-in buyer. Short walk to Moody street's popular restaurants and shopping.	Colonial	1	1	Hot Water Radiators					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Disposal, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Patio, Gutters;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Washington Ave.	20	20R	http://media.mlspin.com/photo.aspx?mls=70378017	
70390398	SLD	419900	417000	5/18/2006	8/18/2006		57	57	35 Derby St	Waltham	MA	02453		4	2	2088	105	3920	Paul Morreale	Century 21 Gelineau & Assoc.	(781) 894-4020	Call List Office, Lock Box, Go Direct, Appointment Required	SPACE ABOUNDS IN THIS TRADITIONAL COLONIAL LOCATED ON THE NEWTON LINE!! MANY UPDATES OVER THE LAST FIVE YEARS INCLUDING, THE KITCHEN WITH GRANITE AND STAINLESS, MASSIVE 14X11 BATHROOM WITH JACUZZI TUB, SEPERATE SHOWER, SUBWAY TILE AND LOTS OF ROOM TO MOVE AROUND AND AN AWESOME GARDEN STYLE BACK YARD WITH BLUESTONE AND FIELDSTONE!! THIS HOME ALSO INCLUDES A WALK-UP ATTIC, FINISHED LOWER LEVEL WITH BATH AND A HEATED FRONT PORCH!!	Colonial	1	0	Steam, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Gutters, Storage Shed, Fenced Yard;Insulation:Full;Electric:--;Interior Features:Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Derby St	35	35	http://media.mlspin.com/photo.aspx?mls=70390398	
70339596	SLD	739900	715000	3/2/2006	8/21/2006		147	146	174 Temple Road	Waltham	MA	02452		5	3.5	3365	23	12197	Phyllis Aaronson	W. H. Lyon, Inc. REALTORS®	(781) 862-2300	Call List Agent, Appointment Required	Builders own dream home! Nothing spared on quality. Move into luxury living. Huge rooms, level lot, convenient location , Northeast Elementary a short walk, 5 BR's, 3 1/2 baths, MBR suite with ensuite spa bath, walk in closets. cathedral ceiling in FR & MBR. Chery cabinetry and professional grade appliances in a dream kitchen w/ pantry, wine cellar, custom cherry, bamboo and oak floors. A GEM !!	Colonial, Contemporary	1	2	Central Heat, Hot Water Baseboard, Gas		Northeast	Kennedy	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Marble;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Balcony;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tankless, Separate Booster;	SF	Temple Road	174	174	http://media.mlspin.com/photo.aspx?mls=70339596	
70361073	SLD	499900	484000	4/5/2006	8/21/2006		77	76	595 South Street	Waltham	MA	02453		4	2.5	2176	15	9583	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Desirable Weston Line! Immaculate Newer Construction center entrance Colonial featuring huge modern eat-in kitchen, large fireplaced living room, 1st floor family room, formal dining room, French doors to deck & large open yard, master bedroom suite with private bath & dual closets, 2 zone heat & central A/C, 2nd floor laundry, great closets, pull-down attic storage, and more! Convenient to public transportation, shopping, and Brandeis University!	Colonial	1	0	Forced Air, Gas		Stanley	McDevitt	Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	South Street	595	595	http://media.mlspin.com/photo.aspx?mls=70361073	
70390152	SLD	349900	340000	5/18/2006	8/21/2006		66	66	18 Florence Road	Waltham	MA	02453		2	1	1316	75	4792	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Desirable Cedarwood Community! Fully dormered Cape fashioned for comfortable living featuring large front-to-back fireplaced living room, formal dining room, full cabinet eat-in kitchen, queen size bedrooms with window seats & 1 cedar closet, relaxing rear 3-season porch, newly painted interior, new heating system, 1 car garage, private yard, and more!	Cape	1	1	Steam, Oil		Stanley	McDevitt	Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Electric;	SF	Florence Road	18	18	http://media.mlspin.com/photo.aspx?mls=70390152	
70410368	SLD	399900	405000	6/21/2006	8/21/2006		150	18	36 Intervale Road	Waltham	MA	02453		3	2.5	2044	35	4792	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Highly desirable Cedarwood community!  Great park views from this inviting garrison colonial featuring large fireplaced living room, full cabinet kitchen open to formal dining room, sliders to rear deck and private yard, huge master bedroom, whole house fan, finished basement family room, den, and bath (great home office or in-law potential), 2004 roof, alarm, attic storage, side shed, and more!  Convenient to public transportation, major routes, and park!	Colonial, Garrison	1	0	Hot Water Baseboard, Oil		Stanley	McDevitt	Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Storage Shed;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Security System, Whole House Fan;Hot Water:Tankless;	SF	Intervale Road	36	36	http://media.mlspin.com/photo.aspx?mls=70410368	
70411628	SLD	464000	426000	6/22/2006	8/24/2006		112	13	26 Banbury Avenue	Waltham	MA	02451		5	3	2760	60	9583	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Desirable Glenmeadow neighborhood on the Lexington line! Superb oversized Colonial featuring spacious fireplaced living room, 1st foor family room, modern island tile kitchen, 1st floor den & office, formal dining room, 1st floor laundry, huge master bedroom suite with private tile bath & multi closets, abundant storage, fenced yard, entertainment-sized deck, 2004 roof, and more! WOW!	Colonial	1	0	Hot Water Baseboard, Oil		Northeast	Kennedy	Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete, Slab;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Banbury Avenue	26	26	http://media.mlspin.com/photo.aspx?mls=70411628	
70222169	SLD	819900	775000	7/8/2005	8/25/2006		326	326	519 Main Street	Waltham	MA	02452		9	4.5	5690	165	23813	Samuel L. Webb II	RE/MAX First Realty, Inc.	(617) 244-4499	Call List Agent, Lock Box	RARE OPPORTUNITY TO OWN ONE REMARKABLE 1850'S VICTORIAN WITH ITALIANATE INFLUENCE. THIS VERY SPECIAL PROPERTY IS LOADED WITH INCREDIBLE DETAILS, PLASTER WORK, MOLDINGS, WOODWORK, MARBLE FIREPLACES, 11' CEILINGS, CURVED STAIRCASES, BUILT INS, NOOKS & CRANNIES. THIS UNIQUE HOME OFFERS TONS OF ROOM FOR EXTENDED FAMILIES, PROFESSIONALS & LOVERS OF PERIOD DETAILS AND ARCHITECTURE! CALL TODAY FOR DETAILS OR A PRIVATE APPOINTMENT!	Victorian, Tudor, Other (See Remarks)	1	4	Central Heat, Hot Water Baseboard, Oil		Fitzgerald	McDevitt	Waltham High	Basement:Yes;Fireplaces:10;Roof:Slate;Floor:Wood;Appliances:Range, Dishwasher;Foundation:Granite;Construction:Frame, Stone/Concrete;Exterior:Stucco;Exterior Features:Porch, Porch - Enclosed, Covered Patio/Deck, Gutters, Professional Landscaping, Screens;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps, Other (See Remarks);Interior Features:Security System, Walk-up Attic;Hot Water:Oil, Tank;	SF	Main Street	519	519	http://media.mlspin.com/photo.aspx?mls=70222169	
70363421	SLD	399900	407000	4/7/2006	8/28/2006		106	105	518 Trapelo Rd	Waltham	MA	02453		3	1	1992	57	11931	Casey Breen	Russell Realty	(617) 484-8600	Call List Office, Call List Agent, Key in Office, Accompanied Showings, Appointment Required, Sign	Great 6 room ranch, one owner, very handy location to Rte 128, major shopping areas,a MUST SEE.Being sold at a price that is hard to beat.Selling as is.Huge enclosed rear yard w/olympic sized in ground pool, large covered patio,	Ranch	1	1	Hot Water Baseboard, Gas		Putman		Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Wall Oven;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Wood, Aluminum, Brick;Exterior Features:Porch - Enclosed, Patio, Covered Patio/Deck, Pool - Inground, Cabana, Gutters, Fenced Yard;Insulation:Full, Fiberglass, Unknown;Electric:110 Volts, 220 Volts, Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Trapelo Rd	518	518	http://media.mlspin.com/photo.aspx?mls=70363421	
70379063	SLD	349900	349900	5/2/2006	8/29/2006		55	55	73 Upland Rd	Waltham	MA	02451		4	1	1623	68	5227	Bruce Sanderson	Martocchia REALTORS®	(781) 893-5777	Call List Office, Call List Agent, Lock Box, Appointment Required	4 bedroom Cape in sought after Highlands locale!!!  hardwood floors on 1st  level, fireplaced livingroom , 1st floor bath with laundry, enclosed 3 season porch,partially finished basement with fireplace and walkout to spacious level backyard.	Cape	1	0	Hot Water Baseboard, Oil		Plympton	Kennedy	Waltham High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete, Fieldstone;Construction:--;Exterior:Aluminum;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:Partial;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tankless;	SF	Upland Rd	73	73	http://media.mlspin.com/photo.aspx?mls=70379063	
70372325	SLD	349900	356000	4/22/2006	8/30/2006		66	65	69 Clematis Avenue	Waltham	MA	02453		3	1.5	912	51	5000	Paul Sullivan	RE/MAX First Realty, Inc.	(617) 244-4499	Call List Agent, Appointment Required	Warrendale locale, 3 bdrm ranch, hardwood floors, garage access to finished basement with half bath, newer roof, newer drainage system, fenced in yard, patio, fruit trees.	Ranch	1	1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Patio;Insulation:--;Electric:Fuses;Interior Features:Cable Available;Hot Water:Oil;	SF	Clematis Avenue	69	69	http://media.mlspin.com/photo.aspx?mls=70372325	
70376815	SLD	399900	385000	4/27/2006	8/30/2006		48	47	57 Greer Street	Waltham	MA	02452		3	2	1802	45	12632	Janet Halloran	RE/MAX Walden Country, Inc.	(781) 861-7300	Call List Agent, Lock Box, Call ShowingTime at 888-627-2775	The large lot provides you with lots of privacy.  The lower level has a fireplaced living room and full bath.  There is direct entry from the garage. The upper level has a living room with fireplace.  There is a large eat-in kitchen. Located close to shopping and major highways.	Raised Ranch	1	1	Hot Water Baseboard, Oil		Northeast	Kennedy	Waltham	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Greer Street	57	57	http://media.mlspin.com/photo.aspx?mls=70376815	
70426373	SLD	479900	470000	7/20/2006	8/30/2006		20	20	54 Seminole Avenue	Waltham	MA	02451		3	1.5	1889	18	4356	Constance Corbett	RE/MAX First Realty, Inc.	(617) 244-4499	Call List Agent, Appointment Required	Shows like new!  Young colonial in excellent condition.  Central a/c, finished lower level.  Two driveways.  Lush, level yard.  You can move right into this this well-built, well-maintained home that shines with pride of ownership.  H/w flooring in much of the house including foyer, stairs and 2nd level hallway.  All bedrooms have double closets.  Shadowbox wainscotting in living room.  Marble hearth.  Stroll to Hardy Pond, farm stand, recreation, shops and public transportion.	Colonial, Garrison	1	0	Central Heat, Hot Water Baseboard, Gas		MacArthur	Kennedy	WSHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full, Fiberglass;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Seminole Avenue	54	54	http://media.mlspin.com/photo.aspx?mls=70426373	
70311702	SLD	699900	680000	1/8/2006	8/31/2006		306	185	79 Worcester Lane	Waltham	MA	02451		3	2.5	2700	10	12710	Constance Corbett	RE/MAX First Realty, Inc.	(617) 244-4499	Call List Agent, Lock Box, Appointment Required, Sign	Handsome new colonial w/farmer's front porch located in  "Historic Piety Corner". This quality home has wonderful curb appeal and a level deep rear yard. This home boasts an exceptional floor plan and was designed for easy living.  A fun house to entertain in with a see-though fireplace, grand kitchen w/center island. Formal dining room with crown moldings. Family room with built-ins & sliders to deck.  Sumptuous master suite w/cathedral ceiling and full walk up to skylit loft. A must see!	Colonial	1	1	Forced Air, Gas		Plympton	McDevitt	Waltham,High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Vinyl;Exterior Features:Porch, Deck;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Natural Gas;	SF	Worcester Lane	79	79	http://media.mlspin.com/photo.aspx?mls=70311702	
70382279	SLD	629900	605000	5/5/2006	8/31/2006		74	74	26 Agrillo Circle	Waltham	MA	02451		3	3	2400	55	22216	Anita Hebert	RE/MAX First Realty, Inc.	(617) 244-4499	Call List Agent, Sign	Sprawling 3 bedroom, 3 bath ranch consisting of many updates,new cherry kitchen,granite top,new roof, new heating systems, all new windows except family room, 1 new bath,new doors, spacious livingroom with new gas fireplace,enclosed front porch, hardwood floors and  new drive way. This unique property is situated on a half acre lot, located on the Lincoln line on a beautiful cul-de-sac,surrounded by beautiful mature plantings and trees.	Ranch	1	0	Forced Air, Gas		McArthur	Kennedy	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Fieldstone;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Porch, Porch - Enclosed, Patio, Gutters, Storage Shed, Professional Landscaping, Screens;Insulation:Full;Electric:220 Volts, Fuses;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Agrillo Circle	26	26	http://media.mlspin.com/photo.aspx?mls=70382279	
70403920	SLD	469900	455000	6/9/2006	8/31/2006		46	46	25 Copley Ave	Waltham	MA	02452		4	1.5	1991	101	3600	Anthony DiSchino	Palmer Russell Company	(617) 388-6850	Other (See Special Showing Instructions)	OPEN HOUSE Cookout Sun 6/25/06 1-3 Immaculate 8rm 4bd 1 1/2ba Colonial in desirable Briarwood area, new designer eat in kitchen, formal dining room with built in china cabinet, updated utilities, C/AC, 3 enclosed porches (listed as "other" in room desc.), great open flow, hw floors throughout, rear deck, lovely yard, walk up attic with pottential for expansion.  Minutes from 128, rte 2, walk to comm rail. Family home for 27 years.  Warm and cozy feeling from the moment you walk in the door.	Colonial	1	0	Central Heat, Forced Air, Gas		Northeast	Kennedy	Waltham	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck;Insulation:Partial;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Copley Ave	25	25	http://media.mlspin.com/photo.aspx?mls=70403920	
70348889	SLD	509900	499900	3/16/2006	9/1/2006		4	4	240 Main St.	Waltham	MA	02453		4	3.5	2441	60	10890	James Casey	Coleman & Sons Real Estate	(781) 894-7100	Call List Office, Lock Box	Large ranch with an in law unit with it's own separate entrance. Beautifully updated eat-in kitchen with granite counters, large livingroom, diningroom with fireplace, mudroom and a laundry on the main level as well as a laundry hookup in the basement and central air conditioning. A deep one car garage as well as parking for 4 cars in extra wide driveway.	Ranch	1	1	Forced Air, Oil		Bright School	McDevitt	Waltham	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Vinyl, Brick;Exterior Features:Deck, Sprinkler System;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System;Hot Water:--;	SF	Main St.	240	240	http://media.mlspin.com/photo.aspx?mls=70348889	
70363463	SLD	365000	354000	4/7/2006	9/1/2006		95	94	52 Lakeview Ter	Waltham	MA	02451		2	1	1092	69	8712	Andrew Sansone	Savemore Realty	(978) 821-9667	Owner, Accompanied Showings, Appointment Required	This cute and cozy home features lots of land and yard space on a quiet street. A newly built deck in the backyard makes it perfect for barbeques and get togethers. Spacious kitchen with tons of cabinet space; hardwood floors in the living room and bedrooms. Besides the two-car detached garage, the driveway offers parking for up to six cars. This house is in a perfect location- fast, easy access to I-95 and Route 2; close to shops, stores, the gym, and so much more!	Bungalow	1	2	Hot Water Radiators, Oil		MacArthur	Kennedy	Waltham	Basement:Yes;Fireplaces:0;Roof:Slate;Floor:Wood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch - Enclosed, Deck, Fenced Yard;Insulation:Unknown;Electric:--;Interior Features:Cable Available;Hot Water:Oil, Tankless;	SF	Lakeview Ter	52	52	http://media.mlspin.com/photo.aspx?mls=70363463	
70416225	SLD	479900	465000	6/30/2006	9/6/2006		13	13	135 kingston	Waltham	MA	02451		3	2.5	1294	50	11326	Charles Smerlas	Realty Executives	(781) 894-4000	Call List Agent	Custom built home one owner gorgeous split entry meticulously maintained boasts 8 rooms 3 bedrooms 2.5 baths 2 fireplaces 1 car gar w/ direct entry Master bedroom with 2 closets, hardwood flrs and a full bath incredible rear patio which is fenced in newer htg and h/w repleacement windows beautiful fin fam rm in bsmt with 1/2 bath, laundry & office w/o to patio poss in-law suite over 11,000 sq ft lot wonderful curb appeal even better inside - A gem -	Split Entry	1	1	Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Covered Patio/Deck;Insulation:--;Electric:Fuses;Interior Features:Intercom;Hot Water:Natural Gas;	SF	kingston	135	135	http://media.mlspin.com/photo.aspx?mls=70416225	
70402977	SLD	659900	638000	6/8/2006	9/8/2006		57	57	41 Cliff Road	Waltham	MA	02452		3	2.5	2208	40	14810	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Prestigious Pigeon Hill Locale!  Sparkling Split-Level home featuring newer cherry kitchen, large fireplace living room, formal dining room, relaxing jalousie porch, master bedroom suite with private tile bath, finished lower level with huge fireplace family room, office, & half bath (ideal in-law potential) walks out to gorgeous sprinklered fenced yard, patio, heated inground pool, waterfall, and shed. 2 Car garage, central A/C, pull-down attic storage, and more!	Split Entry	1	2	Hot Water Baseboard, Gas		Northeast	Kennedy	Waltham High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Patio, Pool - Inground, Storage Shed, Sprinkler System, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Cliff Road	41	41	http://media.mlspin.com/photo.aspx?mls=70402977	
70426928	SLD	479900	465000	7/20/2006	9/8/2006		51	50	605 Lexington Street	Waltham	MA	02452		4	2	2624	115	47196	Janis M. Berry	Coleman & Sons Real Estate	(781) 894-7100	Call List Agent, Lock Box, Appointment Required	LOCATION, LAND AND VALUE! Classic CE Colonial boasting charm & period detail throughout on over 47,000sf of land!  This gracious home features 4BR’s, 2-full BA’s, H/W flooring (wide planked in bdrms), seven (7) fireplaces, high ceilings, original molding, 3-season porch, 2-car garage & expansive backyard completes this amazing property.  A wonderful opportunity to own a remarkable home on a huge lot at an extraordinary price!	Colonial	1	2	Oil					Basement:Yes;Fireplaces:7;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Wall Oven, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Patio, Gutters, Storage Shed, Screens;Insulation:Unknown;Electric:Fuses, 100 Amps;Interior Features:Walk-up Attic;Hot Water:--;	SF	Lexington Street	605	605	http://media.mlspin.com/photo.aspx?mls=70426928	
