MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70677045	SLD	769000	735000	11/13/2007	3/3/2008		24	13	21 Kensington Park	Arlington	MA	02476		4	2.5	2158	94	5215	Marcy Blais O'Meara	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office	Classic updated Jason Heights center-entrance Colonial!  Features include hdwd flrs, frnt-to-back living rm w/fireplace and blt-in bkcases, formal dining rm, 1st flr sunrm, 2006 kitchen, 4 bedrms (one with office) & new tile bth w/radiant ht in floor. Finished walk-out lower level suite w/recessed lights, sparkling bath & laundry rm. Private fenced yard w/brick patio. New windows/roof/4-zone heat system & more! Walk to Menotomy Rocks Park, Spy Pond and Center. Showings by appt only.	Colonial	1	2	Hot Water Radiators, Gas		Bishop	Ottoson	AHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Patio, Professional Landscaping, Fenced Yard;Insulation:--;Electric:--;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Kensington Park	21	21	http://media.mlspin.com/photo.aspx?mls=70677045	
70699220	SLD	664900	655000	1/17/2008	3/3/2008		160	4	64 Wright St	Arlington	MA	02474		3	2.5	2190	58	9026	Lynne Lowenstein	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Virtually new 2005 construction - Custom built Colonial with a wonderful open floor plan, perfect for entertaining. Cook to your heart's delight in this gourmet kitchen with cherry cabinets, ss appliances, center island, and Italian tile countertops. You'll find white oak flooring throughout, two fireplaces, master bedroom/bath with jacuzzi tub, and a fabulous walk-in closet! A bonus finished playroom in the basement adds to the package. Careful thought went into the design of this quality home	Colonial	1	1	Forced Air, Oil		Peirce	Ottoson	AHS,ACHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Concrete;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:--;	SF	Wright St	64	64	http://media.mlspin.com/photo.aspx?mls=70699220	
70599938	SLD	549900	540000	6/18/2007	3/7/2008		218	218	135 Winchester Road	Arlington	MA	02474		4	2	1867	55	10320	D. Cappy Cote	Century 21 Commonwealth	(617) 492-0021	Call List Agent, Accompanied Showings	Beautiful split-level in quiet tree-lined neighborhood. Main level features gorgeous open dining room, living room w/bow windows & fireplace, modern eat-in kitchen w/solid wood cabinetry & tile floor. 2nd level w/3 spacious bedrooms, closets galore, lovely tiled bath, & master suite opening out to large deck, fenced in-ground pool & patio. In-law lower level finished basement with full bath, family/play rooms, fireplace & hwfls-Great for growing family & entertaining year round.	Multi-Level	1	2	Forced Air, Gas		Strafton		Arlington HS	Basement:Yes;Fireplaces:2;Roof:--;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Pool - Inground, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:Wetbar;Hot Water:Natural Gas;	SF	Winchester Road	135	135	http://media.mlspin.com/photo.aspx?mls=70599938	
70615257	SLD	575000	532000	7/16/2007	3/7/2008		120	120	125 Hillside Ave.	Arlington	MA	02476		3	2	1416	91	7350	John Burns	C. Brendan Noonan & Co.	(617) 868-3200	Call List Agent	Charming 3 bedroom Colonial, 2 baths (1st floor bath is a 3/4 with shower), large living room with beamed ceiling, heated sun room off living room with French doors, new gas hot water heater, 2 car garage. Extensive, wonderful perennial flower garden, quiet neighborhood, convenient to bus to Alewife Red Line "T" station.	Colonial	1	2	Steam, Oil		Dallin	Ottoson	Arlington High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Gutters;Insulation:--;Electric:Fuses, 100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Hillside Ave.	125	125	http://media.mlspin.com/photo.aspx?mls=70615257	
70647397	SLD	999900	950000	9/13/2007	3/10/2008		88	88	45 Jason St	Arlington	MA	02476		7	2	3379	130	14230	Louise Ivers	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office	Magnificent Architect's Delight in Jason Heights!..The Allen House,this Queen Anne Victorian Circa 1885 features tall ceilings, Chelsea-style fireplace, exquisite woodwork, leaded and stained glass windows,  butler's pantry, elegant foyer and staircase, a double livingroom,  screened sleeping porch on 2nd,   spacious 3rd floor with 2 bedrooms and room with Palladium windows, lovely porch off the dining room, and  2 car garage with potting shed.  Lovely grounds! Walk to park and shops.	Victorian	1	2	Central Heat, Hot Water Radiators		Bishop	The Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard, Shingles;Exterior Features:Porch, Porch - Enclosed, Patio - Enclosed;Insulation:--;Electric:200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil;	SF	Jason St	45	45	http://media.mlspin.com/photo.aspx?mls=70647397	
70692509	SLD	659000	643000	1/3/2008	3/14/2008		156	2	15 Ashland Street	Arlington	MA	02476		4	2	2177	143	6875	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Appointment Required, Sign	Built in 1872,this remarkable Italianate Victorian offers 9 spacious rooms with high ceilings and magnificent detailing. Offering oversized windows, each room receives an abundance of sunshine and displays the gleaming hardwood floors and fine period detailing. Situated on a very spacious and private lot this wonderful home is close to Arlington Heights Shopping District and Massachusetts Avenue. This is a true gem and a rare opportunity to own such a grand home.	Victorian	1	0	Hot Water Radiators, Oil		Dallin	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch;Insulation:Unknown;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Ashland Street	15	15	http://media.mlspin.com/photo.aspx?mls=70692509	
70705171	SLD	839900	839900	1/30/2008	3/17/2008		32	32	235 Pleasant St	Arlington	MA	02476		4	2.5	3000	175	15440	Kendall Luce	Coldwell Banker Residential Brokerage - Cambridge - Huron Ave.	(617) 864-8566	Call List Agent	The Historic James Wyman House has been lovingly maintained. This 1840's Greek revival 4 bedroom gem was moved to the present location in 1998 and brought to life with a glorious renovation and large addition featuring great attention to detail,luxury and quality.  Historic features abound through out this house including a grand staircase, floor to ceiling windows, hrwd.flrs and a welcoming front porch. Large chefs kitchen opens to light and cheery family room with french drs to patio and yard	Other (See Remarks)	1	2	Forced Air, Hot Water Baseboard, Gas		Bishop	Ottoson	Arlington High	Basement:Yes;Fireplaces:4;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Granite, Other (See Remarks);Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Patio;Insulation:Unknown;Electric:200 Amps;Interior Features:Security System;Hot Water:Natural Gas;	SF	Pleasant St	235	235	http://media.mlspin.com/photo.aspx?mls=70705171	
70705627	SLD	399000	350000	1/31/2008	3/24/2008		33	11	2 Ortona St	Arlington	MA	02476		2	1.5	1056	62	6370	Lou Diozzi	Coldwell Banker Residential Brokerage - Belmont	(617) 484-5300	Call List Agent, Lock Box, Appointment Required	Great Location,  Great House,   Great price!  This 5 room ranch style home has a 2005 heating system, beautiful stone and brick fireplace in the living room, eat-in kitchen, 2 1/2 bedrooms, newer tile bathroom, gleaming hardwood floors throughout. There is also a 2 car garage under with direct access into the home. On a large corner lot, close to Route 2, on T to Alewife Station.	Ranch	1	2	Hot Water Baseboard, Gas		Dallin	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Disposal, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl, Other (See Remarks);Exterior Features:Porch, Gutters;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Ortona St	2	2	http://media.mlspin.com/photo.aspx?mls=70705627	
70698014	SLD	499000	485000	1/15/2008	3/27/2008		38	23	9 Wall St	Arlington	MA	02476		3	1.5	1780	54	4762	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Appointment Required, Sign	What a great opportunity to live near Brackett School in a terrific home with 3 bedrooms, a fabulous living room with fireplace, a formal dining room open to the kitchen that has direct access to an oversized rear deck. The lower level has an abundance of storage space and a wonderful family room/home office with a fireplace and direct access to the rear yard. This is a a meticulous home in a terrific location.	Garrison	1	1	Hot Water Baseboard, Gas		Brackett	Ottoson	Arlington	Basement:Yes;Fireplaces:2;Roof:--;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Disposal;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:Unknown;Electric:Fuses;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Wall St	9	9	http://media.mlspin.com/photo.aspx?mls=70698014	
70708471	SLD	467000	440000	2/6/2008	3/28/2008		9	9	11 Indian Hill Road	Arlington	MA	02476		3	1.5	1423	64	7394	Nancy Solomon	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office, Lock Box	Sunny 7 rm Cape/Col. in Arlmont Village: conv. to new Dallin School, Rte. 2 & bus transportation. Fully dormered front & back provides lots of space flexiblity on 2nd flr. Master BR has large walk-in dressing room w/ closets.  2nd BR has connected study. 3rd BR on 1st flr currently used as a den. Mostly HW flrs throughout. Up-dated systems: gas heat(1997), windows(1998, 1999), roof (2002), water heater (2003). Abuts Belmont Country Club at rear providing year round views of trees & open space.	Cape	1	1	Hot Water Baseboard, Hot Water Radiators, Gas		Dallin	Ottoson	AHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:Deck;Insulation:Partial;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Indian Hill Road	11	11	http://media.mlspin.com/photo.aspx?mls=70708471	
70678181	SLD	395000	387500	11/15/2007	3/31/2008		56	56	31 Rockmont Road	Arlington	MA	02474		2	1.5	792	69	6872	Cathy Shea	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Wonderful Cape with fireplaced living room, hardwood floors throughout. Central Air and Vacuum. Heated sunroom off living room. Fully applianced white kitchen. Appliances and vinyl kitchen floor installed 1996. Gas furnace replaced 1997.Roof done in 2000. Great deck off kitchen. Nicely landscaped yard. Garage under.Half bath in basement. Pull-down to attic. Honeycomb blinds stay. Steps to Bike Path.	Cape	1	1	Forced Air, Gas		Bishop	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Central Vacuum, Cable Available;Hot Water:Natural Gas;	SF	Rockmont Road	31	31	http://media.mlspin.com/photo.aspx?mls=70678181	
70709308	SLD	409900	405000	2/7/2008	3/31/2008		5	5	12 Beacon Street	Arlington	MA	02474		2	1	1180	115	4582	Bija Satterlee	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required	CLASSY ANTIQUE COLONIAL HOME IN E. ARLINGTON. "POTTERY BARN" COMES TO MIND! WOOD STOVE, WIDE-PLANK FLOORS, CUSTOM BUILT-IN BOOKSHELVES, SUNNY, EAT-IN KITCHEN, 2 BEDROOMS, 1 BATH. BONUS ROOM OFF KITCHEN (CURRENTLY USED AS OFFICE) WITH MANY POSSIBILITIES. IMMACULATE FULL BASEMENT, PARTIALLY-FENCED YARD, ON LEVEL LOT. A DREAM OF A HOUSE!	Colonial, Antique	1	0	Hot Water Radiators, Oil		THOMPSON	OTTOSON	AHS	Basement:Yes;Fireplaces:0;Roof:--;Floor:Wood, Vinyl;Appliances:Range, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:Gutters;Insulation:Full;Electric:100 Amps;Interior Features:--;Hot Water:Oil;	SF	Beacon Street	12	12	http://media.mlspin.com/photo.aspx?mls=70709308	
70715942	SLD	1000000	951400	2/22/2008	3/31/2008		199	17	90 Jason Street	Arlington	MA	02476		6	3.5	4234	105	9600	Dave Ledwig	Century 21 Adams KC	(781) 648-6900	Call ShowingTime at 888-627-2775	Grand Center Entrance Colonial in prestigious Jason Heights! Magnificent 4,234 sq ft, 6 bed, 3 1/2 bath home features Central Air Conditioning, newly refinished hardwood floors, updated eat-in-kitchen, breathtaking front entrance foyer with bridal staircase, 4 fireplaces, 7 chandeliers, high ceilings, period details, & formal dining room. Third floor in-law apartment, 2 car garage, patio for entertaining & large front porch. Close to Menotomy Rocks Park, Arl Center's restaurants, & MTBA.	Colonial	1	2	Steam, Gas		Bishop	Ottoson Middle	Arlington High	Basement:Yes;Fireplaces:4;Roof:Slate;Floor:--;Appliances:Range, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:--;Exterior:Vinyl;Exterior Features:Porch, Patio;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Jason Street	90	90	http://media.mlspin.com/photo.aspx?mls=70715942	
70715899	SLD	449000	450000	2/22/2008	4/2/2008		4	4	14 Highland Ave	Arlington	MA	02476		4	1	1498	103	4692	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Appointment Required, Sign	Great opportunity to own a home in Brackett School at a terrific price. This stucco Colonial home offers many updates but awaits your finishing touches. The first floor has a fabulous entry with magnificent stained glass door, a spacious living room and a formal dining room with twin hutches and a fireplace. The kitchen needs renovations. The second floor has 4 bedrooms and a bathroom. This is a corner lot with a nice yard and seconds to Mass Avenue.	Colonial	1	0	Steam, Oil		Brackett	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Stone, Stucco;Exterior Features:Porch - Enclosed, Gutters;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tankless;	SF	Highland Ave	14	14	http://media.mlspin.com/photo.aspx?mls=70715899	
70660717	SLD	509000	495000	10/7/2007	4/4/2008		71	71	11 Webcowet Road	Arlington	MA	02474		3	1.5	1536	87	7000	Patricia Fitzgerald	Brad Hutchinson Real Estate	(781) 665-2222	Call List Office	Bright & Sunny Center Entrance Colonial meticulously maintained! Beautiful front to back living room with fire place and french door to a 3 season porch (13x7).  Spacious dining room with 2 corner built-in china cabinets. Hardwood flrs throughout & 1st flr crown moldings.  Nice size eat-in kitchen.  Front to back master bedroom with double closets.  Walk-up attic for great storage!  Fabulous location,  walk to center of town & transportation.  Level sunny yard! This is a classic home!	Colonial	1	0	Central Heat, Hot Water Baseboard, Hot Water Radiators, Gas		Thompson	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed;Insulation:Unknown;Electric:Fuses;Interior Features:Walk-up Attic;Hot Water:Natural Gas;	SF	Webcowet Road	11	11	http://media.mlspin.com/photo.aspx?mls=70660717	
70710499	SLD	489000	485000	2/11/2008	4/4/2008		47	17	204 SUMMER	Arlington	MA	02474		4	3	2250	125	6322	Vincenzo Talarico	Realty Executives	(781) 894-4000	Call ShowingTime at 888-627-2775	Welcome to this renovated 4 bedrooms 3 full baths charming colonial.Pretty much everythin is new.This home features high ceilings, formal dining and livingroom, gourmet kitchen with granite countertops and beaut. island , kitchen opens to large deck ideal for entertain. Four large bedrooms with hardwood floors, master has private staircase.Third floor suite with skylights. A semifinished basement with high ceilings and walkout,large yard  complete this move in Conditions Home.	Colonial	1	0	Forced Air, Gas		PEIRCE	OTTOSON	ARLINGTON HIGH	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame, Stone/Concrete, Post & Beam;Exterior:Vinyl;Exterior Features:Porch, Deck, Covered Patio/Deck, Gutters;Insulation:Full;Electric:100 Amps;Interior Features:Walk-up Attic;Hot Water:Natural Gas;	SF	SUMMER	204	204	http://media.mlspin.com/photo.aspx?mls=70710499	
70715463	SLD	590000	584500	2/21/2008	4/8/2008		7	7	52 Highland Ave	Arlington	MA	02476		4	1.5	1916	100	5175	Susan Rudd	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call ShowingTime at 888-627-2775	Brackett School Colonial w/lots of charm.  Features include gracious foyer, gorgeous natural woodwork, window seat, fireplaced dining room w/beamed ceiling, stunning china cabinet, gleaming hardwood floors (oak and long leaf pine), custom cherry cabinet kitchen, 4 bedrooms, jacuzzi bath w/skylight, updated windows, Rinnai hot water heater, 2007 roof.Great location nr Menotomy Rocks Park and Robbins Farm, shops, restaurants, theater and buses to Alewife.  A Gem!	Colonial	1	1	Central Heat, Hot Water Radiators, Gas		Brackett School	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:Tank;	SF	Highland Ave	52	52	http://media.mlspin.com/photo.aspx?mls=70715463	
70717596	SLD	269000	281000	2/26/2008	4/11/2008		4	4	7 Pond Terrace	Arlington	MA	02474		3	1	1196	110	4047	Lynne Lowenstein	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Attention all contractors, builders, handymen (and women!)  Opportunity knocks!  Small, cottage-style home just a stone's throw from Spy Pond, on a dead-end terrace, abutting the bike path and Hornblower Field, and 500 yards to the Arlington Boys and Girls Club. Roll up your sleeves, take out your hammers, and start demolition!  This house is in need of a total down-to-the-bones renovation.	Cottage	1	0	Forced Air, Gas		Hardy	Ottoson	AHS,ACHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles;Exterior Features:--;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:--;	SF	Pond Terrace	7	7	http://media.mlspin.com/photo.aspx?mls=70717596	
70620827	SLD	275000	275000	7/25/2007	4/14/2008		142	97	15 Thesda St	Arlington	MA	02474		4	1.5	1200	105	7278	Marjie Fitzpatrick	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Agent, Accompanied Showings, Appointment Required	BUILDERS TAKE NOTICE!! ** HUGE PRICE BREAK!!** LOCATION, LOCATION, COUNTRY LIKE SETTING ON THE ARLINGTON / LEXINGTON LINE. THIS EIGHT ROOM, FOUR BEDROOM, ONE & ONE HALF BATH ANTIQUE FARMHOUSE COLONIAL IN NEED OF TOTAL GUT RENOVATION (OR TEAR DOWN) SITS ON A BEAUTIFUL LEVEL 7200+ SQ.FT LOT OVERLOOKING THE NEW MCCLENNEN PARK, & JUST A SHORT WALK TO THE NEW PEIRCE SCHOOL & PUBLIC TRANSPORTATION.	Colonial		0	Steam, Oil		PEIRCE			Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Other (See Remarks);Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Thesda St	15	15	http://media.mlspin.com/photo.aspx?mls=70620827	
70709874	SLD	419000	414000	2/8/2008	4/14/2008		40	17	37 Peirce Street	Arlington	MA	02476		3	1	1344	90	4500	Debra Coakley	Century 21 Adams KC	(781) 648-6900	Call ShowingTime at 888-627-2775	MOVE RIGHT IN! CLASSIC SIDE ENTRANCE COLONIAL. FEATURING NEW KITCHEN AND BATH, FRESHLY PAINTED INTERIOR, NEWLY FINISHED HARDWOOD FLOORS, FIREPLACE IN LIVING ROOM, NATURAL WOODWORK, SUNROOM, DETACHED GARAGE AND MORE. CLOSE TO PUBLIC TRANSPORATION, NEW PEIRCE SCHOOL, AND ALL ARLINGTON HEIGHTS HAS TO OFFER!	Colonial	1	1	Steam, Gas		Peirce	Ottoson	Arlington H.S.	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Concrete Block;Construction:--;Exterior:Clapboard;Exterior Features:--;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:--;	SF	Peirce Street	37	37	http://media.mlspin.com/photo.aspx?mls=70709874	
70703074	SLD	450000	440000	1/24/2008	4/15/2008		43	34	167 Charlton Street	Arlington	MA	02476		3	1.5	1530	62	5962	Emily Forshay Crowley	Century 21 Adams KC	(781) 648-6900	Call ShowingTime at 888-627-2775	A Center Entrance 3 Bedrm. Garrison Colonial w/ a beautiful Enclosed level lot in the sought after Dallin School district. The school is just around the corner from Charlton St. The home features an open floor plan. 1530 sq.ft. of living space includes the two finished rooms in the walkout basement. The French door in the Kit. leads to a recently built 20x18 mahogany deck. There is also a newly constructed patio, a shed, and a double wide driveway. All Kit. appliances & W/D are included.	Colonial	1	0	Forced Air, Gas		Dallin	Ottoson	Arlington	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Patio, Storage Shed;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Charlton Street	167	167	http://media.mlspin.com/photo.aspx?mls=70703074	
70707353	SLD	465000	455000	1/29/2008	4/15/2008		22	28	87 Ronald Road	Arlington	MA	02474		2	1	1560	88	5760	Elizabeth P. Crampton	Coldwell Banker Residential Brokerage - Lexington	(781) 862-2600	Call List Agent, Lock Box, Appointment Required, Sign	Move right into this charming 7-Room Colonial near the Stratton School!  Handsome period detail includes beamed ceiling, oversized brick-front fireplace, Dining room built-ins.  Freshly painted interior in designer colors.  Updated, eat-in kitchen with stainless appliances.  The second floor features two large Bedrooms plus Study or Nursery.  Breezy porch onto level, fenced yard.  Excellent location near Arlington Heights, skating rink and parks.  1-minute stroll to the Alewife and Cambridge T.	Colonial	1	1	Central Heat, Hot Water Radiators		Stratton	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed;Insulation:Partial;Electric:Circuit Breakers, 100 Amps;Interior Features:Walk-up Attic;Hot Water:Oil, Tank;	SF	Ronald Road	87	87	http://media.mlspin.com/photo.aspx?mls=70707353	
70692648	SLD	599000	597585	1/3/2008	4/18/2008		13	13	3 Yale Rd	Arlington	MA	02474		3	2.5	1900	8	6000	Jay Bradley	RE/MAX Leading Edge	(781) 643-0430	Call List Agent, Lock Box, Accompanied Showings, Appointment Required	BRAND NEW CONSTRUCTION IN ARLINGTON. This 3 bed, 2.5 bath home is a great value. Granite & stainless kitchen, fireplace, open first flr plan, crown moldings, Hdwd flrs,HVAC,sliders to patio. Master bedroom with double vanity in master bath and walk in closet, tiled bathrooms, laundry on 2nd. flr, Maintenance free vinal siding, plenty of off street parking. Convenient to trans, major routes, and shopping.	Colonial	1	0	Central Heat, Forced Air, Gas		Thompson			Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Gutters, Fenced Yard;Insulation:Full, Fiberglass;Electric:200 Amps;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Yale Rd	3	3	http://media.mlspin.com/photo.aspx?mls=70692648	
70696101	SLD	600000	555000	1/11/2008	4/22/2008		3	3	55 Winter St.	Arlington	MA	02474		3	1	1503	115	11664	William Copithorne	Sweeney & OConnell	(781) 643-7478	Call ShowingTime at 888-627-2775	Architects,Contractors and Developers take note. Old style farmhouse on large lot with Two Family zoning. House needs updating but great location for renovation or possible development opportunity. Old world charm and detail inside...barn in back. Great location near Capital Theater, East Arlington stores, restaurants, and transportation.	Colonial, Farmhouse	1	0	Forced Air					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Other (See Remarks);Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Barn/Stable;Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:Tank;	SF	Winter St.	55	55	http://media.mlspin.com/photo.aspx?mls=70696101	
70723637	SLD	365000	365000	3/8/2008	4/22/2008		3	3	6 Kenilworth Rd	Arlington	MA	02476		2	1	1190	65	6000	John Campbell	John Campbell Realty	(617) 491-5551	Call List Agent, Other (See Special Showing Instructions)	Un-polished gem, in sought-after Arlington Heights neighborhood, Brackett School district. Hard-wood floors, garage, nice yard, strong expansion possibilities!	Cape		1	Forced Air, Gas		Brackett			Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;	SF	Kenilworth Rd	6	6	http://media.mlspin.com/photo.aspx?mls=70723637	
