MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70270438	SLD	739900	705000	9/30/2005	10/10/2006		346	346	Lot 1 Dean Drive	Westford	MA	01886		4	2.5	3252	9	40001	Bill Gillette	RE/MAX Prestige	(978) 692-9292	Call List Office, Appointment Required	This elegant home is being built by a top quality builder in a beautiful, new 3 lot subdivision off 74 Stonybrook Road.  This home is situated on a large,  partially wooded lot.  Features include 2x6 const, Andersen windows, farmer's porch, cherry cabinets, granite countertops, 9 ft ceilings, and much more. The Stonybrook area offers a rural country setting, and a great location close to schools, shopping, and town center.  It also offers easy access to Rts 3 & 495 for commuting.	Colonial	1	2	Forced Air, Gas		Nab/Abbot	Blanchard	Academy	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Professional Landscaping;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Dean Drive	1	Lot 1	http://media.mlspin.com/photo.aspx?mls=70270438	
70361296	SLD	369000	350000	4/5/2006	10/10/2006		175	163	98 North Main St	Westford	MA	01886		3	2	1706	215	33541	Kathleen Knox	William Raveis R.E. & Home Services	(978) 692-1168	Call ShowingTime at 888-627-2775	Absolutely adorable! This vintage colonial home has been renovated to today's standards with vaulted ceilings, new baths, updated kitchen & more. Wonderful spaces plus country charm & curb appeal. This home sits on 3/4 acre lot and offers an inviting front porch, huge detached garage and great commuter location. Don't wait to step inside this home, you'll be pleasantly surprised. Easy to show - immediate occupancy available!	Colonial	1	2	Forced Air, Oil		Miller/Day	Blanchard	Westford Acad	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Porch - Enclosed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	North Main St	98	98	http://media.mlspin.com/photo.aspx?mls=70361296	
70439908	SLD	555000	541000	8/14/2006	10/20/2006		128	10	6 Connell	Westford	MA	01886		4	2	2142	57	33105	Sheila Holmes Michaels	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office	Center Entrance Colonial serenely sits in this convenient Westford Center neighborhood location.  This home offers hardwood & tile floors thru out.  The property also offers new roof, new replacement windows, new furnace, new granite front steps and new brick walkway.  The kitchen adds character to this home with an adjoining eat-in area. The front to back LR includes a wood burning FP.  Newly carpeted FR in LL also offers 562 sq. ft. of additional living space.  Superb Location…Don’t Miss This	Colonial	1	2	Forced Air, Gas		Nab/Abbot	Stony Brook	Westford academ	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:Shingles;Exterior Features:Professional Landscaping, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Connell	6	6	http://media.mlspin.com/photo.aspx?mls=70439908	
70410687	SLD	729900	700000	6/21/2006	10/30/2006		89	82	35 Vose Hill Road	Westford	MA	01886		4	2.5	2900	23	43000	Carole Frank	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office, Appointment Required	Sunsets! Views! Prime neighborhood. Gorgeous landscaping. Fabulous house. Gracious rooms for entertaining. Comfortable spaces for informal gatherings. Luxury Owners' suite with skylit bath. Finished lower level (not in GLA) Private back yard. Expansive mahogany deck. Central Air, Central Vacuum, Alarm, Sprinklers. Pristine condition. Inside 495 at Carlisle line. Easy access for commuting, shops, services, recreation, golf.  And top-rated Westford schools.	Colonial	1	2	Central Heat, Hot Water Baseboard, Gas		Robinson/Crisaf	Blanchard	Wfrd Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Deck, Sprinkler System, Screens;Insulation:Full;Electric:Circuit Breakers;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Vose Hill Road	35	35	http://media.mlspin.com/photo.aspx?mls=70410687	
70424009	SLD	529000	495000	7/15/2006	10/31/2006		108	82	151 Main St	Westford	MA	01886		4	2.5	2656	37	40032	Pamela DeGemmis	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Lock Box, Sign, Call ShowingTime at 888-627-2775	Motivated seller relocating overseas.  Bright & open gambrel with numerous improvements sited on a lovely level lot with scenic stone walls.  New maple kitchen with granite & stainless appliances,as well as new siding, windows & doors throughout.  Versatile floor plan with spacious rooms. Great sunroom overlooks private back yard. Easy commute to Routes 3 & 495.	Gambrel /Dutch	1	2	Hot Water Baseboard, Oil		Nab/Abbot	Stony Brook	Westford Acad	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Porch - Enclosed, Gutters, Screens;Insulation:--;Electric:110 Volts, Circuit Breakers, 200 Amps;Interior Features:Whole House Fan;Hot Water:Oil;	SF	Main St	151	151	http://media.mlspin.com/photo.aspx?mls=70424009	
70453263	SLD	559900	532000	9/7/2006	10/31/2006		351	36	17 Fieldstone Drive	Westford	MA	01886		4	2.5	2410	33	40075	Marie Caloggero	Century 21 Westward Homes	(978) 692-6331	Call List Office, Lock Box, Appointment Required	$5,000 credit towards new carpeting! Beautifully maintained and updated Colonial located in a desirable Westford neighborhood! Gorgeous updated Kitchen with numerous birch wood cabinets, corian counters, tile & hardwood floors. Stunning Family room with Italian tile flooring & walls of windows which overlook the private backyard. Formal Dining Room & Fireplaced Living Room have hardwood floors. Spacious Bedrooms. Walk-up attic! Plus-new windows, doors, garage doors, heating, a/c & bathroom!	Colonial	1	2	Forced Air, Gas		Robinson/Crisaf	Blanchard	W.Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet, Marble;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio, Storage Shed, Professional Landscaping, Sprinkler System;Insulation:Full;Electric:200 Amps;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:--;	SF	Fieldstone Drive	17	17	http://media.mlspin.com/photo.aspx?mls=70453263	
70458086	SLD	750000	775000	9/14/2006	11/6/2006		19	4	8 Baldwin Road	Westford	MA	01886		4	2.5	2951	21	40690	Carole Frank	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office, Lock Box, Sign	Truly special! Gleaming hw, fabulous floorplan, many custom features at one of Westford's finest addresses. Formal DR and 2-story entry.  Gourmet K with corian, prep sink, ss appliances has fp'd dining area and w/o bay seating. Sunken fp'd FR opens to expansive sunsplashed 3-season rm overlooking htd ig pool in priv. manicured setting. Luxurious MBR w. tray ceiling, skylit bath, air jet tub.  Fin. LL Game Room. LL and SnRm not in GLA  CA, Surround Sound, Sprinklers  Moonrise and sunset view	Colonial		3	Forced Air, Oil		Nabnasset Abbot	Stony Brook	Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Porch - Enclosed, Deck, Pool - Inground, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Screens, Fenced Yard;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Oil, Tank;	SF	Baldwin Road	8	8	http://media.mlspin.com/photo.aspx?mls=70458086	
70454124	SLD	529900	513500	9/8/2006	11/7/2006		132	26	15 Wilson Farm Road	Westford	MA	01886		3	2.5	2243	24	43996	Robert Kearns	Century 21 Commonwealth	(978) 692-6331	Call List Office, Lock Box, Sign	This beautiful well cared for home in Carlisle Meadows subdivision. A much sought after South Westford Neighborhood. This 3+ bedroom home has a Master Bedroom Suite with 2 closets and a newer Great or Family room on the second floor(could be a 4th bedroom) Open concept kitchen with attached eat in area overlooking wrap around deck and private yard.	Colonial, Garrison	1	2	Forced Air, Gas		Robinson	Crisafulli	WFRD Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Storage Shed;Insulation:Full;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Wilson Farm Road	15	15	http://media.mlspin.com/photo.aspx?mls=70454124	
70273169	SLD	549900	510000	10/5/2005	11/9/2006		373	282	8 Holly Lane	Westford	MA	01886		4	2.5	2709	39	40000	Brenda Ryder	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office, Lock Box, Sign	Exceptionally well maintained and expanded New England Farmhouse in charming neighborhood setting. The space in all the right places for comfortable family living. Formal Living & Dining rooms. Dining room boasts a bay window, hardwood flooring and built-in china cabinet. Custom designed kitchen w/island opens to 26x16 family room with fireplace w/woodstove, wet bar. Master Suite w/study, full bath w/sauna, elec heat. Irrigation system, Central Vac and A/C. Title V approve	Colonial, Farmhouse	1	2	Forced Air, Other (See Remarks)					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Compactor, Microwave;Foundation:Poured Concrete;Construction:--;Exterior:Shingles;Exterior Features:Storage Shed, Sprinkler System;Insulation:--;Electric:--;Interior Features:Central Vacuum, Sauna/Steam/Hot Tub, Wetbar;Hot Water:Natural Gas;	SF	Holly Lane	8	8	http://media.mlspin.com/photo.aspx?mls=70273169	
70418625	SLD	509900	488000	7/6/2006	11/10/2006		211	83	23 Graniteville Road	Westford	MA	01886		4	2.5	2700	45	41817	Angela Harkins	RE/MAX Prestige	(978) 692-9292	Call List Office, Lock Box, Appointment Required, Sign	Conveniently located in town center.  Walk to town events, library, and art center.  Wonderfully spacious Colonial with large bedrooms, hardwood floors, and beautifully treed back yard providing privacy while enjoying your screened in porch.  Tennis court needs some buffing to bring back to its original purpose but if not needed what a great play area or skating rink it may be!  Large home, 4 bedrooms, bonus office, front to back living room, open family room to kitchen, 2 car garage.	Colonial	1	2	Central Heat, Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch - Enclosed, Tennis Court, Storage Shed;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Graniteville Road	23	23	http://media.mlspin.com/photo.aspx?mls=70418625	
70444888	SLD	414900	405000	8/23/2006	11/15/2006		68	57	21 S. Chelmsford Road	Westford	MA	01886		3	2	1748	52	39988	Gary St. Martin	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office, Lock Box, Sign	Location! Price! Size! Enjoy it all here in this oversized ranch style home south of 495 for easy commuting. Entertain in your brand new Stainless Steel, granite, HW & maple KIT overlooking a country style FR with Gas burning stove & sliders to BBQ sized deck & private rear yard. There are 3 BR as well as options in an Office/den to go along with 2 full baths, fireplaced LR, hardwood floors & the necessaery 2 car garage with extra storage. All situated on one of the prettiest lots in the area.	Ranch	1	2	Central Heat, Hot Water Baseboard, Electric Baseboard, Gas, Other (See Remarks)		Robinson/Crisa	Blanchard	Westford Acad	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	S. Chelmsford Road	21	21	http://media.mlspin.com/photo.aspx?mls=70444888	
70413037	SLD	424900	400000	6/25/2006	11/16/2006		103	58	132 Depot St	Westford	MA	01886		3	3	2213	52	55321	Paula Kowalczik	ERA Morrison Real Estate	(978) 392-9119	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	Open contemporary Expanded Ranch on meticulously maintained lot w/circular drive!Cath Family Rm w/sliders to oversized deck offers skylight,beautiful woodworking,tile floor & opens to Kitchen/Dining.Master bdrm suite w/cath ceilings,french drs to deck,carpeting,cedar chest & Master Bath w/Jet Tub. Kitchen features tile floor,extensive cabinets & dining w/bay window.Hdwd flrs adorn Living Rm & bdrms.Lower level In-law offers full kitchen & 3/4 bath. Garage for 2 cars w/cedar closet.Central AC.	Ranch	1	2	Hot Water Baseboard, Gas		Miller/Day	Stonybrook	Academy	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters, Storage Shed, Professional Landscaping, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	Depot St	132	132	http://media.mlspin.com/photo.aspx?mls=70413037	
70459909	SLD	699900	675000	9/18/2006	11/16/2006		140	58	4 Lakeside Terrace	Westford	MA	01886		4	3.5	4076	18	21780	Rick Hersey	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Agent, Sign	Young, spacious, and immaculate home in popular Lakeside Meadows neighborhood, w/ private beach, and quick occupancy possible! 4,000 sf of bright living area on 3 finished levels, with open 2 story foyer, formal liv, din rms & den/office w/hdwd; skylit vaulted ceiling fplc family rm; granite counter, maple cab. kitchen w/large breakfast area. Master suite w/whirlpool bath; lower level w/huge berber-carpeted game rm w/pool table light,track and recessed lighting, office, full bath. 2 car att gar	Colonial	1	2	Forced Air, Gas		Day,Miller	Stony Brook	Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Lakeside Terrace	4	4	http://media.mlspin.com/photo.aspx?mls=70459909	
70477767	SLD	639500	616500	10/19/2006	11/17/2006		18	5	2 Heather Drive	Westford	MA	01886		4	2.5	2768	22	37423	Renee D Argento	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office, Lock Box, Appointment Required, Sign	If you've wanted to live in a great family friendly neighborhood,look no further! Set on a pretty .85 level acres in desirable Hitchin Post Green,this colonial has a nice floor plan for family living & entertaining.There are formal Living & Dining Rms,& granite maple Kitchen w/ctr isl open to a FamRm w/vaulted ceiling & masonry frplc. 4 lg Bedrooms incl vaulted Master Suite w/full bath & walk in closet. Both walk up attic & walk out basement w/abundant daylight windows offer expansion potential	Colonial	1	2	Forced Air, Gas		Rob/Crisa	Blanchard	Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Storage Shed, Sprinkler System;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Heather Drive	2	2	http://media.mlspin.com/photo.aspx?mls=70477767	
70423838	SLD	625000	610000	7/15/2006	11/20/2006		69	59	13 Depot St	Westford	MA	01886		3	2.5	2218	155	52272	Paula Kowalczik	ERA Morrison Real Estate	(978) 392-9119	Call List Agent, Accompanied Showings, Appointment Required, Sign	Completely Remodeled Westford Center Circa 1838 Colonial set on gorgeous lot! Brand new Custom Kitchen w/Granite cntrtops,stainless app,tile flr,Eat in Dining w/Bay window.Formal Dining Rm w/gleaming wide pine flrs. Oversized Fam Rm w/new berber,Built in bookcases & Mantel over Fireplace,Fabulous Windows overlooking private backyard.First flr Parlor w/wide pine flrs & 3/4 bath.Adorable private office.Mstr Bdrm w/new carpeting.Barn/Stable offers 3100 addtl sq ft set on 1.2 acre fenced lot.	Colonial, Antique	1	1	Steam, Gas		Nabnasset/Abbot	Stonybrook	Wstfrd Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Brick, Granite;Construction:Frame;Exterior:Vinyl;Exterior Features:Barn/Stable, Professional Landscaping, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Depot St	13	13	http://media.mlspin.com/photo.aspx?mls=70423838	
70449091	SLD	584900	575000	8/30/2006	11/20/2006		54	43	17 Chandler Rd	Westford	MA	01886		4	2.5	2506	14	27880	Wendy Crandall	William Raveis R.E. & Home Services	(978) 692-1168	Call List Office, Lock Box, Appointment Required	Beautiful, immaculately maintained 5 yr old house with stunning hip roof and extended foyer in highly desirable Greystone Estates. Loaded with upgrades, including laminate floors, fnshd basement with bar nook and toy closet, cherry cabinets, recessed lighting and sprinkler system. The 24X14 family room with soaring ceilings, marble gas fireplace and 6 large windows has spectacular views. The house is energy efficient with gas heat and central air.Very spacious!  Dramatic price reduction!	Colonial	1	2	Forced Air, Hot Water Baseboard, Gas		Miller & Day	Stoney Brook	Wfrd Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Laminate;Appliances:Range, Wall Oven, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters, Sprinkler System, Screens, Satellite Dish;Insulation:Full;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Chandler Rd	17	17	http://media.mlspin.com/photo.aspx?mls=70449091	
70463889	SLD	349900	335000	9/25/2006	11/20/2006		10	10	8 1st St	Westford	MA	01886		3	2	1584	14	5184	Andrew Hillman	Hillman Real Estate	(617) 275-8100	Owner	Priced for quick sell. Much below town assessment price. Beautiful young colonial w/ central A/C in good neighborhood. Only minutes of walk from Tennis Court. and ball field. Designer kitchen with granite backsplace nd counter top and maple cabinets. Beatutiful electrical fixtures and ceiling fans throughout house. See firm remarks for showing instructions.	Colonial		0	Central Heat, Forced Air, Gas		Miller	Branchard	Academy	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Storage Shed, Satellite Dish;Insulation:Fiberglass;Electric:200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	1st St	8	8	http://media.mlspin.com/photo.aspx?mls=70463889	
70476660	SLD	330000	305000	10/17/2006	11/22/2006		6	6	37 Plain Rd.	Westford	MA	01886		3	2	2069	48	40467	Carol Avery	ERA Morrison Real Estate	(978) 392-9119	Lock Box, Sign, Call ShowingTime at 888-627-2775	Fabulous opportunity for equity in this spacious 3 B split level. Needs TLC but great potential. Master bedroom adjoins full bath, 2 fireplaces. Hardwood floors under carpet in all bedrooms, perfect for in law with 3/4 bath on 1st level. Two level deck and beautiful lot just under an acre. Town water, title V in hand. This home is priced WELL UNDER ASSESSED VALUE! 1st Open House Sunday 10/22 from 2-4.	Split Entry	1	2	Hot Water Baseboard		Nabnasset/Abbot	Stonybrook	Westford Academ	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Gutters;Insulation:Full;Electric:--;Interior Features:--;Hot Water:Natural Gas;	SF	Plain Rd.	37	37	http://media.mlspin.com/photo.aspx?mls=70476660	
70453062	SLD	399900	385000	9/7/2006	11/29/2006		54	54	3 Carolina Ln	Westford	MA	01886		3	1.5	2505	49	21780	Barbara Miller	William Raveis R.E. & Home Services	(978) 692-1168	Lock Box, Sign, Call ShowingTime at 888-627-2775	Welcoming Cape nicely situated on 1/2 acre with cul de sac location. Front to back family room opens to country kitchen.  Kitchen has lots of cabinetry and is fully applianced. Fireplace in living room, pretty dining room and 1st floor office, two rooms finished in basement and 3 good sized bedrooms. The screened in porch and deck overlook the fenced in yard and there is a mudroom leading to the two car attached garage. New septic and new roof summer 06.	Cape	1	2	Hot Water Baseboard, Gas		Nab/Abbott	Stoney Brook	Westfrd Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Deck, Screens, Fenced Yard;Insulation:Unknown;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Carolina Ln	3	3	http://media.mlspin.com/photo.aspx?mls=70453062	
70370322	SLD	775000	750000	4/19/2006	11/30/2006		184	168	10 Jennie Richards Rd	Westford	MA	01886		5	2.5	3192	20	110642	Twila Palmer	Westford Real Estate, Inc.	(978) 692-4884	Call List Agent, Lock Box, Appointment Required, Sign	Tastefully non-traditional Col. situated at the heart of a much sought after neighborhood! This 11 yr young home is perfect for the growing family w/ 5 bedrms, 2.5 baths & a 2.54 ac. lot. Many features incl. formal liv. & din. rms.(great for entertaining), 1st floor study,  large eat in kit. leading to 23'x 13'deck, fireplaced fam. rm, laundry rm & sunrm overlooking spacious yard. The 2nd floor features a large mstr bedrm w/walk in closet & private mstr ba. Additional 895 SF of fin. bsmt space.	Colonial	1	2	Forced Air, Oil		Robinson/Crisaf	Blanchard	Wfrd Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Gutters, Sprinkler System, Screens;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Oil, Tank;	SF	Jennie Richards Rd	10	10	http://media.mlspin.com/photo.aspx?mls=70370322	
70386535	SLD	419900	380000	5/12/2006	11/30/2006		196	196	10 Edwards Av.	Westford	MA	01886		3	2	2000	9	11848	Dorcas Miller	RE/MAX Walden Country, Inc.	(978) 371-9990	Call List Office	New home in established Nabnasset neighborhood. Generous living room with gas fireplace, open, airy kitchen with hardwood floor, island and light maple cabinets.  Bonus room on second floor could be 4th bedroom or playroom.  Short walk to golf course and Nabnassett Lake for year round recreation.  This beautiful new home is ready for immediate occupancy.	Colonial	1	1	Central Heat, Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:--;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Tank;	SF	Edwards Av.	10	10	http://media.mlspin.com/photo.aspx?mls=70386535	
70436498	SLD	600000	585000	8/7/2006	11/30/2006		67	67	4 Churchill Court	Westford	MA	01886		4	2.5	2464	23	39988	Leslie Thomas	Coldwell Banker Residential Brokerage - Westford	(978) 692-2121	Call List Office, Lock Box, Appointment Required, Sign	This young, Westford neighborhood Colonial sits on a beautiful, private, treed lot.  Features include farmer's porch; 29X16 deck; HW & tile flrs;  detailed woodwork; newly applicanced eat in kit w/pantry;  4 spacious BRs that incl MBR suite w/ 8.5' ceilings, walkin closet & MBA w/whirlpool.  The add 400 sq ft of living area in the fin LL , 1st fl laundry, security system, lovely patio, and 16X12 shed add to this property's appeal.	Colonial	1	2	Forced Air, Gas		Nab/Abbot	Stoneybrook	WFRD Academy	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Deck, Pool - Above Ground, Storage Shed;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Churchill Court	4	4	http://media.mlspin.com/photo.aspx?mls=70436498	
70445461	SLD	399900	375000	8/23/2006	11/30/2006		45	36	83 Groton Road	Westford	MA	01886		3	2	1838	43	43995	Robin Flynn	William Raveis R.E. & Home Services	(978) 692-1168	Call List Office, Lock Box, Appointment Required	Beautifully maintained and spacious home boasts many updates including: kitchen with large eat-in area, 2 full baths, hardwood floors, windows, finished LL, septic system, well pump & tank, driveway & garage doors. The nicely landscaped yard features stone walls, post & beam fence, sprinkler system and a flat & private backyard. This gem provides easy access to Route 3 and Westford's top schools.	Split Entry	1	2	Central Heat, Forced Air, Gas		Miller -> Day	Blanchard MS	Westford Academ	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Storage Shed, Sprinkler System, Screens;Insulation:--;Electric:110 Volts, 220 Volts, Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Groton Road	83	83	http://media.mlspin.com/photo.aspx?mls=70445461	
