MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70527108	SLD	919900	890000	2/16/2007	6/4/2007		253	73	43 Carlisle Rd	Acton	MA	01720		4	3.5	3889	20	102366	Ginette Brockway	Keller Williams Realty-Merrimack	(978) 692-3280	Call ShowingTime at 888-627-2775	Stunning custom designed home drenched in sunlight. Open floor plan, gourmet kitchen with 6 burner Viking stove, Sub Zero Refrig, granite counters, double ovens. Family room with floor to ceiling windows, skylights, and fireplace. Hardwood floors, fabulous location on the Carlisle line.	Colonial	1	3	Central Heat, Forced Air, Oil		Acton	Acton/Boxboroug	Acton/Boxboroug	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio, Sprinkler System;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available, Wetbar, Walk-up Attic;Hot Water:Oil, Tank;	SF	Carlisle Rd	43	43	http://media.mlspin.com/photo.aspx?mls=70527108	
70572740	SLD	729900	694900	5/6/2007	6/4/2007		0	0	6 Dunham Ln	Acton	MA	01720		4	2.5	2744	12	20574	Robert Young	A Better Way Realty, Inc.	(978) 263-6020	Call List Office	Young home built by Bentley Building Corp in 12 lot neighborhood on the Concord line. Great commuting location for Route 2, 117 or the train. Open floor plan with kitchen open to breakfast room and family room. Nice room size with lots of hardwood flooring on the first floor. Partially finished walkout basement for future playroom or office. Nicely landscaped lot with underground sprinkler.	Colonial	1	0	Forced Air, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Sprinkler System, Satellite Dish;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum;Hot Water:Natural Gas;	SF	Dunham Ln	6	6	http://media.mlspin.com/photo.aspx?mls=70572740	
70555069	SLD	488800	474000	4/9/2007	6/5/2007		21	9	9 Orchard Drive	Acton	MA	01720		3	1.5	2075	55	29993	Susan Crasnick	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	PRISTINE 3 bedroom cape located on a quiet street in Indian Village. Numerous updates include new kitchen, updated baths, newer roof, siding, windows, front walkway, fresh paint and MORE . . . Mostly hardwood floors (living room, stairs & upstairs hallway just refinished), skylights in 2 bedrooms. Fabulous large level lot with professional landscaping, perennial gardens and a huge maple tree. Great location close to schools, playgrounds, and West Acton Village.	Cape	1	1	Hot Water Baseboard, Oil		Choice of 5	R.J. Grey Jr.	Acton/Boxb. Reg	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles;Exterior Features:Pool - Above Ground, Storage Shed, Professional Landscaping, Screens;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Oil, Tankless;	SF	Orchard Drive	9	9	http://media.mlspin.com/photo.aspx?mls=70555069	
70550738	SLD	375000	365000	4/1/2007	6/8/2007		13	3	1 COUGHLIN STREET	Acton	MA	01720		3	2	1451	63	24512	Sharon Belseth	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	Walk to everything, town center,playground, Arboretum & schools from this spacious open fl plan ranch! Private master suite with dressing area (w/built-ins) & full bath. Two other well sized bedrms and full bath. The kitchen is open to the dining area,the livrm with f/p is open to the d/r. You will find a semi-finished room in the basement along with the laundry. New septic and roof are a real plus as well as the large detached 2 car garage, perfect for one who tinkers with cars or needs a shop	Ranch	1	2	Hot Water Baseboard, Oil		Choice of 5	Acton/Boxboro	Acton/Boxboro	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	COUGHLIN STREET	1	1	http://media.mlspin.com/photo.aspx?mls=70550738	
70480567	SLD	539000	525000	10/25/2006	6/15/2007		211	201	218 School Street	Acton	MA	01720		4	2.5	2194	26	39204	Barbara Lam	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	A world of privacy can be yours.  This young 4 bedroom Colonial is tucked away on a wooded lot completely shielded from the street.  The home has been nicely maintained with new carpeting and Pergo flooring. First floor family room with cathedral ceiling and fireplace, spacious master suite with vaulted ceiling, walk-out lower level and more... The perfect place to call home!	Colonial	1	2	Hot Water Baseboard, Oil		One of 5	RJ Grey Junior	ABRHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Other (See Remarks);Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	School Street	218	218	http://media.mlspin.com/photo.aspx?mls=70480567	
70559635	SLD	939900	920000	4/16/2007	6/15/2007		33	9	196 Newtown Road	Acton	MA	01720		4	4	3937	28	192099	Rosina Harlem	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Appointment Required, Call ShowingTime at 888-627-2775	Stunning brick front colonial beautifully sited with circular drive and 3-car garage. Two story foyer with enchanting bridal stairway. Gourmet kitchen, three fireplaces, hardwood floors, many upgrades. Inlaw/au-pair suite over the garage. Sprinkler system, professionally landscaped.	Colonial	1	3	Hot Water Baseboard		Acton	Acton/Box.	Acton/Box.	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Compactor, Countertop Range, Refrigerator, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Brick;Exterior Features:Porch - Enclosed, Deck;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum;Hot Water:Oil;	SF	Newtown Road	196	196	http://media.mlspin.com/photo.aspx?mls=70559635	
70540887	SLD	770000	760000	3/15/2007	6/18/2007		21	5	20 Alexandra Way	Acton	MA	01720		4	2.5	3139	14	18776	Sandy Hersh & Lorna Rush	ERA Morrison Real Estate	(978) 263-8887	Call ShowingTime at 888-627-2775	Wonderful colonial in popular N. Acton Woods neighborhood w/open flr plan, h/w flrs in kitchen, liv rm, din rm, study. Fam rm w/frplc, cath ceil, slider to back deck. Master bdrm w/sittng rm, walk-in closet, mastr bath w/ whirlpool tub and stand shower. Finished walk-out lower level w/rec rm, exercise rm and specially sound insulated rm for music or home theater. Site on a gorgeous lot at the end of a cul-de-sac adjacent to conserv land w/walking trails. Condo docs will be made avail with offer	Colonial	1	2	Forced Air, Oil		Choice	A/B Regional	A/B High School	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:Electric;	SF	Alexandra Way	20	20	http://media.mlspin.com/photo.aspx?mls=70540887	
70557678	SLD	475000	459900	4/12/2007	6/18/2007		16	8	45 Flint Road	Acton	MA	01720		3	1.5	2007	53	20174	Sandy Hersh & Lorna Rush	ERA Morrison Real Estate	(978) 263-8887	Call ShowingTime at 888-627-2775	This home is a gem, priced right and not to be missed! Colonial nestled in great neighborhood walk to schools, shopping, library and more. Hardwood floors, formal liv rm w/custom built-ins & fireplc, formal din rm, updated eat-in kitchen, fam rm addition has sliders opens to large screened porch. Private 1/2 acre yard abuts acres of conservation land. Master bdrm w/his & her closets, updated bath & 2 additional bdrms upstairs. 2 car garage. Title 5 in hand. Wonderful home in move-in condition!	Colonial	1	2	Hot Water Baseboard, Oil		Choice	R.J. Grey	A/B Regional	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Other (See Remarks);Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:Oil;	SF	Flint Road	45	45	http://media.mlspin.com/photo.aspx?mls=70557678	
70575526	SLD	249900	249900	5/10/2007	6/18/2007		1	1	115 Prospect St	Acton	MA	01720		3	1	1502	60	19834	Susan Como	Century 21 Toomey-Lovett	(508) 885-3443	Call List Agent, Accompanied Showings, Appointment Required, Sign	This home is a gem in the rough, needs many things but could be a showplace has the right components with hardwoods, big windows and fireplace in the livingroom, good bedroom sizes but needs new bath and kitchen, roof and radiators need replacing. If you look beyond all this you build instant equity when complete.	Ranch		0	Hot Water Radiators, Oil, Other (See Remarks)					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:--;	SF	Prospect St	115	115	http://media.mlspin.com/photo.aspx?mls=70575526	
70519942	SLD	475000	470000	2/1/2007	6/19/2007		86	62	32 MOHEGAN ROAD	Acton	MA	01720		4	1.5	1548	57	20000	Sharon Belseth	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	Pristine inside & out! Meticulously maintained and nicely updated 4 bed colonial. New septic system,newer roof and recent paint in & out. Lower lev fam/room adds 272 sq ft. All appliances are includ. Two lovely decks, rear one is 36x12 & can support an addition. Terrific workshop with natural light. Attic has built-in clothes racks & cabinets. H/W & tile floors. Fabulous large flat backyard. Walk to schools/playgrounds & West Acton Village from this Indian Village cul de sac. Bright & sunny rms	Colonial	1	1	Hot Water Baseboard, Oil		Choice of five	Acton/Boxboro	Acton/Boxboro	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	MOHEGAN ROAD	32	32	http://media.mlspin.com/photo.aspx?mls=70519942	
70551224	SLD	448800	430000	4/2/2007	6/21/2007		42	11	107 Parker Street	Acton	MA	01720		3	1.5	1555	30	40110	Susan Crasnick	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	PRISTINE inside and out best describes this picture perfect cape set back from the street on a prof. landscaped 3/4+ acre. Recent improvements include new hdwd floors, driveway, roof, alarm system, walkway, stairs, retaining wall, interior and exterior paint, carpet, gas fireplace and 16x10 shed. Eat-in kitchen, formal LR and DR, fp'd FR, screen porch, walk-out LL and town sewer. Close to commuter rail, major routes and shopping. GREAT PRICE for todays market.. MOVE RIGHT IN!	Cape	1	1	Hot Water Baseboard, Oil		Choice of 5	R.J. Grey Jr.	ABRHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Other (See Remarks);Exterior Features:Porch - Enclosed, Gutters, Storage Shed, Professional Landscaping, Screens;Insulation:Full;Electric:110 Volts, Circuit Breakers, 100 Amps;Interior Features:Security System, Cable Available;Hot Water:Oil;	SF	Parker Street	107	107	http://media.mlspin.com/photo.aspx?mls=70551224	
70516245	SLD	659900	640000	1/24/2007	6/22/2007		478	105	434 Main Street	Acton	MA	01720		4	2.5	2578	18	43375	Steve Mehigan	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Appointment Required, Call ShowingTime at 888-627-2775	New Price! Wonderful 9 yr old Cape home in Acton Center Historic District. Sidewalks to town and across the street from the Arboretum. Set well back on private drive, this home boasts wonderful views of Colonial fields and fieldstone walls. 9' ceilings and an incredible wall of glass! Lovely 1st floor master with Jacuzzi tub. New double size deck for entertaining with separate entrance to huge 4th bedroom above 2 car garage with woodstove.. Terrific open floorplan. Privacy!	Cape	1	2	Forced Air, Gas		Choice of 5	R.J. Grey Jr.	ABRHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck, Patio, Gutters;Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Main Street	434	434	http://media.mlspin.com/photo.aspx?mls=70516245	
70539018	SLD	472900	450000	3/12/2007	6/22/2007		23	2	3 Kingman Rd	Acton	MA	01720		4	2.5	2463	32	20038	Holly Mathews	Weichert REALTORS &reg; - Home and Land Partners	(781) 860-0111	Call List Agent	Greatly valued home in Acton priced below town assessment! Exceptional energy efficient passive designed solar heated home in a quiet neighborhood.This unique home has so much to offer!Updated kitchen with solid oak cabinets,double wall oven,built in jennaire cook top with grille.Hardwood floors and recessed lighting throughout.Choice of master suite on first floor with superb master bath with jacuzzi and dual showers,bathroom floor is even heated!Second floor master has full bath.Must see!	Contemporary	1	2	Forced Air, Hot Water Baseboard, Gas, Other (See Remarks)		Choice of 5		Acton-Boxboro	Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Slab;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Storage Shed, Satellite Dish;Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Natural Gas, Solar, Tank, Separate Booster;	SF	Kingman Rd	3	3	http://media.mlspin.com/photo.aspx?mls=70539018	
70548643	SLD	659000	659000	3/29/2007	6/22/2007		51	4	701 Main Street	Acton	MA	01720		4	3.5	3882	16	23960	Bob Champey	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Lock Box, Appointment Required	This 8-year-old colonial with 4 bedrooms and 3.5 baths has all the bells and whistles. Generously sized rooms with hardwood flooring in the foyer, dining and living rooms. The fireplaced family room in situated nicely off the eat-in kitchen with cherry cabinets and corian.  The deck flows from the breakfast area and has peaceful wooded views. The huge walkout lower level has an office, a huge playroom and full bath. The completely fenced in child-friendly yard is just waiting for a swing set.	Colonial	1	2	Forced Air, Gas		Choice	RJ Grey	ABRHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Gutters, Storage Shed, Screens, Fenced Yard;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Main Street	701	701	http://media.mlspin.com/photo.aspx?mls=70548643	
70577713	SLD	695000	685000	5/14/2007	6/22/2007		29	3	3 Wheelwright Lane	Acton	MA	01720		3	3.5	2484	18	9602	Marilyn Mudry	Carlson GMAC Real Estate	(978) 369-3999	Call List Agent, Accompanied Showings	Immaculate and spacious Colonial privately sited at Bellows Farm. Master bedroom w/room-size walk-in closet & bath with Jacuzzi, shower and high ceiling. Formal Dining Room and Living Room w/cathedral ceilings. Light pours into Family room with fireplace. Upgraded kitchen with Granite counters and lovely Breakfast area. Hardwood floors, AC and Walkout finished basement with full bath. Exclusive use areas. Close to pool and tennis.	Colonial	1	2	Central Heat, Gas		Choice	RJ Grey	Acton/Boxboro	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Patio;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum;Hot Water:Natural Gas;	SF	Wheelwright Lane	3	3	http://media.mlspin.com/photo.aspx?mls=70577713	
70505534	SLD	699900	699900	1/4/2007	6/25/2007		28	28	Lot 4 Colonial Path	Acton	MA	01720		4	2.5	2760	8	20099	Marianne Blackstone Tabner	Carlson GMAC Real Estate	(978) 369-3999	Call List Agent, Accompanied Showings, Appointment Required, Sign	Welcome to “Liberty Farms” On Colonial Path, a Fabulous New Neighborhood nestled on its own private cul-de-sac in Acton! "The Hamilton", is the first of 4 distinguished homes featuring casual yet sophisticated elegance w/nearly 2800 sq ft of living space & unfinished 3rd level. Extensive exterior and interior trim detail w/ inviting front porch on 1/2 acre lot. Exciting open floorplan w/ granite kitchen, HW floors, FP familyroom, 4 Brms incl Master Suite, C/A,2 C garage. Stroll-to-train locale!	Colonial	1	2	Forced Air, Gas		Choice of 5	R.J. Grey	Acton-Boxboro	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Professional Landscaping, Decorative Lighting, Screens;Insulation:Fiberglass;Electric:200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Colonial Path	4	Lot 4	http://media.mlspin.com/photo.aspx?mls=70505534	
70510208	SLD	419900	410000	1/12/2007	6/25/2007		138	103	2 Fraser	Acton	MA	01720		3	2	1592	48	22025	Richard Freeman	Coldwell Banker Residential Brokerage - Bolton	(978) 779-2247	Call List Agent	Brand New inside and out! This house has been totally renovated including brand new birch kitchen w/tile floor, new Appliances and granite counters, 2 new full baths w/tile and marble counters, Fresh hardwood floors throught, new int. paint and wallpaper, Brand new furnace,updated electrical, all new landscape, brick walkway, driveway, covered porch, ext. paint and roof. Incredible corner lot w/large level yard. Excellent location walk to West Acton shopping and train!	Split Entry	1	1	Forced Air, Gas		Acton	Acton	Acton/Boxboro	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Deck;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Fraser	2	2	http://media.mlspin.com/photo.aspx?mls=70510208	
70532074	SLD	489900	477500	2/28/2007	6/25/2007		60	47	9 John Swift Rd	Acton	MA	01720		4	1.5	1702	46	22780	Deborah Nicholls	RE/MAX Landmark, REALTORS®	(978) 263-8929	Call List Office, Owner, Lock Box	Spacious, beautiful home in desirable neighborhood. HW floors EVERYWHERE except kitchen and baths. Sunny, skylighted, eat-in kitchen with newer appliances. Large family room, Fireplaced LR with bow window, and formal dining area with chair rail. New 4-bd septic, newer EnergyStar Heating & H/W system, central vac.  Heated, insulated lower level with door to garage. Professionally landscaped lot. Pretty screened porch, huge deck overlooking private, level backyard, bluestone front steps.	Ranch	1	1	Hot Water Baseboard, Gas		Choice of 5	RJ Grey Junior	Acton-Boxboro	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck, Gutters, Screens;Insulation:Full;Electric:Circuit Breakers;Interior Features:Central Vacuum;Hot Water:Natural Gas;	SF	John Swift Rd	9	9	http://media.mlspin.com/photo.aspx?mls=70532074	
70568036	SLD	928900	860000	4/30/2007	6/25/2007		39	30	16 Marshall Path	Acton	MA	01720		4	2.5	3345	19	30082	Marianne Blackstone Tabner	Carlson GMAC Real Estate	(978) 369-3999	Call List Agent, Appointment Required, Sign	Located in Acton's sought after "Marshall Crossing" neighborhood, this exquisite Federal Colonial features striking custom quality throughout! Extensive exterior and interior trim detail, generous open floor plan, custom built-ins and 24 ft wall of atrium French doors leading to private deck and professionally landscaped yard.	Colonial	1	2	Forced Air, Gas		Choice of Five	RJ Grey Jr High	AB Regional HS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Marble;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Deck, Professional Landscaping, Sprinkler System, Screens;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Marshall Path	16	16	http://media.mlspin.com/photo.aspx?mls=70568036	
70573332	SLD	759000	780000	5/7/2007	6/26/2007		4	4	15 Captain Handley Road	Acton	MA	01720		4	3.5	3139	17	22476	Steve Mehigan	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	Extraordinary colonial in wonderful North Acton neighborhood. Fantastic Great Room with cathedral ceilings and gas fire place! Formal Dining Room joining Living Room. First floor Study. Granite Kitchen with island.. Amazing Master Suite. Finished basement with Exercise Room, Game Room, wet bar, and gas fireplace. Please allow 48 hours for all offers.	Colonial	1	2	Forced Air, Gas		Choice of 5	R.J. Grey Jr.	Acton/Boxb.	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Gutters, Sprinkler System, Screens;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Captain Handley Road	15	15	http://media.mlspin.com/photo.aspx?mls=70573332	
70571777	SLD	250000	220000	5/4/2007	6/27/2007		220	31	154 Prospect Street	Acton	MA	01720		2	1	820	62	27976	Allen Quinn	Prudential Prime Properties	(978) 897-2781	Call List Agent	PRICED TO SELL! Use your imagination for expansion or updating. Perfect opportunity for entering the Acton market! Easy commuter locale, close to commuter rail, Routes 2 and 495. Property consists of two adjoining parcels -11,044 and 16,932 Sq Ft. Close to Acton Schools, shopping and restaurants. Town sewer betterments paid for, all you have to do is tie-in. Don't miss out on this great deal!	Cottage		1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Prospect Street	154	154	http://media.mlspin.com/photo.aspx?mls=70571777	
70575777	SLD	449000	445000	5/10/2007	6/27/2007		12	12	6 Brabrook Rd	Acton	MA	01720		3	1.5	1440	58	67518	Vidya Kulkarni	Acton Real Estate Co., LLC	(978) 263-1166	Call ShowingTime at 888-627-2775	Excellent!recently renovated trilevel in a great nbrhd off Pope Rd on a magni.1.5 acre wooded lot.Major renovations in last 6 years include NEW roof,septic,furnace,hot W.heater,siding,insula,windows,doors,ceilings,recessed lighting,ceramic flrs,Kit & baths with brand new Granite countertops, gar.door,semi-cir driveway,Prof landscaped,deck amd much much more. Magni wooded,privt flat bkyd. See att list for details. A must see, move in cond.Town water+Well water for irrigation.	Other (See Remarks)	2	1	Hot Water Baseboard, Oil		Choice of five	ABJH	ABRH	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Storage Shed, Professional Landscaping;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Brabrook Rd	6	6	http://media.mlspin.com/photo.aspx?mls=70575777	
70464000	SLD	850000	810000	9/25/2006	6/28/2007		208	192	8 Larch Road	Acton	MA	01720		4	3	4160	23	40653	Barbara Lam	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	--	Incredible Opportunity! Lovely custom built Grand Cape with wonderful space for entertaining. The aura of comfort and excellence is evident throughout. Conveniently located minutes from Acton Center in a cul-de-sac in one of Acton's finest neighborhoods.	Cape	1	3	Central Heat, Gas		One of five	R.J. Grey Jr.	ABRHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Compactor, Microwave, Indoor Grill, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch - Enclosed, Deck, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Natural Gas, Tank;	SF	Larch Road	8	8	http://media.mlspin.com/photo.aspx?mls=70464000	
70544770	SLD	429900	430540	3/22/2007	6/28/2007		59	58	11 Gioconda Ave	Acton	MA	01720		3	1.5	1814	48	20250	Linda Van Emburgh	Acton Real Estate Co., LLC	(978) 263-1166	Call List Office, Lock Box	Sunlight gleams from every corner of this lovingly updated home in one of Actons' established family neighborhoods. Enjoy beautiful seasons from the screened porch overlooking private yard & reap the benefits of recent renovations:new roof,new insulated windows,new appliances AND connection to the local sewers.CHILDREN WELCOME: the neighborhood is represented by all ages and has an annual fall block party to stay connected.This house is a gem, just bring your decorating ideas.	Split Entry	1	2	Hot Water Baseboard, Gas		Choice of 5	R.J. Gray Jr. H	Acton/Boxboro	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch;Insulation:Full;Electric:220 Volts;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Gioconda Ave	11	11	http://media.mlspin.com/photo.aspx?mls=70544770	
