MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70642283	SLD	364900	357300	9/5/2007	2/19/2008		131	131	59 Mountain Road	Burlington	MA	01803		3	1.5	1820	44	20664	Shawn Sullivan	ERA Andrew Realty	(781) 324-3100	Call ShowingTime at 888-627-2775	Beautiful split entry in a great location on a quiet dead end street with in-law potential. Home features include hardwood floors, replacement windows, updated electrical service and a new heating/water system. Sunny open floor plan with updated kitchen & bath. All this plus a large deck leading to a fenced in yard protected by conservation land with an above ground pool. 35,000 below assesed value	Split Entry	2	0	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:Range, Dishwasher, Refrigerator, Washer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:--;	SF	Mountain Road	59	59	http://media.mlspin.com/photo.aspx?mls=70642283	
70696937	SLD	739900	725000	1/13/2008	2/21/2008		29	29	80 Lexington St.	Burlington	MA	01803		4	2.5	3663	18	30884	Michael Austin	Prudential Suburban REALTORS &reg;	(781) 272-2070	Call List Office	Absolutely gorgeous executive style 3600 Sq Ft. Colonial w/ farmers porch. The many features include a two story foyer, spacious gourmet kitchen with granite counter tops, 1st floor family room with cathedral ceilings and gas fireplace, dining room with gas fireplace, gleaming hardwood floors, master bedroom suite W/walk-in closet, sitting area and master bath W/jacuzzi, central air & security system, irrigation system. A new oversized Mahogany deck W/ pergola. Overlooking a 30,000 Sq. Ft. Lot.	Colonial, Other (See Remarks)	1	2	Forced Air, Gas		Francis Wyman	Marshall Simond	Burlington	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Covered Patio/Deck, Gutters, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:Fiberglass;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Wetbar;Hot Water:Natural Gas;	SF	Lexington St.	80	80	http://media.mlspin.com/photo.aspx?mls=70696937	
70662527	SLD	299000	265000	10/11/2007	2/22/2008		133	40	23 Hampden Avenue	Burlington	MA	01803		2	1	988	55	10000	Robert Mee	CENTURY 21 Crowley	(781) 933-0005	Call List Office, Appointment Required	2 bedroom ranch, in nice neighborhood. This home has a newer roof and heating system. The lower level, with private walkout entrance, offers a high ceiling and is already studded for additional rooms. House needs TLC that will be well worth the effort, when completed. Subject to third party approval.  Property is being sold in "as is" condition.	Ranch	1	1	Hot Water Baseboard		Memorial		Burlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Deck, Gutters;Insulation:Full;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Hampden Avenue	23	23	http://media.mlspin.com/photo.aspx?mls=70662527	
70701805	SLD	359900	365000	1/23/2008	2/22/2008		8	8	4 Bradford Road	Burlington	MA	01803		3	1	1296	59	21000	Gail Scannell	The Higgins Group REALTORS®	(781) 862-1700	Call List Agent, Lock Box	Lovingly cared for Ranch on a quiet street. Mall side location. Park-like setting, private deck overlooking manicured grounds, lot of rhododendrons, stone wall, stone patio. Many updates. Watch sunsets from the fabulous cathedral family room.	Ranch	1	0	Hot Water Baseboard, Oil		Francis Wyman		Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio;Insulation:Blown In;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tankless;	SF	Bradford Road	4	4	http://media.mlspin.com/photo.aspx?mls=70701805	
70651667	SLD	337900	325500	9/20/2007	2/28/2008		114	114	1 Hampden Ave	Burlington	MA	01803		4	1.5	1784	12	7937	Paul Bator	EXIT Professional Realty	(877) 394-8736	Lock Box, Go Direct, Appointment Required, Sign, Call ShowingTime at 888-627-2775	Multiple offers in at highest and best....very limited opportunity to make offers...please make any offers at highest and best and email list agent through the MLS	Split Entry		1	Forced Air, Gas					Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Other (See Remarks);Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Fiberglass;Electric:220 Volts, Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Hampden Ave	1	1	http://media.mlspin.com/photo.aspx?mls=70651667	
70683676	SLD	469900	440000	12/1/2007	2/29/2008		83	73	37 Donald Road	Burlington	MA	01803		3	2	3000	50	20038	Michael Austin	Prudential Suburban REALTORS &reg;	(781) 272-2070	Call List Office, Lock Box	Priced to Sell!!  Spacious 3000 SF Garrison Colonial with breezeway to attached 2 car heated garage..Updated oak kitchen..gleaming hardwood floors..2 fireplaces..central air conditioning..new roof and windows..huge finished lower level with walkout..professionally landscaped with irrigation system..beautiful lot located in the Fox Hill School District.	Colonial, Garrison	1	2	Hot Water Baseboard, Gas		Fox Hill	Marshall Simond	Burlington	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Fiberglass;Electric:--;Interior Features:--;Hot Water:--;	SF	Donald Road	37	37	http://media.mlspin.com/photo.aspx?mls=70683676	
70677973	SLD	350000	347500	11/14/2007	3/10/2008		105	92	19 Beaverbrook Road	Burlington	MA	01803		3	1.5	1428	57	20473	Rose Manni	Showcase Of Homes, REALTORS®	(781) 272-0500	Call ShowingTime at 888-627-2775	Come see me now! Floors just REFINISHED and the BOILER is NEW! Every room has been freshly painted in a neutral decor. Light and plumbing fixtures have been tastefully updated along with the bathrooms vanities. Replacement SIDING and WINDOWS in 1999 AND UPDATED ELECTRIC. Perfect for the first time Home buyer. Expand your living area with enough land on the right to build your Master Suite, Great Room or Garage.	Cape	1	0	Hot Water Baseboard, Oil		FOX HILL SCHOOL	MSMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Wall Oven, Dishwasher, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Gutters, Storage Shed, Professional Landscaping;Insulation:Full;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Oil, Tankless;	SF	Beaverbrook Road	19	19	http://media.mlspin.com/photo.aspx?mls=70677973	
70629921	SLD	379900	365000	8/10/2007	3/13/2008		209	195	2 Arnold Ter	Burlington	MA	01803		3	2	1927	53	20000	Satish Rajagopalan	Realty World Advantage	(978) 667-1848	Call List Office, Call List Agent, Appointment Required	Well Maintained split with many updates.  Updated maple Kitchen with CORIAN countertops.  All new appliances.  Sliders to deck. Expanded back yard graded and seeded in 2007.  New berber in the basement.  New doors and recessed lighting in living room and family room. New water heater.  walk to park.  Nice neighborhood and close to shopping areas and highways. Office in the basement can be used as a fourth bedroom	Split Entry	1	1	Hot Water Baseboard, Gas		Pine Glen	MSMS	Burlington H S	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Arnold Ter	2	2	http://media.mlspin.com/photo.aspx?mls=70629921	
70502536	SLD	285000	175000	12/26/2006	3/14/2008		344	131	3 Johnson Road	Burlington	MA	01803		2	1	1454	135	28424	Michael Trunfio	Unified Realty, Inc.	(978) 663-7374	Call List Office, Call List Agent, Lock Box, Appointment Required, Sign	Great opportunity to own in Burlington. Fixer upper,needs TLC or great knock down opportunity for builder. Large wooded lot.	Colonial	1	0	Hot Water Radiators, Steam, Oil					Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Johnson Road	3	3	http://media.mlspin.com/photo.aspx?mls=70502536	
70624985	SLD	799900	750000	7/31/2007	3/14/2008		203	203	11 Dennis Dr	Burlington	MA	01803		4	3	3100	8	23900	Phyllis Santullo	Phyllis Santullo	(781) 272-1071	Call List Office, Appointment Required		Colonial	1	2	Forced Air, Gas		Pine Glen	Marshall Simond		Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Disposal, Compactor, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Gutters;Insulation:--;Electric:220 Volts, Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Wetbar, Walk-up Attic;Hot Water:Natural Gas;	SF	Dennis Dr	11	11	http://media.mlspin.com/photo.aspx?mls=70624985	
70629602	SLD	379000	370000	8/10/2007	3/26/2008		221	201	12 Oxbow Ln	Burlington	MA	01803		3	1.5	1470	47	24160	Linda Dube	Vidoli & Assoc., Inc. REALTORS®	(781) 272-1900	Call List Office, Lock Box	Prime Location! Pride of ownership shows throughout this meticulously maintained Garrison nestled on a quiet cul de sac on over 1/2 acre. Spacious fireplace living room with bow window, built in bookcases. Open kitchen/dining room leading to a 3 season porch.  Newly finished gleaming hardwood floors throughout. Move in condition with easy access to highway.	Garrison	1	0	Hot Water Baseboard, Gas		Memorial		Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck, Balcony;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Oxbow Ln	12	12	http://media.mlspin.com/photo.aspx?mls=70629602	
70723647	SLD	339900	330000	3/8/2008	3/26/2008		2	2	124 Lexington Street	Burlington	MA	01803		3	1.5	1326	56	21400	Maureen Mulrooney	RE/MAX First Realty, Inc.	(617) 244-4499	--	Charming Garrision Colonial located in a lovely neighborhood on 21,400 sq.ft.lot.Total of 6 rooms,3 bedrooms,1 and half bathrooms.Lovely livingroom with fireplace,formal diningroom.Newly finished hardwood floors throughout.Updates include most windows and electric panel.Beautiful front yard and wooded area behind house.Nice deck off kitchen.Plenty of pkg.Great commute to Rte.128/95/93 and malls.Priced to sell,way under assessment!OH sunday 3/9 from 12-2pm.All welcome	Colonial, Garrison	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Wall Oven, Dishwasher, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:--;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil;	SF	Lexington Street	124	124	http://media.mlspin.com/photo.aspx?mls=70723647	
70646438	SLD	429900	420000	9/12/2007	3/28/2008		138	138	120 Lexington St	Burlington	MA	01803		3	2	1504	55	25800	Joseph Pavao	The Property Connection	(781) 334-3072	Call List Agent, Accompanied Showings	Outstanding total renovation by local builder makes this 3br/2ba home a best buy in Burlington! Multi-level home in desirable neighborhood w/new Cherry kitchen featuring granite, ceramic tile, stainless appliances, cathedral ceilings w/recessed lighting & ceiling fans. New baths feature slate tile & new fixtures. Craftsmanship throughout - hardwood floors, crown moldings, new windows, freshly painted exterior & interior, landscaping, new 12'x16' deck completes the package!	Multi-Level	1	0	Hot Water Baseboard, Oil		Frances Wyman	Marshall Simond	Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Deck, Patio, Gutters, Screens;Insulation:Fiberglass, Blown In;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Lexington St	120	120	http://media.mlspin.com/photo.aspx?mls=70646438	
70709177	SLD	349900	340000	2/7/2008	3/28/2008		151	21	1 Savin Street	Burlington	MA	01803		3	2	1344	60	20000	Kathleen E. Droste	Lillian Montalto Signature	(978) 475-1400	Call List Office	Beautiful, Meticulously Maintained Cape! This Home Features 6 Rooms, 3 Bedrooms, 2 Full Baths, Spacious Living Room with Fireplace and Bow Window, Formal Dining Room with Chairrail, and Kitchen with Dining Area and Built-Ins. Other Amenities Include a Large Wooded Corner Lot, Off-Street Parking, Storage Shed, Side Deck and Great Location with Easy Access to Shopping, Restaurants and Highways!	Cape	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Savin Street	1	1	http://media.mlspin.com/photo.aspx?mls=70709177	
70692944	SLD	269900	249000	1/4/2008	3/30/2008		83	83	46 Peach Orchard Rd	Burlington	MA	01803		3	1	786	95	14744	Mark Bettinson	EXIT Premier Real Estate	(781) 270-4770	Call ShowingTime at 888-627-2775	Cozy, charming older house on a great lot in one of Burlington's finer neighborhoods within minutes to 128 commuter access. Lot has frontage on three sides. House has newer furnace and deck. This home is perfect for the first time buyer looking for location, affordability, great elementary school, and the opportunity to gain from some sweat equity over time.	Bungalow	1	0	Hot Water Baseboard, Oil		Fox Hill	Marshall Simond		Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Storage Shed;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:--;	SF	Peach Orchard Rd	46	46	http://media.mlspin.com/photo.aspx?mls=70692944	
70718286	SLD	399900	386000	2/27/2008	3/31/2008		27	9	19 Marjorie Rd	Burlington	MA	01803		5	2	2083	55	20010	Edith Desmond	Carlson GMAC Real Estate	(781) 861-8100	Call List Agent	This spacious split is located in a fabulous neighborhood with a large level and private backyard. The patio, outdoor BBQ and newer deck will also appeal to anyone who enjoys outdoor living. The main level offers 3 bedrooms, a full bath, fireplaced living room, dining room and a bright and sunny kitchen. The lower level has a private entrance with 2-3 bedrooms, or playroom, full bath, walk out access and cabinetry with countertop and sink.	Split Entry	1	0	Central Heat, Forced Air, Oil		Pine Glen	MSMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Other (See Remarks);Exterior Features:Deck, Patio, Storage Shed, Professional Landscaping, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Electric;	SF	Marjorie Rd	19	19	http://media.mlspin.com/photo.aspx?mls=70718286	
70702147	SLD	439900	438400	1/24/2008	4/2/2008		276	4	9 Caroline St	Burlington	MA	01803		5	3	2446	51	22187	Joanna Schlansky	Showcase Of Homes, REALTORS®	(781) 272-0500	Call ShowingTime at 888-627-2775	Best deal in Burlington! This lovely cape has a 6 year old addition which features a FR with cathedral ceilings and a lg MB above.  Add'l features include HW floors, updated kitchen w/ss appliances, and freshly painted interior.  This impeccably maintained home has 2 6 y/o furnaces, newer vinyl siding, electrical system and roof. Perfect home for an extended family or an in-law with handicap accessibility with first floor bedroom and bath. Situated in quiet family Fox Hill neighborhood.	Cape	1	0	Forced Air, Gas		Fox Hill			Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Gutters, Storage Shed;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:--;	SF	Caroline St	9	9	http://media.mlspin.com/photo.aspx?mls=70702147	
70652054	SLD	429900	418500	9/21/2007	4/15/2008		170	160	14 Luther Road	Burlington	MA	01803		4	1.5	1667	44	24496	Diane Cadogan Hughes	The Higgins Group REALTORS®	(781) 275-1990	Call List Office, Call List Agent, Appointment Required	Shows Beautifully! Stylish and fresh, center entrance colonial in desirable neighborhood.  Sophisticated front to back living room complete with marble tiled gas fireplace.  Updated kitchen opens to large dining room.  Four corner, generous sized bedrooms on the second floor.  Full walk-out basement.  Spectacular 14x16 screened porch overlooks the gorgeous, private yard. Spacious, and updated, this home is special and not to be missed!	Garrison	1	0	Forced Air, Gas		Francis Wyman	Marshall Simond	BHS	Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Luther Road	14	14	http://media.mlspin.com/photo.aspx?mls=70652054	
70715898	SLD	349900	330000	2/22/2008	4/16/2008		12	12	5 Paula St.	Burlington	MA	01803		3	1	1416	58	19994	Robert Holder	RE/MAX Properties Hollis	(603) 465-8800	Call List Office, Lock Box	Enjoy one level living in this 3 bedroom ranch located in desirable neighborhood, convenient to Route 62, 3 and 128.  Hardwood floors throughout, beautiful bow window in the fireplaced living room, all set on a wooded lot ideal for family activities.  Owner is licensed MA realtor.	Ranch	1	0	Hot Water Baseboard, Oil		Pine Glen		Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters;Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:Oil;	SF	Paula St.	5	5	http://media.mlspin.com/photo.aspx?mls=70715898	
70661560	SLD	359900	360000	10/9/2007	4/23/2008		307	157	8 Elm Ave (AKA 5a Edgemont)	Burlington	MA	01803		3	2	1615	69	13750	Linda Dube	Vidoli & Assoc., Inc. REALTORS®	(781) 272-1900	Call List Office, Lock Box, Sign	Location, Location! Private setting and convenient location near Simonds Park as well as the mall.  This lovely 3 bedroom, 2 bath cape has character and is on a dead end street. Updated kitchen, hardwood floors, front to back living room w/fireplace.  One car attached garage AS WELL AS one car under. Walk to public transportation.  House being sold "as is."	Cape	1	2	Hot Water Radiators, Oil		Francis Wyman		Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Partial;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	Elm Ave (AKA 5a Edgemont)	8	8	http://media.mlspin.com/photo.aspx?mls=70661560	
70742627	SLD	313900	318900	4/11/2008	4/28/2008		3	3	4 Moline Rd	Burlington	MA	01803		3	2.5	2212	27	10000	Edward H. Mullowney	Flagship Homes	(617) 319-9842	Call List Agent, Lock Box	OPEN HOUSE SUNDAY 4/13/2007 1230-2PM BANK OWNED PROPERTY  fantastic location home needs tlc but well worth it great price come and see for yourself. seller and/or agent make no representations or warranties offers will require signed bank addendum no changes can be made	Split Entry	1	1	Forced Air, Oil					Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Moline Rd	4	4	http://media.mlspin.com/photo.aspx?mls=70742627	
70629193	SLD	379900	350000	8/9/2007	4/30/2008		263	222	89 Mill Street	Burlington	MA	01803		3	1.5	1428	53	20900	David Metzdorf	Vidoli & Assoc., Inc. REALTORS®	(781) 272-1900	Call List Office, Lock Box, Appointment Required, Sign	This house has great curb appeal, not to mention the proximity to the fabulous Rahanis park, complete with  a state of the art playground, volley ball net, basketball court, baseball field and 6 brand new tennis courts. The home is part of the Fox Hill school district and has been recently vinyl sided and replacement windows. The first floor has lots of hard wood under the 1 year old  carpet. There has been lots of new painting just completed as well as new carpets just installed upstairs.	Cape		0	Forced Air		Fox Hill	Marshall Simond	Burlington	Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:Range, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Deck, Pool - Above Ground, Storage Shed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Mill Street	89	89	http://media.mlspin.com/photo.aspx?mls=70629193	
70632035	SLD	399000	357000	8/15/2007	4/30/2008		127	127	7 Carey Ave	Burlington	MA	01803		6	3	2668	60	22000	Pavel Kustov	EXIT Premier Real Estate	(781) 270-4770	Call ShowingTime at 888-627-2775	With some sweat equity this Colonial is awaiting your finishing touches. Property is being sold in "as is" condition. Bank has approved a "short sale" and wants offers.	Colonial	1	0	Forced Air, Gas					Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Storage Shed;Insulation:Full, Fiberglass;Electric:110 Volts, Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:--;	SF	Carey Ave	7	7	http://media.mlspin.com/photo.aspx?mls=70632035	
70702338	SLD	419900	409000	1/23/2008	4/30/2008		75	50	32 Sparhawk Drive	Burlington	MA	01803		3	2.5	2063	41	20342	Pat Linskey & Joanne Delaney	Vidoli & Assoc., Inc. REALTORS®	(781) 272-1900	Call List Office, Lock Box, Appointment Required	Beautiful 50 foot split located in desireable and sought ofter neighborhood backing up to conservation land, walking trails and fishing yet minutes to highway and all amenities.  This home features an additional first floor family room, 3 bedrooms, master bath, newer kitchen, 2 car garage and more.  Close to all schools in Foxhill school district. Fiber Optic Capable Home	Split Entry	1	2	Forced Air, Electric Baseboard		Foxhill	Marshall Simond	Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Patio, Storage Shed;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Sparhawk Drive	32	32	http://media.mlspin.com/photo.aspx?mls=70702338	
70715060	SLD	479900	462500	2/20/2008	4/30/2008		34	21	27 Cutting Lane	Burlington	MA	01803		3	2	1848	39	20900	Gilda Lutz & Jackie Hawkinson	Carlson GMAC Real Estate	(781) 861-8100	Call List Agent, Appointment Required	Designed to sell home in one of Burlington's sought-after locations! This exquisitely renovated Split is privately sited next to acres of conservation and is at the end of a cul-de-sac. Features to this sunfilled home include an updated maple kit w/new tumbled tile backsplash, beautiful HW fl on 1st level, new carpets, newer windows,C/A, a new boiler, Pottery Barn interior decor and a nicely updated LL with a family rm, office & full BA. Seller will entertain all reasonable offers.	Split Entry	1	1	Forced Air, Electric Baseboard, Oil		Pine Glen	Marshall Simond	Burlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Disposal, Compactor, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Deck, Storage Shed, Fenced Yard;Insulation:Unknown;Electric:200 Amps;Interior Features:Security System, Cable Available;Hot Water:Separate Booster;	SF	Cutting Lane	27	27	http://media.mlspin.com/photo.aspx?mls=70715060	
70739799	SLD	290000	280000	4/5/2008	4/30/2008		3	3	12 Woodhill Rd	Burlington	MA	01803		3	1	918	60	20000	Cathy Lomasney	Realty World Advantage	(978) 667-1848	Call List Agent	Tons of Potential!  This home needs a complete Rehab.  Well worth the investment - Fox Hill Area of Town	Ranch	1	0	Hot Water Baseboard, Oil		Pine Glen	Marshall Simond	BHS or TECH	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Storage Shed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Woodhill Rd	12	12	http://media.mlspin.com/photo.aspx?mls=70739799	
70671088	SLD	275000	225000	10/30/2007	5/2/2008		57	57	14 Oak Knoll St	Burlington	MA	01803		4	1	1408	79	10023	Mark Bettinson	EXIT Premier Real Estate	(781) 270-4770	Call ShowingTime at 888-627-2775	One family home in need of rehab and cleanup in very nice neighborhood. Corner lot within walking distace to town center and bus to Boston. Kitchen is reasonably updated with Oak cabinetry. Living room is spacious. Bedrooms need updating. Many nices and newer homes surround this property. This property could also qualify as a tear down in preparation for new construction.	Cape	1	0	Forced Air, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Disposal, Refrigerator;Foundation:Concrete Block, Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:--;	SF	Oak Knoll St	14	14	http://media.mlspin.com/photo.aspx?mls=70671088	
70707517	SLD	419900	395000	2/5/2008	5/6/2008		48	48	24 Spring Valley Rd	Burlington	MA	01803		4	1.5	2111	43	21265	Kim Covino	RE/MAX Leading Edge	(781) 729-5505	Call List Agent	OPEN HOUSE SUNDAY 3/30 2-3:30!!a very substantial property! huge yard, A great deal! Oversized split in very desirable area- beautiful 20k sq. ft. lot with inground gunite pool,and lovely landscape. Spacious rooms, lots of sunlight, new heating system, central A/C, newer roof, new siding, and  new windows!!-all of this has been done for you!! large sunroom/familyroom off kitchen,++ Lower level can be used as familyroom or bedroom, 2 car garage, .....Don't miss out! MAKE AN OFFER!!	Split Entry	1	2	Hot Water Baseboard, Gas					Basement:No;Fireplaces:2;Roof:--;Floor:Wood, Vinyl;Appliances:Range, Refrigerator, Freezer;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Spring Valley Rd	24	24	http://media.mlspin.com/photo.aspx?mls=70707517	
