,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,127,127,67,,-71.4691,,1518,10/7/2014,3,1.5,"Sparkling new white kitchen with granite counters & breakfast bar, all new stainless steel appliances including a gas range. Spacious family room is framed by the dining room, perfect for any family gathering. Master bedroom has a vaulted ceiling (expansion possibility over garage). You'll love the beautiful hardwood throughout. Other improvements  include new bathrooms, new windows, new roof, new siding, new high efficiency heating system, new 3 bedroom septic system and upgraded electrical to 200 amp service.  Enjoy the sunny level yard with plenty of room for gardening or back yard games. Less than a mile to South Acton train. Top ranked school system! **This is the 8th home that I've had the good fortune to market for this talented renovator. You'll see the quality She has built an outstanding reputation for her attention to detail, the quality materials and thoughtful renovation.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Storage Shed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Propane Gas;",Call ShowingTime at 888-627-2775,(978) 369-5775,SLD,Cape,01720,,"Hot Water Baseboard, Hot Water Radiators, Propane",ABRJHS,460000,MA,Lori Megee,42.4546,ABRHS,Acton,,Stow Street,http://media.mlspin.com/photo.aspx?mls=71753923,120,Keller Williams Realty Boston Northwest,4/10/2015,1,20000,Choice of 5,120 Stow Street,71753923,469000,120
,SF,5,21,53,,-71.4535,,1961,5/3/2012,4,1.5,"Cherished garrison colonial in popular Faulkner Hill neighborhood. Four bedrooms, one and a half baths, and eat-in kitchen. Gracious dining room opens into inviting living room with fireplace. Hardwood floors, freshly painted walls, and new carpeting in the front bedrooms. Lots of light throughout the house. Spacious gathering room on the lower level with built-in couches and bar. Sliders to the back yard. Walking distance to South Acton train station.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Wall Oven, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Screens;Insulation:Full, Fiberglass - Batts;Electric:220 Volts, Fuses, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;","Call List Agent, Lock Box, Go Direct, Sign",(978) 263-3303,SLD,Colonial,01720,1,"Central Heat, Hot Water Baseboard, Gas",R.J. Grey Jr.,430000,MA,Caroline Ready,42.4568,ABRHS,Acton,,Faulkner Hill Road,http://media.mlspin.com/photo.aspx?mls=71377092,15,Coldwell Banker Residential Brokerage - Acton,6/28/2012,0,20000,Choice of 5,15 Faulkner Hill Road,71377092,429000,15
,SF,4,4,45,,-71.4491138519192,,2825,2/8/2006,3,3.5,"Striking 2,825 sq.ft. home in sought after ""Patriot's Hill"" neighborhood(has a pool club).Professionally landscaped lvl lot w/perrenial gardens,and circular drive,1st flr fam.rm.,brick flr to ceiling f/p,hardwood foyer,dinrm. w/triple french door to deck,updated 3.5 baths and kitchen,two mstr suites,newer central air&furnace,new roof,gutter helmets,200 amp electric,huge unfinished walk-out basement,top schools,train to Boston,close to route 495 and route 2.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Brick;Exterior Features:Deck, Gutters, Professional Landscaping;Insulation:Full, Fiberglass;Electric:200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Propane Gas, Tank;","Call List Agent, Lock Box, Appointment Required",(978) 443-8300,SLD,"Cape, Ranch",01720,1,"Central Heat, Forced Air, Gas, Extra Flue",Acton/Boxboro,644900,MA,Pat Prindle,42.4869461170684,Acton/Boxboro,Acton,,Coolidge Drive,http://media.mlspin.com/photo.aspx?mls=70328517,18,N. B. Taylor & Co. Inc.,4/28/2006,2,22973,Choice,18 Coolidge Drive,70328517,644900,18
,SF,89,106,35,,-71.4645,,2899,2/16/2011,4,2.5,"Your search is over!  This special property has it all!  Fabulous location, beautiful land, fantastic house with classic floor plan and amazing owners pride shines  through out!  Boasting spacious sun filled rooms, formal living rm and dining rm, fire placed family room, spacious kitchen with granite counters and breakfast room, 4 generous bedrooms, new baths and a finished basement!  Farmers porch and deck!  Total perfection you'll agree!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck;Insulation:Full;Electric:200 Amps;Interior Features:--;Hot Water:Oil;",Call ShowingTime at 888-627-2775,(978) 369-1000,SLD,Colonial,01720,1,"Forced Air, Oil",,580000,MA,Laura Baliestiero,42.4901,,Acton,,Freedom Farme,http://media.mlspin.com/photo.aspx?mls=71188685,17,Coldwell Banker Residential Brokerage - Concord,7/29/2011,2,28987,,17 Freedom Farme,71188685,599900,17
,SF,33,33,30,,-71.4719,,2355,5/13/2013,4,3,"Beautiful location and lot!  Perfectly sited home at the end of a small cul-de-sac on over 2 acres!  This extremely well built home has 4 BR, 3 full baths & extended, flowing kit/living room with French-doors leading to rooms for den/office/sitting rooms.  Enc. heated sunroom and screened porch to enjoy the warmer months.  Recent imp include a new driveway, ext. paint, and newer roof.  Gleaming HW in lg kitchen and lots of cabinet space.  Live in the Town of Acton with its award winning schools!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Wall Oven, Dishwasher, Compactor;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Screened, Deck;Insulation:Full;Electric:--;Interior Features:Cable Available, Whole House Fan, French Doors;Hot Water:Oil;","Call List Agent, Lock Box",(781) 893-0808,SLD,Cape,01720,1,"Forced Air, Oil",RJ Grey,520000,MA,Linda Cantillon,42.4852,Acton-Box,Acton,,Seminole Road,http://media.mlspin.com/photo.aspx?mls=71524558,38,Coldwell Banker Residential Brokerage - Waltham,7/31/2013,2,91476,Choice,38 Seminole Road,71524558,540000,38
,SF,4,22,51,,-71.4643,,2126,10/2/2011,4,2.5,"Appealing 4 bedroom colonial in popular Minuteman Ridge neighborhood! Lots of potential to make this a home your family will love. Hardwood floors throughout, new septic system, 2 fireplaces, large screened porch opening out to private backyard. Fabulous location convenient to shops, commuter rail and walk to schools. Neighborhood offers numerous social activities & pool to enjoy in the summer months!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Hardwood;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Gutters;Insulation:--;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Tank;","Lock Box, Sign, Call ShowingTime at 888-627-2775",(978) 263-3303,SLD,Colonial,01720,1,Hot Water Baseboard,RJ Grey,500000,MA,Leslie Hogan,42.4787,Acton-Boxboroug,Acton,,Joseph Reed Lane,http://media.mlspin.com/photo.aspx?mls=71295187,9,Coldwell Banker Residential Brokerage - Acton,12/2/2011,2,20394,Choice of 5,9 Joseph Reed Lane,71295187,509900,9
,SF,97,120,44,,-71.4499,,2292,1/20/2011,4,2.5,"New Price and Fresh new look,  buyers will love this pristine colonial in Patriot's Hill. Open floor plan, expanded eat-in kitchen with granite, hardwood floors throughout, formal living room with center fireplace, dining room w/build-in china cabinet, family room w/fireplace, mud room, cathedral ceiling three season porch, attached 2-car garage, new roof, new septic system, sprinkler system.  Be in for summer and Enjoy!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch - Enclosed, Deck, Gutters, Professional Landscaping, Sprinkler System;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Oil, Separate Booster;",Call ShowingTime at 888-627-2775,(978) 263-3303,SLD,Colonial,01720,1,"Hot Water Baseboard, Oil",RJ Grey,546500,MA,Anne Marie DeCesar,42.4872,ABRHS,Acton,,Coolidge Drive,http://media.mlspin.com/photo.aspx?mls=71180500,13,Coldwell Banker Residential Brokerage - Acton,6/30/2011,2,27878,Acton,13 Coolidge Drive,71180500,559000,13
,SF,40,123,47,,-71.4037017365227,,2254,4/3/2008,4,2.5,"Sunny & warm Dutch Gambrel with 9 rooms, 4 bdrms & 2.5 tiled baths. Located in a beautiful neighborhood on the Concord line, this spacious home proudly sits on 1.01 acres with mature plantings & towering pine trees! Enjoy the bright white kitchen w/seperate breakfast rm, the fplc'd family rm, entertain away in the diningrm & living rm, too! Hdwd wood floors, bow windows, three incred. party  decks, 2 car garage, 1st fl. laundry. Bus stops in front of house! Most house for the $$$. Fresh paint!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range;Foundation:Poured Concrete;Construction:--;Exterior:Clapboard;Exterior Features:Deck, Gutters;Insulation:--;Electric:--;Interior Features:Security System, Cable Available;Hot Water:--;","Call List Office, Lock Box",(978) 443-6300,SLD,"Colonial, Gambrel /Dutch",01720,1,"Hot Water Baseboard, Oil",,480000,MA,Rosemary Comrie,42.4796578901041,Acton Boxboro,Acton,,Magnolia Dr,http://media.mlspin.com/photo.aspx?mls=70738134,7,"Comrie Real Estate, Inc.",7/15/2008,2,43996,Choice,7 Magnolia Dr,70738134,515000,7
,SF,6,21,97,,-71.4319,,1642,9/3/2014,3,1.5,"Vintage charm perfectly blended with modern convenience! This 1918 Classic Colonial sits proudly on a lovely expansive lot, convenient to South Acton and West Concord centers, and just minutes to the Acton commuter rail. Gleaming hardwood throughout, 1.5 beautifully updated baths, first floor laundry, french doors, and a sun filled updated country kitchen complete with stainless steel appliances. Front to back living room, office/den, and gorgeous dining room complete the first floor. Three spacious and well-appointed bedrooms upstairs. The private backyard is beautifully landscaped, and complete with mature perennials, and a two-tiered brick patio perfect for entertaining!","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Fenced Yard;Insulation:Full, Blown In, Polyicynene Foam;Electric:Circuit Breakers, 100 Amps;Interior Features:Security System, French Doors;Hot Water:--;","Accompanied Showings, Call ShowingTime at 888-627-2775",(877) 973-3346,SLD,Colonial,01720,1,"Forced Air, Oil, Electric",R.J Grey,437000,MA,Eileen Lorway,42.4638,Acton-Boxboro,Acton,,School St,http://media.mlspin.com/photo.aspx?mls=71737560,216,Redfin Corp.,12/11/2014,0,26121,,216 School St,71737560,419900,216
,SF,1,20,31,,-71.4342929,,2181,4/29/2009,4,3.5,"Priced below assessed value, this spacious 4 bed, 3.5 bath colonial is situated on a cul-de-sac and located  approx  1.5 mile from the Acton and 2 miles from the W. Concord station.  It features a large E-I-K, generous  dining room, formal living room, great room with fireplace and vaulted ceiling, laundry room on the 1st floor, finished walk-out basement with full bath and sauna, 2 car direct entry garage and a large cedar deck overlooking a spacious level back yard.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Deck, Gutters, Storage Shed;Insulation:Unknown;Electric:200 Amps;Interior Features:Cable Available, Sauna/Steam/Hot Tub;Hot Water:Oil, Tankless;","Call List Agent, Accompanied Showings, Appointment Required",(781) 237-8000,SLD,Colonial,01720,1,"Hot Water Baseboard, Oil",,545750,MA,David Gordon,42.463754,,Acton,,Sandy Drive,http://media.mlspin.com/photo.aspx?mls=70910169,1,Century 21 Commonwealth,6/26/2009,2,20320,,1 Sandy Drive,70910169,549000,1
,SF,73,89,17,,-71.4287,,3638,4/2/2012,4,3.5,"Distinctive spaces make this not your typical Colonial. Harmony and style come together  in every proportion of this beautiful home. Nine foot ceilings and large windows create an airy feeling  that capture the light. Features include a dream kitchen with natural cherry Schrock cabinets, a beautifully  designed family room with eye-catching fireplace, a 18 x 24 home office or exercise room and a  sumptuous master suite with steam sauna and Jacuzzi. A family centered home, touched with elegance.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Compactor, Microwave, Countertop Range, Refrigerator, Freezer, Washer, Dryer, Vacuum System;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Professional Landscaping;Insulation:Fiberglass;Electric:220 Volts;Interior Features:Central Vacuum, Security System, Cable Available, Sauna/Steam/Hot Tub, French Doors;Hot Water:Natural Gas;",Call ShowingTime at 888-627-2775,(978) 369-5775,SLD,Colonial,01720,1,"Forced Air, Gas",Acton/Boxboroug,717000,MA,Therese Oliver,42.5089,Acton Boxboroug,Acton,,Acorn Park Drive,http://media.mlspin.com/photo.aspx?mls=71360730,497,Keller Williams Realty Boston Northwest,9/4/2012,2,14244,Choice of 5,497 Acorn Park Drive,71360730,735000,497
,SF,78,78,74,,-71.4267816157044,,2364,5/17/2006,4,2,"Looking for a different style home ? This interesting cape offers a unique flair ! Main floor freshly painted bedroom and full bathroom with new cream carpet. Fireplaced LR with door to oversized back deck. Separate family room with built-ins. Dining room has large bay window.Cosy eat-in kitchen overlooking private backyard.Three more bedrooms and full bath upstairs.2 car detached garage plus a 3rd garage under family room. H/W floors , new septic , great location...waiting for you !","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Concrete Block, Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Storage Shed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;","Lock Box, Call ShowingTime at 888-627-2775",(978) 263-8887,SLD,Cape,01720,1,"Hot Water Baseboard, Oil",R.J.Grey,465000,MA,Peggy Beresford,42.4738015951471,ABRHS,Acton,,Hosmer St,http://media.mlspin.com/photo.aspx?mls=70389797,31,ERA Morrison Real Estate,9/11/2006,2,40922,Choice of 5,31 Hosmer St,70389797,485000,31
,SF,5,16,53,,-71.4949,,2172,6/9/2011,3,2.5,"Sophisticated mid-century contemporary home offers 9 rooms, 2.5 baths, fantastic open floorplan, recently updated kitchen, screened porch, beautiful hardwood floors on main living area, fireplaced living room, cozy family room, lots of built-ins and more. Beautiful lightly wooded lot offers privacy and natural setting.  This home is perfect for entertaining and every day living.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Wood, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Enclosed, Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Tank;",Call ShowingTime at 888-627-2775,(978) 369-1000,SLD,Contemporary,01720,2,"Forced Air, Electric Baseboard, Gas",Grey,459000,MA,Elisa Spence,42.4682,AB,Acton,,Ethan Allen Dr,http://media.mlspin.com/photo.aspx?mls=71246048,27,Coldwell Banker Residential Brokerage - Concord,8/22/2011,2,27600,Choice,27 Ethan Allen Dr,71246048,459000,27
,SF,4,21,61,,-71.4305,,3094,4/21/2014,4,3,"Fantastic ACTON CENTER location!Privately situated at the end of street,abuts conservation with trails to the Arboretum!This spacious home w/southern exposure,has just been RENOVATED from top to bottom:new high efficiency boiler plus some new replacement windows for energy efficency,new roof,new wood flooring throughout most rooms & new energy-star appliances and granite counter in kitchen.The versatile floor plan offers 1st flr master suite, sun-filled living room w/fireplace and a cozy library/den overlooking the wonderfully landscaped front yard,dining room with large front and back patio windows off the eat-in kitchen, providing natural light for easy entertaining,3 generously sized family bedrooms on 2nd floor,bonus room above the garage w/separate heating can be a family/excercise room or an in-home office. Freshly painted inside and outside. Spacious yard for private perennial & vegetable gardens, mature plantings plus a greenhouse, Easy commute! A REAL DELIGHT TO MOVE RIGHT IN!","Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Washer, Dryer, Refrigerator - ENERGY STAR;Foundation:Slab;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Gutters, Storage Shed, Greenhouse;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Tank;","Call List Agent, Lock Box, Appointment Required",(978) 369-1000,SLD,Colonial,01720,1,"Forced Air, Hot Water Baseboard, Radiant, Gas",Grey,549000,MA,Vivien Tao,42.4803,Acton Boxboroug,Acton,,Wood Lane,http://media.mlspin.com/photo.aspx?mls=71663841,80,Coldwell Banker Residential Brokerage - Concord,6/6/2014,2,65340,Choice of 5,80 Wood Lane,71663841,549000,80
,SF,126,131,44,,-71.444058839116,,2882,4/18/2006,4,2.5,"Lovely, sun filled home w/all the amenities located in a great subdivision in Acton Center on a wooded acre.  Spectacular kitchen w/custom cabinets, Corian counters and a granite island. Formal living room and dining room w/chair rail.  Spacious foyer, large family room with fireplace, octagonal sun room, master suite with custom Corian shower and California Closets.  A 700 sf finished bsm't too! Remodled throughout with extraodinary care.  Close to commuter rail & rt 2 & rt 495.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck, Gutters, Professional Landscaping, Screens;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Agent, Lock Box, Appointment Required, Sign",(978) 263-8929,SLD,Colonial,01720,1,"Forced Air, Hot Water Baseboard, Gas",ABRJHS,720000,MA,Patricia Schauberger,42.4957929693153,ABRHS,Acton,,Samuel Parlin Dr,http://media.mlspin.com/photo.aspx?mls=70369510,9,"RE/MAX Walden Country, Inc.",9/13/2006,2,40801,Choice,9 Samuel Parlin Dr,70369510,739900,9
,SF,30,49,55,,-71.4778,,1716,4/30/2014,3,1.5,"Handsome split entry home, set behind  an iconic stone wall surrounded by tall oaks and mature plantings. This three bedroom classic has a fire placed living room with a picture window looking out onto open fields and farmland. The dining room opens into a cozy sun room with its airtight heating stove, vaulted ceiling with a sky light. Choose to keep the beautiful wall to wall carpeting or expose the OAK HARDWOOD FLOORING beneath. There are three good sized bedrooms including a master with its own half bath. The family room in the lower level is another inviting space that also has a fireplace. This comfortable home has been thoughtfully maintained and enjoyed by the current owners for many years. The home is located just a short distance from Idylwilde Farm and West Acton Village and an easy walk to many land conservation areas.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood, Vinyl / VTC;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Gutters, Stone Wall, Other (See Remarks);Insulation:Full;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Oil;",Call ShowingTime at 888-627-2775,(978) 263-1166,SLD,Split Entry,01720,1,"Hot Water Baseboard, Electric Baseboard, Oil, Wood",,396000,MA,Victor  Normand,42.4924,Acton/Boxboro,Acton,,Littlefield Road,http://media.mlspin.com/photo.aspx?mls=71672040,5,"Acton Real Estate Co., LLC",8/13/2014,2,28950,Choice of five,5 Littlefield Road,71672040,439900,5
,SF,128,166,55,,-71.438998,,1632,6/8/2005,4,1.5,"Talk about curb appeal!! This much loved 4 bedroom colonial offers terrific opportunity for buyer looking for nice neighborhood, pretty lot, convenient location and home warranty. New septic is in and awaits a new family.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Wall Oven, Dishwasher, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Patio, Gutters;Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;",Call ShowingTime at 888-627-2775,(978) 263-3303,SLD,Colonial,01720,1,"Hot Water Baseboard, Gas",R.J. Grey Jr.,489900,MA,Nancy O Brien,42.468024,ABRHS,Acton,,Ashwood Road,http://media.mlspin.com/photo.aspx?mls=70205681,2,Coldwell Banker Residential Brokerage - Acton,11/29/2005,2,20000,Choice of 5,2 Ashwood Road,70205681,489900,2
,SF,125,150,50,,-71.4873,,2088,7/16/2013,4,3,"Spacious Multi-Level inTerrific West Acton N'Hood!  Open Concept Kitchen/LR/DR w/ Recently Remodeled Kit. w/ Birch Cabinets, Modern Appliances & Central Island! Two of the Three Full Baths Remodeled in 2013. All Bedrooms on the Same Level & Have Hard Wood Floors.  Large Screened Porch and Wood Deck for Outdoor Living! Porch Roof Replaced in 2012.  Fireplaced Bonus Room in Lower Level Needs Minor Floor Work and Bedrooms Need Paint...Lots of Space To Spread Out In...1 Year Home Warranty Included!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood, Stone / Slate;Appliances:Compactor, Microwave, Dishwasher - ENERGY STAR, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Clapboard, Brick;Exterior Features:Porch - Screened, Deck - Wood, Storage Shed;Insulation:Fiberglass;Electric:Fuses, 100 Amps;Interior Features:Cable Available, Whole House Fan;Hot Water:Natural Gas;","Call List Agent, Lock Box, Appointment Required, Sign",(978) 263-3303,SLD,Multi-Level,01720,2,"Hot Water Baseboard, Gas",RJ Grey MS,375000,MA,Kim Montella,42.4638,ABRHS,Acton,,Olde Lantern Rd,http://media.mlspin.com/photo.aspx?mls=71557373,4,Coldwell Banker Residential Brokerage - Acton,2/7/2014,1,20410,Choice of 5,4 Olde Lantern Rd,71557373,399800,4
,SF,97,108,43,,-71.492998,,2772,6/21/2005,4,2.5,"Spacious colonial in mint condition in fabulous Acton neighborhood! New septic just completed,recently renovated,eat-in kitchen with granite and hardwood floors. New bath on 2nd floor, other baths updated, new roof, flat, long driveway recently replaced. The family Room has cathedral ceilings, bay window and brick hearth fireplace. Light, bright, cheerful,great for entertaining.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Enclosed;Insulation:Fiberglass, Blown In;Electric:--;Interior Features:Cable Available;Hot Water:Oil;","Call List Office, Appointment Required",(978) 263-3303,SLD,Colonial,01720,1,Hot Water Baseboard,R.J. Grey Jr.,633750,MA,Pamela DeGemmis,42.462471,Acton/Boxb.,Acton,,Woodchester Drive,http://media.mlspin.com/photo.aspx?mls=70213891,7,Coldwell Banker Residential Brokerage - Acton,10/28/2005,2,20250,Choice of 5,7 Woodchester Drive,70213891,659000,7
,SF,10,24,25,,-71.3986,,3919,9/13/2011,4,3.5,"Surrounded by fields & stone walls in outstanding location on Conc/Acton line - area w/ many lovely country homes.  Spacious, well-maintained home w/ HW floors, e-i-kitchen opening to FR w/ FP & Cath ceiling, French doors to patio. Att'd 2 car gar leads to large Mud Rm.  Generous MBR w/blt-ins & serene views. Bonus: Incredible Carriage Hse w/ heated 1 car garage & guest house/office above w/ high-tech systems, reclaimed pine flrs, full bth, kitchenette, gorgeous vistas.  Priced to sell now!!!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles, Metal Roofing (Recycled);Floor:Wood, Tile, Wall to Wall Carpet, Pine, Stone / Slate;Appliances:Range, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Patio, Gutters, Professional Landscaping, Screens, Fenced Yard;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum, French Doors;Hot Water:Natural Gas;","Call List Agent, Accompanied Showings",(978) 369-6453,SLD,Colonial,01720,1,Forced Air,ABRJMS,877500,MA,Lisa McLean,42.4925,ABRJHS,Acton,,Strawberry Hill Road,http://media.mlspin.com/photo.aspx?mls=71287044,126,"J M Barrett & Co., Inc.",11/1/2011,3,95832,Choice of 5,126 Strawberry Hill Road,71287044,899000,126
,SF,201,212,52,,-71.4860791737858,,1753,8/15/2007,3,1.5,"Amazing price reduction for quick sale.. Braqnd new 4 bedroom septic!!Picture perfect home just minutes from West Acton Ctr.  spacious kitchen, family rm w/skylight & gas stove, fireplaced livingrm, dining rm & master bdrm w/slider out to fabulour sunroom overlooking fenced yard w/large inground pool, patio & deck w/built-in bench seating. Perfect for entertaining! oversized 2 car garage, full bsmt w/laundry, workshop & potential bar! Too much to mention! This is a must see!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Vinyl;Exterior Features:Porch, Porch - Enclosed, Deck, Pool - Inground;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;","Call List Agent, Lock Box, Appointment Required",(978) 369-1000,SLD,Ranch,01720,1,"Hot Water Baseboard, Oil",Acton,375000,MA,Laura Baliestiero,42.4722619840347,Acton-Boxboro,Acton,,Summer Street,http://media.mlspin.com/photo.aspx?mls=70631685,108,Coldwell Banker Residential Brokerage - Concord,3/31/2008,2,24050,Acton,108 Summer Street,70631685,389900,108
,SF,13,224,2,,-71.4154,East Acton ,2943,2/18/2013,4,2.5,"New construction in desirable Robbins Park. Energy Star House. Neighborhood pool. Convenient to everything.  House has been framed and the electric, HVAC and plumbing have been installed.  Still time to customize your finish.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Vacuum System - Rough-in, Vent Hood;Foundation:Poured Concrete;Construction:Frame, Conventional (2x4-2x6);Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters;Insulation:Full, Fiberglass, Blown In;Electric:220 Volts, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tankless;","Call List Agent, Accompanied Showings",(978) 621-4393,SLD,Colonial,01720,1,"Forced Air, Gas",RJ Gray,699000,MA,Glen Kaufmann,42.4777,ABRHS,Acton,,Horseshoe Dr,http://media.mlspin.com/photo.aspx?mls=71483656,45,Glen Kaufmann,6/3/2013,2,20031,Choice of 5,Lot 45 Horseshoe Dr,71483656,699000,Lot 45
