,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,8,17,63,,-71.1591,,2336,8/16/2010,3,2.5,"Impeccable 3 bedroom cape in quiet morningside neighborhood. This beautifully maintained home features updated kitchen w/corian countertops and granite tile floor.Dining room w/ built-in china cabinet opens to a very large living room. 2 fireplaces, updated baths, Anderson windows,C/A and hardwood floors; Basement is finished with a family room, laundry room, workshop plus a half bath. Large fenced level lot w/ prof. landscaping, 2 car garage and walk-in attic. A wonderful home!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Patio, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:Full;Electric:220 Volts;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;",Call List Agent,(781) 272-0500,SLD,Cape,02474,1,"Hot Water Baseboard, Gas",Ottoson,655000,MA,Sandra Saia,42.432,AHS/ACHS,Arlington,,Morningside Dr,http://media.mlspin.com/photo.aspx?mls=71124251,6,"Showcase Of Homes, REALTORS®",9/29/2010,2,14909,Stratton,6 Morningside Dr,71124251,649000,6
,SF,15,15,86,,-71.1815,Arlington Heights ,1748,10/30/2014,3,1.5,"This lovely home has been owned by the same family for many years.The hardwood floors have been refinished. Freshly painted hallway. The fireplaced living room has a sun parlor off it. Generous sized dining room. Tile half bath off the kitchen. Eat-in-kitchen with pantry for storage. 3 bedrooms on the second floor which are freshly painted and floors refinished. There is a walk-up staircase to the attic. Charming wood panel doors. Roof was replaced in 2011. Easy access to Rt. 2 and Arlington Heights with its post office, shops and buses. Garage under sun parlor. Dryer can be gas or electric.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Patio;Insulation:Other (See Remarks);Electric:Circuit Breakers;Interior Features:Walk-up Attic;Hot Water:Other (See Remarks);","Call List Office, Lock Box, Key in Office, Appointment Required, Sign",(781) 648-3500,SLD,Colonial,02476,1,Gas,Ottoson,625000,MA,Cathy Shea,42.4195,Arlington,Arlington,,Florence Avenue,http://media.mlspin.com/photo.aspx?mls=71763228,60,Bowes Real Estate Real Living,12/24/2014,1,4350,Dallin/Brackett,60 Florence Avenue,71763228,635000,60
,SF,14,27,117,,-71.184148,,1702,6/8/2006,3,1.5,"Charming Colonial in Mt. Gilboa Historic District that has been tastefully restored and updated.  First floor includes high ceilings, large rooms, new 1/2 bath and beautifully renovated kithen with sun porch.  Second floor has 3 bedrooms and full bath.  Exterior has been meticulously maintained with welcoming front porch, & level yard has a storage shed.  This home is a true gem and is ready to move in and enjoy!!","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher;Foundation:Fieldstone;Construction:--;Exterior:Shingles, Asbestos;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers, 150 Amps;Interior Features:--;Hot Water:Natural Gas;","Call List Office, Lock Box, Sign",(781) 648-6500,SLD,Colonial,02474,,"Hot Water Baseboard, Gas",Ottoson,549000,MA,Philip Chaves,42.429672,Arlington High,Arlington,,Crescent Hill Ave,http://media.mlspin.com/photo.aspx?mls=70403357,41,Coldwell Banker Residential Brokerage - Arlington,8/30/2006,0,5000,Pierce,41 Crescent Hill Ave,70403357,549000,41
,SF,3,53,88,,-71.176267125,,1773,5/12/2006,4,1.5,"The light shines right through this beautifully expanded 4 BR Classic Side Entrance Colonial.  Sunny updated eat-in kitchen overlooks pretty flower-lined patio.  Rear fam. rm. addition has separate entrance. Gumwood, fireplace, and many windows add to the charm.  Several choices for office, guest or project space.  Close to Brackett School, Ottoson Jr. High, Mass Ave. and Park Circle buses.  Later closing preferred.  Showings begin Sun 5/14 at OH 2-4pm.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Dryer, Other (See Remarks);Foundation:Concrete Block;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Patio, Gutters, Screens, Fenced Yard;Insulation:Partial;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas;",Call ShowingTime at 888-627-2775,(781) 861-7300,SLD,Colonial,02476,1,"Central Heat, Steam, Gas",Ottoson,527000,MA,Bobbi Tornheim,42.418910125,AHS,Arlington,,Gray Street,http://media.mlspin.com/photo.aspx?mls=70386975,342,"RE/MAX Walden Country, Inc.",8/31/2006,1,4426,Brackett,342 Gray Street,70386975,527000,342
,SF,40,40,76,,-71.1549795811226,,1976,8/12/2009,3,1.5,"Immaculate sunny Colonial in desirable Kelwyn Manor. Newly updated baths & spacious eat-in kit, beautiful fam/rec rm w/ ample storage, freshly painted sunrm, front to back fireplaced liv rm, frml dining rm, 3 generous sized bdrms, 2 walk-in closets, fully insulated attic and newer windows, hdwd flrs, new wall AC. Level spacious backyard. Bath roughed in bsmt. Near T, bike path, restaurants, shops & private plygrd on Spy Pond. ","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Gutters;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Other (See Remarks);Hot Water:Natural Gas;",Call ShowingTime at 888-627-2775,(781) 728-9689,SLD,Colonial,02474,1,"Forced Air, Oil",Ottoson,630000,MA,Derek Hui,42.4042544061717,Arlington High,Arlington,,Colonial Dr,http://media.mlspin.com/photo.aspx?mls=70960418,16,Thread Real Estate,9/23/2009,1,5582,Hardy,16 Colonial Dr,70960418,619000,16
,SF,3,16,105,,-71.1339983,,3177,3/24/2008,4,2.5,A classic New England colonial that's beautifully updated in the heart of Arlington center. Enjoy walking to your favorite shops & restaurants or family rides on the bike trail. With over 3000 sq. ft. of living space you will enjoy the open and spacious rooms that make this a great home for entertaining friends and family. Relax on the large front porch or grill on rear deck under the shade of the old Copper Beech tree in the large yard. The spacious carriage house has awaits you’re creative ide,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range;Foundation:Poured Concrete, Fieldstone;Construction:Frame, Stone/Concrete;Exterior:Wood, Asbestos;Exterior Features:Porch, Deck, Gutters, Barn/Stable, Professional Landscaping, Fenced Yard;Insulation:Mixed;Electric:Circuit Breakers;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;","Lock Box, Appointment Required, Call ShowingTime at 888-627-2775",(781) 643-0430,SLD,"Colonial, Antique",02474,1,"Steam, Oil",Ottoson,874000,MA,Friel Team,42.4071093,Arlington,Arlington,,Broadway,http://media.mlspin.com/photo.aspx?mls=70731044,234,RE/MAX Leading Edge,6/27/2008,0,9651,Thompson,234 Broadway,70731044,879000,234
,SF,18,18,92,,-71.1899,Arlington Heights ,1000,5/19/2010,2,1,"What a fabulous little Gem! Meticulous,bright and cheery describe this quaint style bungalow in charming Arlington Heights. Owned  by the same family for 4 decades, this wonderful home reflects true pride of ownership. Not only has it been beautifully maintained by the owners, but it has received numerous updates over recent years such as heating system, windows, kitchen updates and so much more. Located on a very spacious lot with an enormous front yard and two car garage parking.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl, Stone;Exterior Features:Porch, Gutters, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(781) 648-3500,SLD,"Antique, Bungalow",02476,1,"Steam, Gas",Ottoson,375000,MA,Stephen McKenna,42.4225,Arlington,Arlington,,Lanark Rd,http://media.mlspin.com/photo.aspx?mls=71083308,11,Bowes Pennell & Thompson GMAC,8/31/2010,2,8400,Dallin,11 Lanark Rd,71083308,385000,11
,SF,7,7,88,,-71.1731,,1380,5/19/2010,3,1,"Wonderful Gambrel style home in Brackett School. There are so many things that make this feel like home from the spacious living room with its wood burning fireplace to the updated kitchen, the roomy bedrooms and the hardwood floors. Enjoy the warm weather on the patio, caring for the mature plantings, or the summer evenings in the 3 season porch. The one car garage completes the package! Close to Robbins Farm and Menotomy Rocks Park!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Tankless;","Call List Office, Lock Box, Appointment Required, Sign",(781) 648-3500,SLD,"Colonial, Gambrel /Dutch",02476,1,"Steam, Oil, Electric",Ottosnon,494500,MA,Stephen McKenna,42.4142,Arlington,Arlington,,Mount Vernon St,http://media.mlspin.com/photo.aspx?mls=71083310,153,Bowes Pennell & Thompson GMAC,7/30/2010,1,5150,Brackett,153 Mount Vernon St,71083310,495000,153
,SF,5,15,2,,-71.197,,1800,10/30/2014,4,2.5,"Move right in for the holidays! Stunning new home built in 2013 with open floor plan, custom features and contemporary flair. The kitchen is beautiful with a custom island and stainless steel appliances and it’s open to the dining room and living room, which makes it perfect for entertaining. There are three spacious bedrooms on the second floor with a full size bathroom and laundry area. The third floor offers a magnificent master bedroom suite with private bath and walk-in closet.  Don’t be fooled by the square footage; the floor plan is thoughtful, efficient and is very spacious providing quality features throughout. The rear yard is private and quite large with a fence.  This is truly a great home and you have to see it.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite, Gutters, Screens, Stone Wall;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;","Call List Office, Lock Box, Key in Office, Appointment Required, Sign",(781) 648-3500,SLD,Colonial,02476,1,"Forced Air, Gas",Ottoson,760000,MA,Stephen McKenna,42.4192,AHS,Arlington,,Appleton St,http://media.mlspin.com/photo.aspx?mls=71763251,447,Bowes Real Estate Real Living,12/16/2014,1,4562,Dallin,447 Appleton St,71763251,749000,447
,SF,16,16,85,,-71.1707454,,1456,10/17/2007,3,1,"Located in the Stratton School area, this charming Colonial features large fireplaced living room, bow windows, built in bookcase, dining room with built in china cabinet, eat in kitchen with adjoining den, 3 bedrooms, panelled basement family room, pull down stairs to attic storage, spacious deck overlooking beautifully landscaped yard.  Located near shops, restaurants, bikeway, park, and bus to Alewife.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Sprinkler System;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas;","Call List Agent, Lock Box, Appointment Required",(781) 648-6500,SLD,Colonial,02474,1,"Steam, Gas",Ottoson,417000,MA,Susan Rudd,42.4299656,Arlington High,Arlington,,Washington Street,http://media.mlspin.com/photo.aspx?mls=70665524,262,Coldwell Banker Residential Brokerage - Arlington,12/27/2007,1,6096,Stratton,262 Washington Street,70665524,445000,262
,SF,70,69,90,,-71.1821607559787,,1692,12/15/2005,3,1.5,"Don't miss your chance to own this classic,well maintained house in the Dallin neighborhood.There are three bedroooms,one and a half bathrooms and an all weather sun porch off the master bedroom. All new windows, natural gumwood mouldings,and hardwood floors throughout. The ceilings have been newly plastered. This lovingly maintained house is not a drive by. Come and check out the suprising feature. There is a very large, flat back yard with a detatched garage.Showings begin after 2pm 12/18","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Fieldstone, Granite;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck;Insulation:Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Call List Agent, Lock Box, Key in Office, Appointment Required, Sign",(781) 648-3500,SLD,Other (See Remarks),02476,1,"Steam, Oil",Ottoson,565000,MA,Leta Letton,42.4150667746319,Arlington,Arlington,,Hillside Ave,http://media.mlspin.com/photo.aspx?mls=70305077,192,Bowes Pennell & Thompson GMAC,3/17/2006,1,7544,Dallin,192 Hillside Ave,70305077,575000,192
,SF,4,4,105,,-71.1838087260322,,1300,4/30/2009,3,1,"PICTURESQUE SETTING IN THE DALLIN SCHOOL NEIGHBORHOOD! FROM THE INVITING ROCKING CHAIR FRONT PORCH, CHARM ABOUNDS IN THIS COTTAGE/BUNGALOW. FORMAL LIVING RM, POCKET DOORS,DINING RM WITH BEAUTIFUL BUILT IN, UPDATED EAT-IN KIT WITH GRANITE COUNTERS & NEW APPLIANCES, TWO BEDROOMS & BATH. UPSTAIRS 3RD BEDROOM & GREAT OFFICE SPACE. A FABULOUS GARDEN WITH SPRINKLER SYSTEM, GARAGE, & HUGE BASEMENT STORAGE ALL A SHORT WALK TO BUS LINE & ALL ARLINGTON HEIGHTS HAS TO OFFER! **1ST O-H SAT & SUN 11.30-1PM*",Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles;Exterior Features:Porch;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,"Call List Office, Lock Box, Appointment Required",(781) 648-6500,SLD,"Cottage, Bungalow",02476,1,Steam,Ottoson,426500,MA,Marjie Fitzpatrick and Phil Chaves,42.4165898801177,AHS,Arlington,,Oakland Avenue,http://media.mlspin.com/photo.aspx?mls=70911287,189,Coldwell Banker Residential Brokerage - Arlington,7/31/2009,1,5000,Dallin,189 Oakland Avenue,70911287,419900,189
,SF,5,5,88,,-71.1753279320431,,1327,5/11/2006,3,2,"Absolutely charming 1920's bungalow nestled on pretty tree-lined street in the heart of ""The Heights""! This pristine home has been meticulously maintained and is loaded w/ period detail and charm thru-out! Features incl: gleam'g hd wd flrs, rich, natural gum wood, french drs, FP, and elegant built-ins. Enclosed frnt porch, relaxing rear porch, full walk out basmnt, updated mechanicals & new roof. All of this ultra conv to parks, the Village Cntr and the sought after Brackett School! Hurry!!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range;Foundation:Concrete Block, Fieldstone;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch, Porch - Enclosed, Professional Landscaping;Insulation:Partial;Electric:110 Volts, Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Oil, Tankless;","Call List Agent, Lock Box, Appointment Required",(617) 244-4499,SLD,Bungalow,02476,1,"Central Heat, Steam, Oil",,435900,MA,Scott Clary,42.4197665163391,,Arlington,,Quincy St,http://media.mlspin.com/photo.aspx?mls=70387000,83,"RE/MAX First Realty, Inc.",7/7/2006,1,6347,Bracket,83 Quincy St,70387000,435900,83
,SF,4,13,87,,-71.1776,,1140,10/29/2010,3,1.5,"Move into this welcoming home and enjoy the best Arlington has to offer!Walk to Heights center, Bike path, Mass Ave buses, Reservoir, Peirce School, playgrounds, shopping, restaurants. Renovated home with attention to details. Pleasant layout, built in china cabinet, custom cherry cabs, slate countertops, new windows, HW floors, new water main, plenty of storage, W/D & Half bath on 1st floor.Wonderful garden, stone patio in the backyard. Side by side parking. Light & airy.Quiet tree-lined street","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Gutters;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Oil;","Appointment Required, Sign",(781) 643-0430,SLD,"Colonial, Other (See Remarks)",02474,1,"Hot Water Radiators, Oil",Ottoson,469000,MA,Katya Pitts,42.4274,Arlington High,Arlington,,Sunset Rd,http://media.mlspin.com/photo.aspx?mls=71157001,41,RE/MAX Leading Edge,12/20/2010,0,3701,Peirce,41 Sunset Rd,71157001,469900,41
,SF,21,43,102,,-71.1830028404217,,1103,6/18/2009,2,1,"Charming single family home in country like setting.  This move-in condition house has refinished, gleaming wood floors, freshly painted interior, young roof, open floor plan with formal living room, dining room, and eat-in kitchen.  Details include, tall ceilings, built-ins,bulls-eye moldings, lead compliance, and FiOS.  Large level yard is ready for your summer enjoyment.   Very close to conservation land at Mt. Gilboa and the beach at Arlington Reservoir. Convenient commuter location.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Asbestos;Exterior Features:Porch - Enclosed, Deck, Gutters;Insulation:--;Electric:220 Volts, Fuses, Circuit Breakers;Interior Features:Cable Available;Hot Water:Propane Gas, Tank;","Call List Agent, Lock Box",(781) 861-8100,SLD,Colonial,02474,1,"Forced Air, Oil",Ottoson Middle,350000,MA,Linda Sharpe,42.4296912490818,AHS,Arlington,,Madison Avenue,http://media.mlspin.com/photo.aspx?mls=70935874,70,Hammond Residential,8/5/2009,1,6750,Peirce,70 Madison Avenue,70935874,365000,70
,SF,21,21,69,,-71.1865,,1728,9/5/2014,4,2,"Nothing to do but move in! You'll love this recently renovated and expanded Cape located in the popular Dallin School neighborhood. This thoughtfully designed home features an open yet flexible floor plan & hardwood floors throughout.  As you enter you'll be greeted by a sun-splashed dining room (&/or) living room that flows into the brand new yet classic style kitchen which features Bosch SS appliances, white cabinets, a granite breakfast bar & a very sweet window seat. Step down from the kitchen & you'll be in a fantastic ""bonus"" family room, rec room etc.   A newly redone bath + a bedroom & second optional bedroom/office complete the first floor.  The top level boasts two front to back spacious bedrooms w/great closets plus built in drawers as well as a beautiful brand new tastefully tiled bath. Enjoy entertaining in your sweet back yard!   Super location just minutes to the bus, School & all the restaurants and eclectic shops that Arlington Heights has to offer! All newer systems!","Basement:Yes;Fireplaces:1;Roof:Wood Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;",Call List Office,(781) 648-3500,SLD,Cape,02476,1,"Forced Air, Gas",Ottoson,689000,MA,Julie Gibson,42.4156,Arlington High,Arlington,,George St,http://media.mlspin.com/photo.aspx?mls=71738693,68,Bowes Real Estate Real Living,11/14/2014,1,6000,Dallin,68 George St,71738693,699000,68
,SF,5,5,100,,-71.1667,,1558,5/26/2011,4,1.5,"Looking for that one of kind rare beauties needing some cosmetic updating that’s in the Brackett School neighborhood?  Well you found it! This traditional Dutch Colonial is located near Mass Avenue & all the fabulous shops & restaurants with easy access to Cambridge & Boston by bike, auto or bus. Loaded with tons of charm & character including a terrific wood burning fireplace in the dining room, beautiful natural woodwork a great foyer and 4 bedrooms, this could be the perfect home for you.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Porch - Enclosed, Deck;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Key in Office, Appointment Required, Sign",(781) 648-3500,SLD,Colonial,02476,1,Gas,Ottoson,477000,MA,Stephen McKenna,42.4162,Arlington,Arlington,,Highland Avenue,http://media.mlspin.com/photo.aspx?mls=71238982,40,Bowes Real Estate Real Living,6/29/2011,1,4784,Brackett,40 Highland Avenue,71238982,469000,40
,SF,5,5,37,,-71.1631,,1975,4/30/2015,3,1.5,"Move right in!!!  This wonderful home has it all!  Living room with fireplace leads to dining room and on to eat in Kitchen. Stainless appliances and Corian counters make for easy living.  Upstairs complete with 3 large bedrooms and a full bath.  Downstairs with family/playroom makes for fun with separate entrance to the outdoors.  Home office and separate laundry round out the lower level.  Many updates including new windows, furnace, water heater, etc. Low maintenance yard leaves time for summers at the Cape, travel and just extra downtime.  Great condo alternative.  Don't miss this gem.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck - Wood, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;",Call ShowingTime at 888-627-2775,(781) 883-7259,SLD,Garrison,02474,1,"Hot Water Baseboard, Gas",Ottoson,655000,MA,Jonathan Nyberg,42.4259,Arlington High,Arlington,,Rockland Ave,http://media.mlspin.com/photo.aspx?mls=71827681,38,Old New England Properties,7/27/2015,0,3251,Stratton,38 Rockland Ave,71827681,599000,38
,SF,11,25,58,,-71.1724,,1754,5/14/2014,3,2,"Welcome to Arlington's Turkey Hill neighborhood! This seven room quintessential Cape has immediate curb appeal, and has been tastefully updated to entice today’s home buyer with two attractive full baths, a lovely granite eat in kitchen with stainless steel appliances, and a spacious finished lower level media/music/family room. Freshly painted interior with soft earth tones, you are warmly greeted with an open concept Living and Dining Room highlighted by an attractive fireplace and hardwood floors. A versatile floor plan allows either a first floor Bedroom or Office. Numerous updates include a new roof, conversion to gas with a high-efficiency heating system, a high capacity water heater, and 200 amp-ready electric service. The exterior siding and trim has just been painted, and the spacious fenced in back yard is ready for summer barbeques and family fun!  Excellent commuter location and MBTA #67 bus line to Alewife.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Bamboo, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Gutters, Storage Shed, Fenced Yard, Garden Area;Insulation:Full, Fiberglass;Electric:110 Volts, 220 Volts, 100 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;","Appointment Required, Sign, Call ShowingTime at 888-627-2775",(781) 729-7777,SLD,Cape,02474,1,"Hot Water Baseboard, Gas",Ottoson,574000,MA,Lorrie Parajeckas,42.4347,Arlington High,Arlington,,Washington St,http://media.mlspin.com/photo.aspx?mls=71681357,353,Century 21 Commonwealth,7/31/2014,0,9183,Stratton/Peirce,353 Washington St,71681357,569000,353
,SF,37,38,66,,-71.1865107692436,,1180,11/27/2006,3,1,"Pristine Garrison in the Heights! Awesome high-end kitchen features cork floor, sile stone counter tops, and stainless steel appliances. Panoramic fireplaced living room with gorgeous hardwood floors. Freshly painted inside and out. Spacious back deck overlooking private yard. Washer and Dryer negotiable.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;","Call List Office, Call List Agent",(617) 666-2121,SLD,Garrison,02476,,Forced Air,,430000,MA,Michael Albiani,42.4238992775409,,Arlington,,Paul Revere Road,http://media.mlspin.com/photo.aspx?mls=70493519,90,Century 21 Commonwealth,2/5/2007,1,5880,,90 Paul Revere Road,70493519,439900,90
,SF,39,39,89,,-71.1903,Arlington Heights ,1404,6/27/2014,3,1,"Fantastic ""Heights"" location just two blocks from the Dallin School. This adorable three bedroom Old-Style Colonial has been lovingly cared for by the same owner for decades. Period detail, (1926), includes high ceilings, china cabinet, chair rail and hardwood floors. Bonus heated sunroom would make a great studio, office or play room. Just a few of the extras include a detached 2 car garage, newer furnace and roof. This home has great potential.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck - Composite;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;","Lock Box, Appointment Required, Call ShowingTime at 888-627-2775",(781) 648-6900,SLD,Bungalow,02476,1,"Central Heat, Steam, Gas",Ottoson Middle,467500,MA,Steve O Brien,42.4188,Arlington High,Arlington,,Rhinecliff Street,http://media.mlspin.com/photo.aspx?mls=71705947,7,Century 21 Adams KC,9/19/2014,2,4914,Dallin Elem.,7 Rhinecliff Street,71705947,474000,7
,SF,54,54,75,,-71.157751,,3406,3/4/2009,5,2.5,"An enchanting home located in the heart of Morningside! A magnificent and tranquil setting for this spacious Colonial situated on over 19,000 square feet of land with majestic gardens and a private patio. This special home has been lovingly maintained and reflects true pride of ownership. There are 3 levels of fabulous space offering glorious sunshine, views of the beautiful yard or panoramic views of the Boston skyline. With so many features to list, you must visit this home today.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Patio, Gutters, Storage Shed, Professional Landscaping;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(781) 648-3500,SLD,"Colonial, Gambrel /Dutch",02474,1,"Hot Water Baseboard, Gas",Ottoson,758000,MA,Stephen McKenna,42.428902,Arlington,Arlington,,Columbia Rd,http://media.mlspin.com/photo.aspx?mls=70883199,86,Bowes Pennell & Thompson GMAC,7/15/2009,0,19020,Bishop,86 Columbia Rd,70883199,789000,86
