,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,57,65,21,,-71.4427,,3186,7/28/2010,4,3,"Stunning home with gorgeous views! The kitchen is updated with granite and custom cabinets, hardwood floors in the spotless family, dining, and living rooms, and a wonderful full season porch overlooking spectacular views of fields and horses. The basement is grand, set up for relaxing or entertaining. On the 2nd and 3rd floors are five spectacular rooms for sleeping or office space. On almost an acre and next to conservation land, the house is loaded with updates. Move right in!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Enclosed, Deck, Gutters, Storage Shed;Insulation:--;Electric:--;Interior Features:Security System, Cable Available, Wetbar;Hot Water:--;",Call ShowingTime at 888-627-2775,(978) 692-3280,SLD,Colonial,01886,1,"Hot Water Baseboard, Gas",Blanchard MS,535000,MA,Peter Thompson,42.5408,Wfrd Academy,Westford,,Power Road,http://media.mlspin.com/photo.aspx?mls=71115229,78,Keller Williams Realty-Merrimack,10/29/2010,2,40075,Robinson Crisaf,78 Power Road,71115229,549900,78
,SF,173,185,161,,-71.450532659907,,2964,9/8/2005,3,3,"Pre-civil war home on 1.84 acres!  Abutting town-protected land.  Wide pine floors, bubble glass windows, original doors/latches.  Updated for today’s lifestyle. 3 levels of flexible living space (plus grandmother’s attic) easily accommodates in-law/aupair and private retreats. Choice of MBR locations.  Exceptional level lot offers much privacy, and pleasurable views of plantings and wildlife.  Suitable for horse.  A treasured home with the warmth and charm of a by-gone era.","Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Compactor, Microwave, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Granite;Construction:--;Exterior:Clapboard;Exterior Features:Deck, Gutters, Fenced Yard;Insulation:Full, Fiberglass, Loose;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil, Tank;",Call List Office,(978) 692-2121,SLD,"Colonial, Antique",01886,1,"Central Heat, Hot Water Baseboard, Oil",Stony Brook,580000,MA,Carole Frank,42.6074616034692,Wfrd Academy,Westford,,Nutting Road,http://media.mlspin.com/photo.aspx?mls=70255070,68,Coldwell Banker Residential Brokerage - Westford,6/23/2006,0,80000,Miller/Day,68 Nutting Road,70255070,599900,68
,SF,40,169,29,,-71.4056,,2592,2/8/2014,4,2.5,"Beautiful and spacious Nantucket Colonial with two car attached garage is located South of 495. Central a/c and vacuum. Professional landscaping is all done! Perfect for entertaining inside and out with heated inground pool just steps away from the three season patio room. The oversized kitchen has tile floor, updated appliances, skylight, very large breakfast bar and lots of cabinets, it is open to the fireplaced family room with a beautiful view of the private backyard, pond and weeping willows. Master suite is 26x13, has two skylights, three closets, tiled master bath, 9x18 loft with window and access to a large walk up attic that has a cathedral ceiling. Large finished basement for added living space and pool room on the lower level. Located in a neighborhood setting yet within walking distance to shopping. Updates include newer roof, heating system, hot water tank, sprinkler system, garage door, vinyl fence, pool filter and liner one year old.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Refrigerator - ENERGY STAR, Dryer - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Wood, Patio, Patio - Enclosed, Pool - Inground Heated, Storage Shed, Professional Landscaping, Sprinkler System, Garden Area;Insulation:Full, Fiberglass - Batts;Electric:200 Amps;Interior Features:Central Vacuum, Cable Available, Walk-up Attic;Hot Water:Electric;","Lock Box, Appointment Required, Call ShowingTime at 888-627-2775",(978) 692-4448,SLD,Colonial,01886,1,"Central Heat, Forced Air, Gas",Blanchard,520000,MA,Angela Harkins,42.5723,Westford Academ,Westford,,Reinsway Circle,http://media.mlspin.com/photo.aspx?mls=71631328,2,"Angela Harkins & Associates Real Estate, LLC",5/15/2014,2,22891,Crisafulli,2 Reinsway Circle,71631328,539900,2
,SF,15,90,31,,-71.4799,Forge Village ,2400,5/3/2012,3,1.5,"Well  maintained col. sits on the the end of street with almost 2.5 acres of land.Gleaming hardwd flr thruout 1st flr,updated baths & granite countertop & brand new stainless steel appls.Fireplcd cathedral fmly rm w/z dbl french doors,skylights, picture windows & balcony,fireplcd front to back living rm & master bedrm w/z walkin closet. Warm & inviting fireplcd sunrm, 3rd bay garage,oversied shed, fish pond,flowering bulbs & perennial all year round. Close to schools and town beach. New Look!","Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Balcony, Gutters, Storage Shed;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available, French Doors;Hot Water:Natural Gas, Tank;","Lock Box, Go Direct, Sign, Call ShowingTime at 888-627-2775",(978) 692-9292,SLD,Colonial,01886,1,"Forced Air, Gas",Blanchard,392000,MA,Angela Y.  Zhang,42.5783,Westfd Academy,Westford,,PLEASANT STREET,http://media.mlspin.com/photo.aspx?mls=71377380,53,RE/MAX Prestige,6/28/2012,3,105415,Rob/Crisfulli,53 PLEASANT STREET,71377380,409000,53
,SF,11,48,14,,-71.4672,,3108,8/13/2010,5,2.5,"A true 5 br house in Westford priced below 550k!! This beautiful home has 3100 sq ft, a fenced in back yard, hw floors on the first level and loads of closet space. Kitchen has granite, ss, and center island. 5 bedroom septic. Title V in hand. MBR has 2 closets, master bath with jetted tub and separate shower. Professionally landscaped yard maintained by an organic company. Walking paths to East Boston Camps. Entire interior freshly painted. Nothing to do but move in. Quick close possible","Basement:Yes;Fireplaces:1;Roof:--;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Vacuum System - Rough-in;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Fenced Yard, Deck - Wood;Insulation:--;Electric:--;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;",Call ShowingTime at 888-627-2775,(978) 692-4448,SLD,Colonial,01886,1,"Forced Air, Gas",Stonybrook,535000,MA,Angela Harkins,42.6087,Westford Acad,Westford,,Groton Rd,http://media.mlspin.com/photo.aspx?mls=71123429,141,"Angela Harkins & Associates Real Estate, LLC",10/12/2010,2,26970,Miller/Day,141 Groton Rd,71123429,549900,141
,SF,3,16,22,,-71.4611,,4271,4/30/2010,5,3.5,"Large colonial on 4.1 acres. Private setting. Property is corporate owned and sold ""as is"". All offers submitted must include $1000.00 escrow deposit and pre-qual. Cash offers require proof of funds and 10% earnest money deposit. Buyer to sign seller's addendum. Please allow up to 72 hours for response from seller. Seller has NEVER occupied the property agent DOES NOT have any additional info. Multiple offer situation highest and best by 5-10****NO EXCEPTIONS***** SEE REMARKS",Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,"Lock Box, Call ShowingTime at 888-627-2775",(978) 667-2121,SLD,Colonial,01886,,"Forced Air, Oil",,475000,MA,Karen  Whitmore,42.6308,,Westford,,Tenney Rd,http://media.mlspin.com/photo.aspx?mls=71074283,75,Century 21 Travis R. E.,7/2/2010,2,174676,,75 Tenney Rd,71074283,410850,75
,SF,2,45,28,,-71.4057,,2252,10/28/2014,4,2.5,"Lovely Hicks Built 9 Room Hip Roof Colonial w/ 4 bedrooms and 2.5 baths at the end of a Charming Cul-de-Sac. Eat in Kitchen offers a double oven, hardwood floors, and granite countertops. Kitchen leads to 12X18 Sunporch and deck overlooking private backyard. Cathedral Ceiling Family Room features skylights, wood burning fireplace and built in bookcases. Dining room and front to back Liv Rm complete the 1st floor. Master Bedroom is generously sized with 2 closets and includes a full bath w/ Tiled floor. 3 other bedrooms also nicely sized with good closet space. Walk up attic great for storage. Walk out basement offers fantastic potential for future expansion.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Screened, Deck - Wood, Professional Landscaping, Sprinkler System;Insulation:Full, Fiberglass;Electric:200 Amps;Interior Features:Central Vacuum, Cable Available, Walk-up Attic;Hot Water:--;","Lock Box, Call ShowingTime at 888-627-2775",(978) 692-2121,SLD,Colonial,01886,1,"Forced Air, Gas",,580000,MA,Rachel Kiley,42.5903,Westford Acad.,Westford,,Haywagon Circle,http://media.mlspin.com/photo.aspx?mls=71762412,5,Coldwell Banker Residential Brokerage - Westford,12/12/2014,2,32280,,5 Haywagon Circle,71762412,585000,5
,SF,82,82,89,,-71.466871,,1035,8/23/2005,4,1,"Nice Westford Cape ready for new owners with fresh ideas. Features include 2 yr. old roof, 1 yr. old hot water heater, new driveway and 1 car garage with storage.In house generator. We also have a Title V Certificate.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch - Enclosed;Insulation:Partial;Electric:100 Amps;Interior Features:Cable Available, Other (See Remarks);Hot Water:Natural Gas;","Call List Office, Lock Box",(978) 452-7696,SLD,Cape,01886,,Forced Air,,225000,MA,Tony Ducharme,42.608764,,Westford,,Groton Road,http://media.mlspin.com/photo.aspx?mls=70246902,145,Century 21 G. J. Brown R. E.,12/30/2005,1,10019,,145 Groton Road,70246902,245000,145
,SF,101,206,32,,-71.422,Nabnasset ,1802,6/4/2010,4,2,"Great starter or second home, do not let the price fool you!!!  This house is a show place!  Modern kitchen with top of the line appliances and updated baths, 4 good size bedrooms, wonderful  4 season room with views of private large back yard.  The  floor plan is open, ideal and inviting, the condition and the price can not be beat! Enjoy summer fun steps away at Nabnasset Pond.  Owner transfering and says selll!!!!!!!!!!!!!!  Come fall in love!","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Fenced Yard;Insulation:Full, Unknown;Electric:Circuit Breakers;Interior Features:Whole House Fan;Hot Water:Leased Heater;",Call ShowingTime at 888-627-2775,(978) 369-1000,SLD,"Colonial, Gambrel /Dutch",01886,1,Electric Baseboard,,273000,MA,Laura Baliestiero,42.6141,,Westford,,Maple Rd,http://media.mlspin.com/photo.aspx?mls=71090690,34,Coldwell Banker Residential Brokerage - Concord,10/21/2010,1,9365,,34 Maple Rd,71090690,300000,34
,SF,58,140,18,,-71.443024,,4076,9/18/2006,4,3.5,"Young, spacious, and immaculate home in popular Lakeside Meadows neighborhood, w/ private beach, and quick occupancy possible! 4,000 sf of bright living area on 3 finished levels, with open 2 story foyer, formal liv, din rms & den/office w/hdwd; skylit vaulted ceiling fplc family rm; granite counter, maple cab. kitchen w/large breakfast area. Master suite w/whirlpool bath; lower level w/huge berber-carpeted game rm w/pool table light,track and recessed lighting, office, full bath. 2 car att gar","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;","Call List Agent, Sign",(978) 692-2121,SLD,Colonial,01886,1,"Forced Air, Gas",Stony Brook,675000,MA,Rick Hersey,42.609726,Academy,Westford,,Lakeside Terrace,http://media.mlspin.com/photo.aspx?mls=70459909,4,Coldwell Banker Residential Brokerage - Westford,11/16/2006,2,21780,"Day,Miller",4 Lakeside Terrace,70459909,699900,4
,SF,154,166,47,,-71.4439,,2469,7/18/2011,4,3,"WONDERFUL WESTFORD CAPE ON A CUL-DE-SAC IN A HIGHLY DESIRABLE NEIGHBORHOOD ON OVER 1.7 ACRE LEVEL LOT WITH INGROUND POOL AND CABANA. THIS 4 BEDROOM EXPANDED CAPE HAS A FLEXIBLE FLOOR PLAN FOR POSSIBLE IN-LAW OR FAMILY SUITE ON 1ST FLOOR WITH FULL BATH. ON THE FIRST FLOOR A  LIBRARY WITH CUSTOM BOOK SHELVES, FORMAL DINING ROOM,  FIREPLACED  LIVING ROOM AND FIREPLACED FAMILY RM AND SUN ROOM WITH WOOD STOVE WITH ACCESS TO GREENHOUSE AND PRIVATE LEVEL YARD WITH INGROUND POOL FOR SUMMER FUN. HW UNDER","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Compactor, Microwave, Refrigerator, Washer, Dryer, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Patio, Pool - Inground, Cabana, Greenhouse, Screens, Fenced Yard;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;","Lock Box, Key in Office, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(781) 245-4151,SLD,"Cape, Bungalow",01886,1,"Forced Air, Electric Baseboard, Gas",DAY,415900,MA,Robert Kearns,42.6326,WFRD ACADEMY,Westford,,N Hill Rd,http://media.mlspin.com/photo.aspx?mls=71262728,19,Century 21 Commonwealth,2/23/2012,2,75794,MILLER,19 N Hill Rd,71262728,449900,19
,SF,150,163,38,,-71.4529,,2466,10/21/2009,4,2.5,"VALUE PRICED BELOW ASSESSMENT ~ Corner lot in desirable neighborhood near award-winning schools, amenities & Route 495.  Hardwood on both levels; spacious bedrooms w/ ample closet space.  Large living room w/ door perfect for office or playroom.  Wonderful sun room w/cathedral ceiling, skylight & door to brick patio & in ground pool w/ flat, private & fenced backyard.  Basement offers 1,000 sqft of unfinished space.  New roof, furnace, hot water heater, garage door & opener. Title V in hand.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Enclosed, Patio, Pool - Inground, Gutters, Fenced Yard, Satellite Dish;Insulation:--;Electric:--;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;","Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(978) 692-1168,SLD,Garrison,01886,1,"Hot Water Baseboard, Gas",Blanchard MS,470000,MA,Robin Flynn Team,42.5583,Westfrd Academy,Westford,,Tallard Road,http://media.mlspin.com/photo.aspx?mls=70992396,1,William Raveis R.E. & Home Services,5/10/2010,2,40946,"Robinsn, Crisaf",1 Tallard Road,70992396,475000,1
,SF,131,174,17,,-71.4278412635708,,2128,8/27/2008,4,2.5,"New Price on this Greystone Colonial with beautiful private backyard ready to move into! Neighborhood amenities have easy access from this property & include basketball court, tennis court, baseball field, pond & walking/jogging trails. Updated flooring includes three rooms with 30 yr. warranty Dupont wood laminate, tiled baths, & neutral carpeting. MBR has  walk-in closet & full bath.  Formal LR/DR. Kitchen w/tile floors & maple cabinetry opens to fireplaced family room. Add’l.550 sq.ft.in LL.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Concrete, Other (See Remarks), Laminate;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Sprinkler System, Screens;Insulation:Full, Fiberglass;Electric:220 Volts, Circuit Breakers;Interior Features:Cable Available, Intercom;Hot Water:Natural Gas;","Call List Office, Lock Box, Appointment Required, Sign",(978) 692-2121,SLD,Colonial,01886,1,"Central Heat, Forced Air, Gas",Stony Brook,535000,MA,Gerrie Johnson,42.6291227364292,Academy,Westford,,Russells Way,http://media.mlspin.com/photo.aspx?mls=70812178,21,Coldwell Banker Residential Brokerage - Westford,3/31/2009,2,26824,Miller/Day,21 Russells Way,70812178,555000,21
,SF,84,93,37,,-71.4145,,2000,5/18/2010,3,2,"Rare 3 bedroom Gambrel set back on a private acre lot in Nabnasset!  Fully applianced kitchen with corian open to 18x20 cathedral ceiling familyroom with skylite.  3 Large bedrooms up, 1st floor office or study, two finished rooms in basement.  Say goodby to the stresses of the day as you sit on your 13 x 10 screened porch looking over your private wooded lot.  Take a look!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed;Insulation:Full;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Tankless;",Call ShowingTime at 888-627-2775,(978) 692-9292,SLD,Gambrel /Dutch,01886,1,"Central Heat, Hot Water Baseboard, Electric Baseboard, Oil",StonyBrook,402500,MA,Tom Courtney,42.6147,Academy,Westford,,Laurel Ave,http://media.mlspin.com/photo.aspx?mls=71082516,16,RE/MAX Prestige,9/17/2010,2,41687,Abbott,16 Laurel Ave,71082516,419900,16
,SF,8,115,48,,-71.4196,,2170,12/9/2013,4,2.5,Great investment opportunity. Cash buyer or renovation loan only. Public record shows 4 bedrooms but there are 2 bedrooms with closets on the first floor and 4 bedrooms on the second floor for a total of 6 potential bedrooms. Home needs full renovation and mold remediation from basement. Seller does not warranty anything on the property and the seller did not live in property. Do not walk on deck surrounding the home.,Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,Call ShowingTime at 888-627-2775,(978) 256-3335,SLD,Cape,01886,1,"Hot Water Baseboard, Oil",,260000,MA,Joseph Ready,42.6024,,Westford,,Stonybrook Rd,http://media.mlspin.com/photo.aspx?mls=71615012,87,"Ready RE, LLC",4/30/2014,2,40946,,87 Stonybrook Rd,71615012,250000,87
,SF,2,269,205,,-71.4437,,5524,2/8/2012,5,4,"Own a piece of Westford history.This landmark home offers original detail, ambiance & integrity accompanied by updated systems. Features cherry kitchen w/ honed granite counters & state of the art appliances, newer baths & attached barn with loft. Additional highlights include a double staircase, gracious formal rooms, 11 fireplaces & 3rd floor game room that was used for town meetings & ball room. Vacation at home in the pool, playing tennis or riding your horse on this picturesque property.","Basement:Yes;Fireplaces:11;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone, Brick;Construction:Frame, Brick;Exterior:Wood, Brick;Exterior Features:Porch - Enclosed, Pool - Inground, Tennis Court;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:--;","Call List Agent, Lock Box, Sign",(978) 369-6453,SLD,"Colonial, Antique",01886,1,"Forced Air, Steam, Oil, Gas",Stony Brook,675000,MA,Todd Nelson,42.5804,Westford,Westford,,Main St,http://media.mlspin.com/photo.aspx?mls=71336487,24,Barrett and Company,3/20/2012,0,108770,Nabnasset/Abbot,24 Main St,71336487,745000,24
,SF,88,88,31,,-71.4381,,2402,5/10/2011,4,2.5,"PRICE JUST REDUCED! Check out this Fantastic Colonial.  Brand new Roof & Appliances, Newly Paved Driveway and newer systems. This 4 bedrm 2 1/2 bath home sits in a quiet sought after neighborhood yet only a few minutes from Rt 3. You will enjoy the ex large kitchen with newer SS appliances, an abundance of cabinets & a bow window in the dining area.  Add to this a front to back formal living rm, a formal dining rm w/ wainscoating, & a cathral ceiling family rm w/ recessed lights & a fireplace.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Gutters;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(978) 256-3335,SLD,Colonial,01886,1,"Hot Water Baseboard, Gas",,453000,MA,Joseph Ready,42.6402,,Westford,,Quarry Hill Rd,http://media.mlspin.com/photo.aspx?mls=71229994,4,"Ready RE, LLC",8/26/2011,2,43996,,4 Quarry Hill Rd,71229994,469900,4
,SF,375,388,53,,-71.4319873317726,,1960,5/16/2008,3,2,"Enjoy the ease of single level living in this conveniently located Westford center neighborhood home!  Features include HW floors, newer vinyl windows & roof, young furnace & hot water heater, new 100 amp elec & septic, formal DR, fireplaced LR, den, family room, 2 full baths, & attached garage. Within walking distance to the library, community center, & playground, this home is easily accessible to stores and is a great commuter location. $5000 credit towards kitchen upgrade w/ suitable offer.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Appointment Required, Sign",(978) 692-2121,SLD,Ranch,01886,1,"Forced Air, Gas",Stony Brook,330000,MA,Leslie Thomas,42.5760795240325,Academy,Westford,,Crown,http://media.mlspin.com/photo.aspx?mls=70763057,3,Coldwell Banker Residential Brokerage - Westford,7/7/2009,1,30012.84,Nab/Abbott,3 Crown,70763057,350000,3
,SF,8,25,19,,-71.4397,,3892,7/22/2015,5,3.5,"Extraordinary home, with an exceptional in-law suite, in the prestigious Lakeside Meadows neighborhood! The in-law portion of the home boasts a large family room with balcony overlooking the back yard, a spacious kitchen, beautiful bedroom, full bath, separate laundry, and private front door entrance and access to the three car garage. This home has it all; large kitchen, family room with soaring ceiling, elegant dining room, formal living room, full first floor office. You will also love and fully reside on the three season porch with vaulted ceiling, which opens to a lively swimming pool and patio area. This home has four bedrooms in the main house, separate laundry area, and beautiful central entryway. Lakeside Meadows has a private beach, and is convenient to your commute.","Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Porch - Enclosed, Patio, Pool - Inground, Sprinkler System;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;",Call ShowingTime at 888-627-2775,(978) 692-3280,SLD,Colonial,01886,1,"Hot Water Baseboard, Gas",,800000,MA,The Thompson Team,42.6119,,Westford,,Eagles Nest Road,http://media.mlspin.com/photo.aspx?mls=71877173,1,Keller Williams Realty-Merrimack,9/3/2015,3,23524,,1 Eagles Nest Road,71877173,819900,1
,SF,5,8,26,,-71.4003,,3350,1/24/2013,4,2.5,"Why settle when you can have it all?  Neighbor, location, and uncompromising updates totaling over $240k sure to please the most discerning buyer.  Gourmet kitchen with custom cabinetry, Caesarstone quartz countertops, Viking appliances, granite center island, wine fridge, elegant family room with custom mantle & stonework.  Rich in design yet warm and inviting, this home exhibits the perfect flow for living & entertaining indoors & out with TREX deck, sunroom and professionally landscaped yard.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Laminate, Hardwood;Appliances:Wall Oven, Dishwasher, Countertop Range, Refrigerator, Refrigerator - Wine Storage, Vacuum System - Rough-in;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Composite, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Screens, Satellite Dish, Stone Wall, Other (See Remarks);Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:Security System, Cable Available, Walk-up Attic, French Doors;Hot Water:Natural Gas, Tank;",Call ShowingTime at 888-627-2775,(978) 692-3280,SLD,Colonial,01886,1,"Forced Air, Gas",Blanchard,689900,MA,Markel Realty Group,42.5465,Academy,Westford,,Colonial Drive,http://media.mlspin.com/photo.aspx?mls=71475767,26,Keller Williams Realty-Merrimack,4/29/2013,2,74052,Rob/Crisafulli,26 Colonial Drive,71475767,689900,26
,SF,4,31,43,,-71.4377,,2539,5/1/2015,4,2,"If your buyers are ready to move, then get them into this Hicks built and beautifully expanded 4br, 2 ba ranch with new kitchen and gleaming hardwood floors throughout!   A two story 1986 addition added a master bedroom suite including a full bath & private deck as well as a lower level walkout family room with floor to ceiling oversized windows and sliders to a large yard that's perfect for entertaining!  With it’s recently upgraded kitchen, new mudroom and expanded oversized deck, this wonderful home is perfect!  Come see why you should never judge a house from the outside ......!  From the new front deck, it's placement in a cul-de-sac and the large private deck in the back - this house most certainly meet all your needs!!  Stop by the open house on Sunday, May 3rd from 11-1 and see why this house is so unique!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch, Deck - Wood, Gutters, Screens;Insulation:Full;Electric:220 Volts, Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;","Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(978) 692-9292,SLD,Ranch,01886,1,"Central Heat, Forced Air, Gas, Electric",Westford,490000,MA,St. Martin Team,42.5916,Westford,Westford,,Heywood Road,http://media.mlspin.com/photo.aspx?mls=71828028,11,LAER Realty Partners,6/16/2015,2,40510,Westford,11 Heywood Road,71828028,490000,11
